time/fps,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/critic_loss,train/ent_coef,train/n_updates
491,2310,131.71,194520,395,361.58252539000006,-1.0599088668823242,0.004641588833612777,-88.30133056640625,8.65597152709961,0.062005192041397095,9225
492,2320,132.31,195600,396,363.53837888000004,2.4133870601654053,0.004641588833612777,-88.32803344726562,6.967912673950195,0.0545041523873806,9279
494,2330,132.18,197320,398,363.75295841,0.936835527420044,0.004641588833612777,-90.96419525146484,7.096512317657471,0.0564979650080204,9365
496,2340,135.29,198460,399,374.24445049,1.4466919898986816,0.004641588833612777,-90.58261108398438,6.159834384918213,0.061443477869033813,9422
498,2350,134.3,199780,401,371.03343693999994,1.381527304649353,0.004641588833612777,-92.32769012451172,16.38393783569336,0.06045549362897873,9488
485,2360,134.33,201160,414,371.41641642999997,-0.44525936245918274,0.004641588833612777,-91.8800277709961,6.875679016113281,0.06478553265333176,9557
487,2370,134.52,202700,415,372.84101716000004,-2.3009421825408936,0.004641588833612777,-91.71336364746094,21.029468536376953,0.05580894649028778,9634
488,2380,133.86,203580,416,371.8955596999999,5.288580894470215,0.004641588833612777,-93.411865234375,10.616621971130371,0.054148219525814056,9678
490,2390,134.44,205380,418,374.4295503099999,-0.316110223531723,0.004641588833612777,-92.47987365722656,13.591482162475586,0.05552855506539345,9768
491,2400,135.76,206640,420,378.87641131,-0.8414961695671082,0.004641588833612777,-94.67572784423828,11.692741394042969,0.0625803992152214,9831
493,2410,135.98,208280,421,379.59344472,-0.053970783948898315,0.004641588833612777,-93.59963989257812,18.90992546081543,0.05922771617770195,9913
494,2420,136.17,209300,422,381.59092230999994,-0.559210479259491,0.004641588833612777,-94.07461547851562,8.216930389404297,0.057478711009025574,9964
483,2430,136.53,211040,436,383.2739136,1.4176063537597656,0.004641588833612777,-95.00794982910156,38.21190643310547,0.06040037050843239,10051
485,2440,136.54,212040,437,384.49058594999997,-0.9216033220291138,0.004641588833612777,-95.92996215820312,7.279903411865234,0.06279788166284561,10101
487,2450,137.73,214160,439,390.5810822,-1.2950057983398438,0.004641588833612777,-93.88428497314453,5.341696262359619,0.056920211762189865,10207
488,2460,138.83,214940,440,397.5653057,0.1645241379737854,0.004641588833612777,-98.67068481445312,5.837690353393555,0.05538687855005264,10246
490,2470,135.81,216580,441,389.42886841000006,0.21671083569526672,0.004641588833612777,-94.477294921875,9.884748458862305,0.051304105669260025,10328
491,2480,139.23,217700,443,403.49492189999995,-0.15826523303985596,0.004641588833612777,-97.26136779785156,10.153952598571777,0.05419028550386429,10384
493,2490,140.68,219220,444,411.21139396,-0.04856830835342407,0.004641588833612777,-97.20867156982422,18.708873748779297,0.05905937775969505,10460
481,2500,139.45,220640,458,406.8094857100001,-0.7884560227394104,0.004641588833612777,-101.05730438232422,14.759729385375977,0.0532553493976593,10531
482,2510,138.85,221760,459,406.85756951,-0.13649067282676697,0.004641588833612777,-102.02951049804688,18.256145477294922,0.04907771944999695,10587
484,2520,136.28,223100,460,400.21042242000004,0.6941194534301758,0.004641588833612777,-97.75572204589844,4.440535545349121,0.05634161829948425,10654
485,2530,135.42,224200,461,398.31272313999995,0.615628182888031,0.004641588833612777,-97.52747344970703,19.7569637298584,0.04975837469100952,10709
487,2540,133.04,225700,463,387.81987436,-0.5285564064979553,0.004641588833612777,-95.55755615234375,72.64747619628906,0.056689225137233734,10784
488,2550,131.6,226740,464,380.10969904999996,-0.7840461134910583,0.004641588833612777,-99.12358856201172,11.314384460449219,0.0571487657725811,10836
489,2560,128.86,228120,465,369.41476342000004,0.9543901681900024,0.004641588833612777,-98.96994018554688,12.637788772583008,0.05169731378555298,10905
491,2570,133.62,229620,467,386.01093724,-0.23440280556678772,0.004641588833612777,-100.70718383789062,5.425856113433838,0.06025562807917595,10980
491,2580,131.28,230840,469,377.30125121,0.09641492366790771,0.004641588833612777,-99.27552795410156,33.561737060546875,0.061007462441921234,11041
492,2590,128.69,232200,471,366.20710871999995,-1.4020355939865112,0.004641588833612777,-99.87020111083984,8.72824478149414,0.051129814237356186,11109
494,2600,129.47,234080,473,370.29896394,-1.1406406164169312,0.004641588833612777,-100.35572814941406,25.63455581665039,0.05309231951832771,11203
495,2610,130.69,234860,473,373.8571188799999,0.5757531523704529,0.004641588833612777,-106.23604583740234,12.257099151611328,0.05030445381999016,11242
497,2620,132.4,236740,475,377.63186051,-0.003532320261001587,0.004641588833612777,-99.09352111816406,9.882843017578125,0.051544152200222015,11336
498,2630,131.88,237360,476,373.04002763000005,0.46024250984191895,0.004641588833612777,-104.69599914550781,6.684455871582031,0.053507931530475616,11367
500,2640,133.19,239740,478,377.54498318,0.29257312417030334,0.004641588833612777,-105.846923828125,20.59210968017578,0.046774134039878845,11486
489,2650,133.28,240020,490,381.3801956,0.866681694984436,0.004641588833612777,-103.49609375,36.01618957519531,0.047816429287195206,11500
490,2660,131.77,240600,490,376.98332808999993,0.887592613697052,0.004641588833612777,-101.93405151367188,14.29499626159668,0.05486784875392914,11529
492,2670,128.69,242580,492,363.52164153999996,2.698674201965332,0.004641588833612777,-103.96129608154297,25.636375427246094,0.045393094420433044,11628
493,2680,129.0,243480,493,362.88991910000004,-1.8895015716552734,0.004641588833612777,-103.58909606933594,10.641387939453125,0.056968867778778076,11673
495,2690,130.06,245320,495,365.95390158999993,-1.7386765480041504,0.004641588833612777,-108.95075988769531,6.800130367279053,0.05460280552506447,11765
496,2700,130.28,246180,496,366.35016673000007,-0.12171882390975952,0.004641588833612777,-104.61538696289062,13.75403881072998,0.044322285801172256,11808
498,2710,130.37,248240,498,366.02049765000004,-0.7441033124923706,0.004641588833612777,-104.2758560180664,46.685001373291016,0.05449019744992256,11911
499,2720,130.92,249220,499,368.06441352,-0.2795649468898773,0.004641588833612777,-103.7342529296875,7.359618186950684,0.05321308597922325,11960
489,2730,130.92,250660,512,368.89888535,8.503660202026367,0.004641588833612777,-103.35281372070312,9.109698295593262,0.05584760382771492,12032
490,2740,131.45,251780,513,371.7328411600001,0.7446780204772949,0.004641588833612777,-102.95244598388672,13.399223327636719,0.05942248925566673,12088
492,2750,131.5,253320,514,369.44878036,-0.7451695203781128,0.004641588833612777,-111.07929229736328,5.148252010345459,0.05341395363211632,12165
493,2760,134.93,254620,516,381.57211954999997,0.09153707325458527,0.004641588833612777,-111.93573760986328,9.256153106689453,0.05217037722468376,12230
494,2770,134.31,255460,516,378.0922330000001,2.2866554260253906,0.004641588833612777,-105.75117492675781,10.031755447387695,0.04609042406082153,12272
495,2780,134.08,257120,518,378.68059103,-0.16913974285125732,0.004641588833612777,-107.22566986083984,32.816856384277344,0.04533761739730835,12355
496,2790,134.44,258160,519,384.47401805999993,0.7308591604232788,0.004641588833612777,-108.90042877197266,13.285749435424805,0.05100889876484871,12407
498,2800,132.88,259680,521,377.38360795999995,-0.9627538323402405,0.004641588833612777,-110.45794677734375,11.935306549072266,0.050223249942064285,12483
489,2810,130.18,260540,532,367.06956359,-0.5201303958892822,0.004641588833612777,-108.94700622558594,7.560806751251221,0.04754340276122093,12526
491,2820,129.18,262540,534,363.1683516800001,0.3231801986694336,0.004641588833612777,-106.29620361328125,7.338417053222656,0.04648558422923088,12626
492,2830,129.37,263300,535,367.0608796,-0.27317386865615845,0.004641588833612777,-108.84371185302734,14.419023513793945,0.04653098061680794,12664
493,2840,128.52,265140,536,366.88811983,-0.12795478105545044,0.004641588833612777,-107.49635314941406,9.299161911010742,0.05326051637530327,12756
494,2850,129.26,266000,537,373.3938198199999,-0.47477447986602783,0.004641588833612777,-111.94865417480469,6.053403377532959,0.04751970246434212,12799
496,2860,126.45,267620,539,361.8909110100001,-0.2720518410205841,0.004641588833612777,-109.26393127441406,6.112165451049805,0.055612750351428986,12880
496,2870,127.78,268300,540,367.18502444,0.5141449570655823,0.004641588833612777,-109.35555267333984,15.337799072265625,0.05765976384282112,12914
487,2880,126.84,270120,553,362.99928789000006,1.193220615386963,0.004641588833612777,-112.81266784667969,12.245830535888672,0.049682650715112686,13005
488,2890,124.55,270820,554,350.7724809399999,-0.4430522918701172,0.004641588833612777,-114.94967651367188,28.005016326904297,0.0540115088224411,13040
489,2900,124.3,272160,555,351.0153653400001,-0.724643349647522,0.004641588833612777,-108.983642578125,15.361449241638184,0.05298234522342682,13107
490,2910,124.37,273340,556,352.0926956199999,0.7300253510475159,0.004641588833612777,-115.30720520019531,57.681243896484375,0.05513171851634979,13166
491,2920,120.57,274400,557,339.61647382,-0.38173720240592957,0.004641588833612777,-113.53172302246094,9.918004989624023,0.06028372049331665,13219
493,2930,120.76,276140,559,338.67604101999996,1.3381948471069336,0.004641588833612777,-110.79534149169922,54.06597900390625,0.048297248780727386,13306
493,2940,120.83,276720,560,337.1428471000001,1.9494459629058838,0.004641588833612777,-115.65569305419922,9.433967590332031,0.053436972200870514,13335
494,2950,117.87,277480,561,325.56954133999994,0.2181279957294464,0.004641588833612777,-111.78445434570312,12.536056518554688,0.06001494824886322,13373
496,2960,117.7,279600,563,325.93501736999997,-0.05423402786254883,0.004641588833612777,-109.04209899902344,8.59520149230957,0.05922006070613861,13479
487,2970,119.85,280280,574,336.85404961,0.33802372217178345,0.004641588833612777,-115.43631744384766,14.430782318115234,0.06170589104294777,13513
489,2980,118.09,281720,575,330.5030608899999,0.3290433883666992,0.004641588833612777,-119.19197082519531,6.997260093688965,0.05496832728385925,13585
489,2990,117.44,282520,576,327.80506559,1.2866402864456177,0.004641588833612777,-109.4429931640625,11.253066062927246,0.053109195083379745,13625
491,3000,116.88,284120,578,325.0097842,0.9986998438835144,0.004641588833612777,-117.88313293457031,11.760503768920898,0.05477672070264816,13705
491,3010,115.38,284520,578,319.12687260999996,3.7121644020080566,0.004641588833612777,-117.21733093261719,11.39891242980957,0.05480748414993286,13725
493,3020,114.7,286460,580,317.0866987,-3.3946237564086914,0.004641588833612777,-119.75424194335938,7.0732879638671875,0.06966536492109299,13822
494,3030,117.22,287640,582,330.09231279999995,-0.5284557342529297,0.004641588833612777,-114.14688873291016,35.35688018798828,0.05327220261096954,13881
495,3040,120.5,289000,583,343.85489353,-0.09244981408119202,0.004641588833612777,-116.97981262207031,19.393558502197266,0.05861005559563637,13949
485,3050,120.89,290360,597,342.85113953,-1.2211917638778687,0.004641588833612777,-113.0122299194336,11.979687690734863,0.05615898594260216,14017
487,3060,123.96,292180,599,356.19416158,0.4637569189071655,0.004641588833612777,-113.13359069824219,12.35616683959961,0.05116532742977142,14108
488,3070,124.34,293140,600,357.84894377999996,-0.5496492385864258,0.004641588833612777,-118.0106201171875,11.330190658569336,0.05586298182606697,14156
489,3080,126.64,294520,601,366.29194218,-0.3669775724411011,0.004641588833612777,-115.69064331054688,11.359722137451172,0.05947699397802353,14225
490,3090,127.88,295480,602,371.37570422,-0.18650802969932556,0.004641588833612777,-118.078125,7.162170886993408,0.056226253509521484,14273
491,3100,125.85,297220,604,366.60840176000005,-0.4060289263725281,0.004641588833612777,-120.78651428222656,7.926780700683594,0.0597105473279953,14360
492,3110,131.62,298760,606,391.40149938999997,0.6208382844924927,0.004641588833612777,-117.3328857421875,12.687524795532227,0.05879097804427147,14437
484,3120,138.53,300040,618,417.08025301999993,1.0676910877227783,0.004641588833612777,-118.83950805664062,7.966981887817383,0.06016597896814346,14501
485,3130,138.33,301260,620,414.72351541000006,1.1495630741119385,0.004641588833612777,-117.73426818847656,8.456236839294434,0.06254419684410095,14562
486,3140,136.27,302480,621,405.96068148,-1.4788775444030762,0.004641588833612777,-122.49958038330078,9.872099876403809,0.0570029690861702,14623
488,3150,138.36,303920,622,414.23107402,-0.355835497379303,0.004641588833612777,-116.74140930175781,19.155311584472656,0.05572608858346939,14695
489,3160,137.06,305560,624,406.36487739999995,0.6261042356491089,0.004641588833612777,-121.48931884765625,15.722984313964844,0.05427316203713417,14777
489,3170,133.76,306280,625,391.34702140999997,-0.685093879699707,0.004641588833612777,-122.70565795898438,10.717245101928711,0.05849006026983261,14813
491,3180,134.2,308240,627,393.56457194999996,-0.1636829972267151,0.004641588833612777,-121.05908203125,14.253290176391602,0.06553567200899124,14911
492,3190,136.07,309200,628,401.64200387,0.7375624775886536,0.004641588833612777,-123.87765502929688,8.039749145507812,0.06079481542110443,14959
484,3200,139.89,311260,642,413.27246112999995,0.6778115034103394,0.004641588833612777,-124.18324279785156,13.523292541503906,0.06367538124322891,15062
485,3210,138.4,311860,642,406.34597608999997,1.2695348262786865,0.004641588833612777,-115.10400390625,10.764521598815918,0.0685364305973053,15092
486,3220,135.93,313280,644,395.0976362999999,0.8613113760948181,0.004641588833612777,-123.56980895996094,14.14124870300293,0.06255772709846497,15163
487,3230,130.92,314380,645,373.96111243000007,-1.4198716878890991,0.004641588833612777,-125.42045593261719,11.553529739379883,0.06244427710771561,15218
488,3240,131.91,315780,646,376.58437730000014,0.9264284372329712,0.004641588833612777,-119.83592224121094,14.547794342041016,0.05703003704547882,15288
489,3250,133.42,317240,648,383.85179313000003,0.5254045724868774,0.004641588833612777,-124.718994140625,14.241189002990723,0.05864923819899559,15361
490,3260,135.15,318780,650,391.58200712000007,-0.9457415342330933,0.004641588833612777,-126.00685119628906,22.130573272705078,0.05791862681508064,15438
481,3270,138.24,320380,665,406.54403306000006,0.1532956063747406,0.004641588833612777,-123.25171661376953,65.56366729736328,0.060673221945762634,15518
482,3280,139.71,321660,666,413.92023243000006,-0.5657464861869812,0.004641588833612777,-122.35521697998047,40.246002197265625,0.0612821988761425,15582
483,3290,140.42,323300,668,418.09287876999986,-0.704353928565979,0.004641588833612777,-128.1812744140625,9.407238006591797,0.07099407911300659,15664
484,3300,140.33,324300,669,418.81194496000006,0.5922465920448303,0.004641588833612777,-124.25263977050781,7.376171112060547,0.06611146777868271,15714
485,3310,139.55,326020,671,416.6876271300001,-1.7941170930862427,0.004641588833612777,-125.6910400390625,8.859159469604492,0.07102356851100922,15800
486,3320,144.13,327700,673,435.32629443999997,-1.4784910678863525,0.004641588833612777,-123.16234588623047,20.695209503173828,0.05150081217288971,15884
487,3330,147.53,328800,674,449.6477679599999,0.4884762167930603,0.004641588833612777,-126.52709197998047,6.258531093597412,0.05240540951490402,15939
479,3340,141.18,330020,688,429.6920794199999,-0.45674431324005127,0.004641588833612777,-126.02169799804688,26.243511199951172,0.06428243219852448,16000
480,3350,140.13,331480,689,427.8446236099999,3.22699236869812,0.004641588833612777,-128.85037231445312,10.463102340698242,0.05445248261094093,16073
481,3360,137.57,332620,691,421.47330734999997,-2.8836421966552734,0.004641588833612777,-121.46222686767578,13.096475601196289,0.05893346294760704,16130
482,3370,138.04,334080,692,423.06144893,0.6275434494018555,0.004641588833612777,-127.74443817138672,11.52708625793457,0.05205216258764267,16203
483,3380,132.48,335380,694,402.90343198000005,1.615220546722412,0.004641588833612777,-127.15070343017578,6.1585187911987305,0.0589512400329113,16268
484,3390,133.1,336980,696,408.42630944999996,-2.228713035583496,0.004641588833612777,-127.11503601074219,10.201360702514648,0.07654157280921936,16348
485,3400,136.84,338560,697,425.67764918,-1.6614201068878174,0.004641588833612777,-127.14015197753906,20.93803596496582,0.05834835395216942,16427
486,3410,138.57,339920,699,433.44174928,0.7855639457702637,0.004641588833612777,-123.45570373535156,20.805299758911133,0.05821595713496208,16495
479,3420,136.09,341480,712,425.78278983,-0.5337437391281128,0.004641588833612777,-124.07721710205078,14.922918319702148,0.05427306145429611,16573
480,3430,137.93,343040,713,436.33969748,0.07391291856765747,0.004641588833612777,-130.3951873779297,12.982961654663086,0.05710795894265175,16651
481,3440,146.33,344840,716,468.8716315,0.6017038822174072,0.004641588833612777,-127.09384155273438,10.987357139587402,0.06721833348274231,16741
482,3450,147.34,345700,717,471.5657805699999,0.8905842900276184,0.004641588833612777,-129.45436096191406,9.957304954528809,0.06603889167308807,16784
483,3460,149.99,347820,719,479.10347049999996,2.179032802581787,0.004641588833612777,-126.64912414550781,25.450824737548828,0.06263867765665054,16890
484,3470,151.1,349000,720,483.8493167,-0.30959877371788025,0.004641588833612777,-133.29986572265625,9.240039825439453,0.06279147416353226,16949
477,3480,153.66,350740,735,491.3247602599999,1.7020199298858643,0.004641588833612777,-130.2957763671875,10.544710159301758,0.06265073269605637,17036
477,3490,152.06,351440,735,480.88592438,-0.21053671836853027,0.004641588833612777,-131.98777770996094,12.961186408996582,0.06446424126625061,17071
478,3500,148.51,353440,738,465.97244133,0.05802188813686371,0.004641588833612777,-133.98934936523438,36.225868225097656,0.06725724041461945,17171
479,3510,146.26,354860,739,454.41011361000005,-1.8489322662353516,0.004641588833612777,-129.33822631835938,9.360149383544922,0.0670737698674202,17242
480,3520,148.14,356780,741,461.25169545000006,0.3277398943901062,0.004641588833612777,-128.66041564941406,22.879981994628906,0.060067370533943176,17338
481,3530,145.24,358080,743,445.79386844,-0.4661480784416199,0.004641588833612777,-132.1597442626953,46.97034454345703,0.06037449836730957,17403
482,3540,146.08,359140,744,446.04146374000004,1.0407761335372925,0.004641588833612777,-130.97732543945312,90.1842041015625,0.06564518809318542,17456
474,3550,144.58,360860,759,438.44592923000005,-1.4549956321716309,0.004641588833612777,-133.07469177246094,12.392463684082031,0.05761019513010979,17542
476,3560,147.76,362400,761,450.9953361699999,0.8619683980941772,0.004641588833612777,-136.20281982421875,14.9260892868042,0.06993000209331512,17619
476,3570,147.07,364160,763,447.92978131999996,-0.07960473001003265,0.004641588833612777,-134.88970947265625,9.261795043945312,0.06441730260848999,17707
477,3580,146.59,365260,765,446.9246196700001,0.6299219131469727,0.004641588833612777,-136.72988891601562,59.77882385253906,0.06477509438991547,17762
478,3590,148.43,367580,768,455.25138948,2.24837589263916,0.004641588833612777,-132.53228759765625,18.74663543701172,0.05660312995314598,17878
478,3600,152.32,369020,770,469.43288571,2.242175817489624,0.004641588833612777,-138.193359375,15.320368766784668,0.058312587440013885,17950
475,3610,157.51,370880,780,489.3405921800001,0.5505102276802063,0.004641588833612777,-139.67276000976562,22.33412742614746,0.07345368713140488,18043
475,3620,157.21,372120,781,486.2260270100001,-0.9704588651657104,0.004641588833612777,-135.91064453125,11.012426376342773,0.06104972958564758,18105
476,3630,160.1,373260,783,499.36489125,-1.9717727899551392,0.004641588833612777,-135.68568420410156,17.07646942138672,0.05795034021139145,18162
478,3640,159.8,376000,786,498.1787164099999,-0.3036339581012726,0.004641588833612777,-132.72129821777344,48.1728401184082,0.05668210610747337,18299
479,3650,165.09,378020,788,518.72639782,0.3570628762245178,0.004641588833612777,-133.2724609375,134.90420532226562,0.057091064751148224,18400
480,3660,172.74,379860,790,544.38396887,-0.6660088300704956,0.004641588833612777,-134.91635131835938,21.97173500061035,0.060614511370658875,18492
472,3670,177.45,383140,810,553.01866445,-2.06697416305542,0.004641588833612777,-137.0204620361328,9.408805847167969,0.06481131911277771,18656
473,3680,185.94,384880,812,580.34572343,0.722458004951477,0.004641588833612777,-138.19790649414062,26.76836395263672,0.06581935286521912,18743
474,3690,192.45,387040,815,601.5625413199999,1.224275827407837,0.004641588833612777,-138.1074981689453,94.51899719238281,0.06858134269714355,18851
475,3700,196.12,388840,817,611.27196191,1.124634027481079,0.004641588833612777,-139.88189697265625,11.272045135498047,0.06867518275976181,18941
466,3710,204.58,391900,840,637.7991583999999,0.4691891670227051,0.004641588833612777,-135.5605926513672,19.43045425415039,0.06293585151433945,19094
467,3720,210.56,394380,843,654.1012129899998,-0.07344269752502441,0.004641588833612777,-141.50453186035156,66.6692886352539,0.06623753160238266,19218
469,3730,224.32,397580,847,695.20391642,1.9653016328811646,0.004641588833612777,-139.8912353515625,17.882946014404297,0.06858082115650177,19378
459,3740,234.38,400420,871,723.5588132599999,0.10143665969371796,0.004641588833612777,-141.5079345703125,12.992715835571289,0.06737851351499557,19520
460,3750,237.23,402460,873,732.4817949200001,1.1648266315460205,0.004641588833612777,-139.0282745361328,46.114898681640625,0.0673665925860405,19622
461,3760,236.26,404500,875,724.9769412999999,-1.1889722347259521,0.004641588833612777,-139.02902221679688,10.19925308227539,0.06619507819414139,19724
462,3770,237.78,406180,877,736.2753543499999,-0.5328356027603149,0.004641588833612777,-142.17591857910156,19.035444259643555,0.057424455881118774,19808
464,3780,239.96,408700,880,744.12123025,-0.6369779706001282,0.004641588833612777,-141.78192138671875,9.103869438171387,0.06349863857030869,19934
442,3790,244.33,412640,932,756.9475636899998,-0.9612576961517334,0.004641588833612777,-142.23431396484375,48.672645568847656,0.07070310413837433,20131
443,3800,254.58,415020,935,788.57643302,-0.8028894066810608,0.004641588833612777,-143.6934814453125,13.846210479736328,0.07516124844551086,20250
445,3810,258.35,418220,939,799.6261504099998,-1.205388069152832,0.004641588833612777,-147.39334106445312,19.279827117919922,0.05952054262161255,20410
431,3820,263.48,421080,975,818.3240648499999,-2.1175265312194824,0.004641588833612777,-144.88507080078125,11.202199935913086,0.0592474564909935,20553
433,3830,263.21,424140,978,821.35455962,2.4853029251098633,0.004641588833612777,-143.984375,27.250356674194336,0.06266219168901443,20706
434,3840,268.16,426520,981,843.6648612799999,-1.2062885761260986,0.004641588833612777,-144.5545654296875,21.583332061767578,0.0628606379032135,20825
435,3850,267.07,428660,983,842.05204468,-0.4941713809967041,0.004641588833612777,-151.81964111328125,25.8695011138916,0.07236352562904358,20932
423,3860,269.09,431660,1020,854.0877604000001,-0.8494088053703308,0.004641588833612777,-140.8931884765625,105.36412048339844,0.06421428173780441,21082
424,3870,275.61,434740,1023,876.31730139,0.32672733068466187,0.004641588833612777,-148.8487091064453,29.119976043701172,0.06710667163133621,21236
425,3880,281.91,437100,1026,900.5439109499998,-1.9950244426727295,0.004641588833612777,-153.86691284179688,14.010986328125,0.06576626747846603,21354
427,3890,283.99,439340,1028,910.78337699,0.6062266230583191,0.004641588833612777,-141.79054260253906,12.949840545654297,0.055907830595970154,21466
422,3900,273.3,441240,1044,881.7625323499998,0.0023872405290603638,0.004641588833612777,-153.09063720703125,34.6085205078125,0.0609094575047493,21561
423,3910,260.58,443080,1046,843.7280049,0.14933188259601593,0.004641588833612777,-151.77923583984375,46.96388626098633,0.062869131565094,21653
424,3920,252.96,445060,1048,822.8991163500001,0.08690102398395538,0.004641588833612777,-146.50717163085938,28.931528091430664,0.06232619658112526,21752
425,3930,241.82,446380,1050,788.2006850100001,0.028761565685272217,0.004641588833612777,-152.81097412109375,75.18901062011719,0.06661718338727951,21818
426,3940,227.76,449200,1053,741.7371301100002,0.4091797173023224,0.004641588833612777,-147.25469970703125,20.0905704498291,0.06030248478055,21959
421,3950,227.93,451060,1069,742.8128621699999,0.0070672184228897095,0.004641588833612777,-151.03289794921875,20.73771858215332,0.05903026461601257,22052
422,3960,221.76,453260,1071,723.08156606,-0.5517160296440125,0.004641588833612777,-149.20684814453125,16.247726440429688,0.06660632789134979,22162
424,3970,214.84,455360,1073,702.3154096800004,1.63218355178833,0.004641588833612777,-144.6441650390625,13.351213455200195,0.05961555242538452,22267
425,3980,208.92,457860,1076,683.7624086200001,-0.5747058391571045,0.004641588833612777,-147.7167205810547,9.509993553161621,0.0691128745675087,22392
426,3990,202.82,459060,1077,663.3032556500001,-0.3844783306121826,0.004641588833612777,-151.87510681152344,132.11227416992188,0.06303419917821884,22452
421,4000,202.38,461700,1095,659.0771775,-1.029456377029419,0.004641588833612777,-153.3795166015625,15.226781845092773,0.0645722821354866,22584
422,4010,201.51,462900,1096,656.81267934,-0.30381613969802856,0.004641588833612777,-150.0230255126953,16.026897430419922,0.059160467237234116,22644
423,4020,199.76,465240,1099,650.4451528799999,1.0568218231201172,0.004641588833612777,-155.46249389648438,13.741466522216797,0.05756717175245285,22761
423,4030,200.34,466440,1100,651.5244320200001,-1.6401190757751465,0.004641588833612777,-153.03219604492188,17.658100128173828,0.06326176226139069,22821
425,4040,199.89,468840,1102,650.31712095,-1.509952187538147,0.004641588833612777,-146.2438507080078,27.268644332885742,0.07341483235359192,22941
420,4050,197.34,470120,1118,641.75060226,-2.1949005126953125,0.004641588833612777,-154.0185546875,17.91012954711914,0.07139037549495697,23005
421,4060,194.41,472240,1121,632.10192631,1.5932589769363403,0.004641588833612777,-156.2061767578125,20.56515884399414,0.06137460470199585,23111
421,4070,190.35,473600,1122,619.6263748900001,1.498894214630127,0.004641588833612777,-150.4375762939453,96.72117614746094,0.05775691568851471,23179
422,4080,182.71,475300,1124,592.9563876,0.6013170480728149,0.004641588833612777,-145.8667755126953,12.062233924865723,0.06108666583895683,23264
423,4090,179.05,477080,1126,582.00669399,1.2739826440811157,0.004641588833612777,-151.30340576171875,24.158510208129883,0.06701869517564774,23353
424,4100,176.92,478680,1128,576.2970787699999,0.2584242820739746,0.004641588833612777,-147.7666015625,9.047677993774414,0.06358078122138977,23433
420,4110,175.17,480340,1143,571.1147267200001,0.7995387315750122,0.004641588833612777,-157.9967803955078,30.616455078125,0.06318804621696472,23516
420,4120,172.4,481940,1145,562.60877108,0.24962180852890015,0.004641588833612777,-153.12606811523438,64.95225524902344,0.05735846236348152,23596
421,4130,171.13,484000,1147,560.09417909,1.7858071327209473,0.004641588833612777,-143.29916381835938,17.202016830444336,0.06771863996982574,23699
422,4140,169.66,485300,1148,555.4175702299999,-0.4389152526855469,0.004641588833612777,-154.2454376220703,10.352290153503418,0.06121199205517769,23764
423,4150,167.3,486800,1150,547.33140471,0.8125195503234863,0.004641588833612777,-157.49432373046875,19.245437622070312,0.05141410231590271,23839
424,4160,166.35,488780,1152,544.2628315300001,-0.37370580434799194,0.004641588833612777,-153.36929321289062,8.144250869750977,0.060478538274765015,23938
419,4170,165.73,490560,1169,540.70935005,0.2228003442287445,0.004641588833612777,-155.0066375732422,21.6093807220459,0.0668405219912529,24027
420,4180,165.22,491720,1170,540.96629243,-1.6709237098693848,0.004641588833612777,-155.09886169433594,103.4180908203125,0.06637132167816162,24085
421,4190,165.37,493980,1172,542.4313577799999,1.0627996921539307,0.004641588833612777,-151.24081420898438,41.06706619262695,0.054656874388456345,24198
422,4200,168.95,496860,1176,554.69412257,-1.0138922929763794,0.004641588833612777,-155.77001953125,14.33028507232666,0.056539926677942276,24342
422,4210,174.18,497720,1177,575.15685851,0.150278240442276,0.004641588833612777,-153.65383911132812,10.211006164550781,0.05951815843582153,24385
