time/fps,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/critic_loss,train/ent_coef,train/n_updates
1037,4210,153.95,457100,440,480.1995517399999,0.3180597722530365,0.004641588833612777,-157.5466766357422,15.791696548461914,0.08050234615802765,22354
1038,4220,153.52,458340,441,476.4460694500001,-0.5892366170883179,0.004641588833612777,-158.4120635986328,34.18011474609375,0.08052823692560196,22416
1039,4230,154.45,460060,442,481.41840931,0.40041258931159973,0.004641588833612777,-150.54763793945312,47.796295166015625,0.07507152110338211,22502
1040,4240,156.54,461620,443,491.0129127,-0.06926625967025757,0.004641588833612777,-155.35226440429688,17.49224853515625,0.07285894453525543,22580
1041,4250,157.25,463260,444,493.98326255000006,0.3322705924510956,0.004641588833612777,-149.41358947753906,80.08784484863281,0.0736847072839737,22662
1042,4260,155.36,464840,445,485.12037233,1.0217903852462769,0.004641588833612777,-154.64105224609375,56.79911804199219,0.08144605159759521,22741
1043,4270,156.44,466360,446,490.65939160999994,-0.05128319561481476,0.004641588833612777,-159.67633056640625,102.90304565429688,0.0796913132071495,22817
1045,4280,156.65,468220,448,493.51048145,-0.9244992733001709,0.004641588833612777,-161.16632080078125,57.20936584472656,0.07480677217245102,22910
1045,4290,157.16,469460,448,496.87514132999996,0.059582293033599854,0.004641588833612777,-163.14614868164062,26.30184555053711,0.06716666370630264,22972
1047,4300,156.12,471320,450,491.43804923000005,-0.08549690246582031,0.004641588833612777,-158.95013427734375,23.610797882080078,0.07761604338884354,23065
1047,4310,156.59,472660,451,493.60138622000005,0.9749740958213806,0.004641588833612777,-158.33399963378906,106.95156860351562,0.08481626212596893,23132
1048,4320,157.69,474400,452,499.1002249900001,0.1556648313999176,0.004641588833612777,-156.9832000732422,20.230836868286133,0.07817885279655457,23219
1049,4330,157.26,475740,453,497.3206511,0.17839699983596802,0.004641588833612777,-151.45303344726562,19.966663360595703,0.07411026954650879,23286
1050,4340,157.18,477700,454,497.01513451999995,-1.4380357265472412,0.004641588833612777,-157.41873168945312,20.99040985107422,0.08097364008426666,23384
1051,4350,157.11,479520,455,496.88016096000007,-0.026313722133636475,0.004641588833612777,-155.28736877441406,16.739704132080078,0.07277388870716095,23475
1052,4360,159.67,480920,456,509.1148652400001,-0.7004693150520325,0.004641588833612777,-158.27706909179688,13.164703369140625,0.06367284804582596,23545
1053,4370,161.54,482800,458,517.98741481,-0.5026376247406006,0.004641588833612777,-153.67364501953125,38.316017150878906,0.0772644653916359,23639
1054,4380,160.15,484140,459,510.49050767,0.12750454246997833,0.004641588833612777,-157.6143341064453,93.93841552734375,0.08293618261814117,23706
1054,4390,159.31,485140,459,505.71524325000007,-0.9758672714233398,0.004641588833612777,-161.24575805664062,24.276752471923828,0.07617335766553879,23756
1056,4400,160.21,487400,461,510.65524648999997,1.8660625219345093,0.004641588833612777,-159.68899536132812,30.22673797607422,0.06439322978258133,23869
1056,4410,159.86,488500,462,509.16450714000007,-1.057682991027832,0.004641588833612777,-160.24505615234375,92.73806762695312,0.06921621412038803,23924
1058,4420,161.16,491000,463,516.6713537600001,0.02162688970565796,0.004641588833612777,-157.51649475097656,101.01515197753906,0.08074858039617538,24049
1059,4430,163.84,491940,464,527.2451438300001,-1.4716699123382568,0.004641588833612777,-158.00575256347656,46.39952087402344,0.09473343938589096,24096
1060,4440,164.85,494600,466,532.15460021,-0.26939886808395386,0.004641588833612777,-154.855224609375,17.24584197998047,0.07699697464704514,24229
1061,4450,165.27,495320,466,534.78188297,0.4650927484035492,0.004641588833612777,-160.63522338867188,15.239094734191895,0.07027468085289001,24265
1062,4460,164.95,497720,468,532.18909752,-1.2750041484832764,0.004641588833612777,-162.51861572265625,11.406085014343262,0.07007135450839996,24385
1062,4470,165.13,498940,469,533.0616739100001,0.6095477342605591,0.004641588833612777,-160.35763549804688,18.68921661376953,0.0704866573214531,24446
