,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_gamma,params_learning_rate,params_learning_starts,params_log_std_init,params_net_arch,params_tau,params_train_freq,state
271,271,163.67072779999998,2023-05-18 14:40:43.115005,2023-05-18 14:40:47.338679,0 days 00:00:04.223674,1024,1000000,0.995,6.175265337408936e-05,1000,-0.9950289569441098,big,0.05,64,COMPLETE
272,272,198.95109639999998,2023-05-18 14:40:43.766304,2023-05-18 14:43:29.556543,0 days 00:02:45.790239,1024,100000,0.98,0.00018897256938690517,0,0.3551013618972971,big,0.05,32,COMPLETE
273,273,12.916581400000002,2023-05-18 14:40:47.340272,2023-05-18 14:40:49.066139,0 days 00:00:01.725867,2048,1000000,0.995,1.0787185320852731e-05,1000,-0.5228518586671146,big,0.05,64,PRUNED
274,274,27.380143399999998,2023-05-18 14:40:49.067527,2023-05-18 14:40:51.875614,0 days 00:00:02.808087,1024,1000000,0.995,7.844800615745491e-05,10000,0.40320308643554337,big,0.05,64,PRUNED
275,275,159.5421776,2023-05-18 14:40:50.014020,2023-05-18 14:40:54.126589,0 days 00:00:04.112569,1024,100000,0.98,0.0007041220911484579,1000,0.9269529548810767,big,0.05,32,COMPLETE
276,276,27.451449200000003,2023-05-18 14:40:51.877093,2023-05-18 14:40:54.371317,0 days 00:00:02.494224,1024,1000000,0.995,0.00016843918930113406,1000,-0.8140321365846453,big,0.08,64,PRUNED
277,277,37.5284286,2023-05-18 14:40:54.128985,2023-05-18 14:40:57.350003,0 days 00:00:03.221018,1024,1000000,0.995,2.8539098377919498e-05,1000,-0.7467466292414359,big,0.02,8,PRUNED
278,278,21.977445000000003,2023-05-18 14:40:54.375870,2023-05-18 14:40:56.457946,0 days 00:00:02.082076,1024,1000000,0.995,4.2724613387010034e-05,1000,-0.82691380630048,big,0.001,8,PRUNED
279,279,204.77762940000002,2023-05-18 14:40:56.460235,2023-05-18 14:41:04.210363,0 days 00:00:07.750128,1024,100000,0.98,0.00017878630775347747,1000,0.18642765552157636,big,0.001,32,COMPLETE
280,280,22.8218344,2023-05-18 14:40:57.351683,2023-05-18 14:41:00.195957,0 days 00:00:02.844274,1024,1000000,0.98,0.0007358957028684505,1000,0.040876546837910976,big,0.005,32,PRUNED
281,281,15.1419792,2023-05-18 14:41:00.196965,2023-05-18 14:41:02.139446,0 days 00:00:01.942481,1024,1000000,0.995,0.0002941896577672287,1000,-1.079334934860337,big,0.05,128,PRUNED
282,282,19.3091132,2023-05-18 14:41:01.162175,2023-05-18 14:41:03.385567,0 days 00:00:02.223392,1024,1000000,0.995,5.880589754709865e-05,1000,-1.2768006568657688,big,0.05,64,PRUNED
283,283,18.449219,2023-05-18 14:41:02.141944,2023-05-18 14:41:04.251893,0 days 00:00:02.109949,1024,100000,0.98,0.010696216756655915,1000,0.363259751181386,big,0.05,32,PRUNED
284,284,51.7963932,2023-05-18 14:41:03.387969,2023-05-18 14:42:26.623829,0 days 00:01:23.235860,256,100000,0.9,0.000841033917954164,0,-0.3655769765608905,small,0.02,8,PRUNED
285,285,76.562257,2023-05-18 14:41:04.212261,2023-05-18 14:41:09.100054,0 days 00:00:04.887793,1024,100000,0.98,0.006380004820274013,1000,0.28349239058065434,big,0.05,32,PRUNED
286,286,19.0459956,2023-05-18 14:41:04.258247,2023-05-18 14:41:06.506580,0 days 00:00:02.248333,32,100000,0.95,0.0014852892518742616,20000,0.08439897498678539,big,0.02,128,PRUNED
287,287,135.4355736,2023-05-18 14:41:06.507603,2023-05-18 14:42:49.331687,0 days 00:01:42.824084,128,100000,0.9999,0.0022760145779313454,0,0.960436500955411,big,0.02,64,PRUNED
288,288,12.334632799999998,2023-05-18 14:41:09.101496,2023-05-18 14:41:10.527985,0 days 00:00:01.426489,1024,100000,0.98,2.9156089821851468e-05,1000,0.22221723477610908,big,0.001,32,PRUNED
289,289,23.8708754,2023-05-18 14:41:10.529098,2023-05-18 14:41:12.411543,0 days 00:00:01.882445,32,100000,0.99,2.8359028381542112e-05,20000,0.517535424698935,big,0.05,32,PRUNED
290,290,299.80687739999996,2023-05-18 14:41:12.413394,2023-05-18 14:41:19.895542,0 days 00:00:07.482148,32,100000,0.9999,8.845974577545378e-05,1000,0.857842760525195,medium,0.001,16,COMPLETE
291,291,26.2051264,2023-05-18 14:41:16.388313,2023-05-18 14:41:18.339178,0 days 00:00:01.950865,2048,100000,0.995,3.6056712192317356e-05,1000,0.40944360305213323,big,0.05,32,PRUNED
292,292,17.8391228,2023-05-18 14:41:18.343179,2023-05-18 14:41:20.444190,0 days 00:00:02.101011,32,100000,0.9999,2.112730343601217e-05,20000,0.46039532875922506,medium,0.001,32,PRUNED
293,293,47.877864800000005,2023-05-18 14:41:19.896772,2023-05-18 14:41:23.344211,0 days 00:00:03.447439,1024,1000000,0.9,9.976285318284898e-05,1000,0.19690298251702587,big,0.02,32,PRUNED
294,294,18.613727400000002,2023-05-18 14:41:20.447503,2023-05-18 14:41:23.501410,0 days 00:00:03.053907,64,100000,0.99,1.0351926579065017e-05,20000,0.6188654618633715,big,0.05,4,PRUNED
295,295,167.8277784,2023-05-18 14:41:21.919480,2023-05-18 14:41:27.523871,0 days 00:00:05.604391,32,10000,0.9,0.0031080165770694715,1000,-0.23907733841149864,big,0.005,32,COMPLETE
296,296,40.3773872,2023-05-18 14:41:22.035413,2023-05-18 14:41:25.616396,0 days 00:00:03.580983,32,100000,0.9,0.0005134368118817146,20000,0.28767174904295606,big,0.08,64,PRUNED
297,297,23.3805846,2023-05-18 14:41:23.346662,2023-05-18 14:43:27.066881,0 days 00:02:03.720219,512,100000,0.95,4.244191028899332e-05,0,-1.2041049899163183,big,0.02,64,PRUNED
298,298,15.6211074,2023-05-18 14:41:23.502433,2023-05-18 14:41:25.660018,0 days 00:00:02.157585,32,100000,0.95,0.00015804817115184008,1000,0.6459175124854717,medium,0.001,16,PRUNED
299,299,37.09398,2023-05-18 14:41:25.622291,2023-05-18 14:41:29.389184,0 days 00:00:03.766893,1024,100000,0.98,0.0005675164108088168,1000,0.1841821716177783,big,0.05,512,PRUNED
300,300,13.511597599999998,2023-05-18 14:41:25.671682,2023-05-18 14:41:27.773925,0 days 00:00:02.102243,128,10000,0.999,0.000849460943738104,1000,-0.8949201578804338,medium,0.005,16,PRUNED
301,301,106.22242539999999,2023-05-18 14:41:27.532866,2023-05-18 14:41:32.655827,0 days 00:00:05.122961,2048,100000,0.99,0.0004052418586723239,1000,0.6527132412989216,big,0.08,32,PRUNED
302,302,268.7538402,2023-05-18 14:41:27.780414,2023-05-18 14:41:35.484642,0 days 00:00:07.704228,32,100000,0.95,0.0013571259205837492,20000,0.5130114958527344,big,0.01,64,COMPLETE
303,303,14.2790782,2023-05-18 14:41:29.391258,2023-05-18 14:41:30.883153,0 days 00:00:01.491895,32,100000,0.9999,4.6796094650191754e-05,1000,0.9144642215041601,medium,0.001,16,PRUNED
304,304,93.8041788,2023-05-18 14:41:30.889362,2023-05-18 14:41:34.364364,0 days 00:00:03.475002,32,100000,0.995,1.1883917696051121e-05,1000,0.960128274408091,medium,0.001,32,PRUNED
305,305,43.3039158,2023-05-18 14:41:32.657520,2023-05-18 14:41:35.247247,0 days 00:00:02.589727,32,10000,0.9,0.003053054598627883,1000,-0.9789412206187054,big,0.005,32,PRUNED
306,306,27.6204686,2023-05-18 14:41:34.367195,2023-05-18 14:41:36.784298,0 days 00:00:02.417103,128,10000,0.999,0.02328787038822039,20000,-2.179593003275954,big,0.005,16,PRUNED
307,307,13.126039,2023-05-18 14:41:35.248712,2023-05-18 14:41:37.286289,0 days 00:00:02.037577,32,100000,0.9999,0.0005855164036229866,1000,-0.009153246816063887,small,0.001,16,PRUNED
308,308,70.416603,2023-05-18 14:41:35.487101,2023-05-18 14:41:38.459347,0 days 00:00:02.972246,1024,100000,0.95,0.0016388693720892121,20000,0.5400063330577428,big,0.01,64,PRUNED
309,309,30.406275799999996,2023-05-18 14:41:36.786854,2023-05-18 14:41:39.249007,0 days 00:00:02.462153,1024,1000000,0.98,0.00023671960366064793,1000,0.6165815554726546,big,0.05,32,PRUNED
310,310,20.2342162,2023-05-18 14:41:37.292524,2023-05-18 14:41:39.456044,0 days 00:00:02.163520,128,10000,0.999,0.0010818932336901937,1000,-0.4086874910911449,big,0.01,16,PRUNED
311,311,27.948017000000004,2023-05-18 14:41:38.461735,2023-05-18 14:41:41.261478,0 days 00:00:02.799743,32,100000,0.95,0.04126520309232985,20000,-0.3655940706783536,big,0.01,64,PRUNED
312,312,178.0190534,2023-05-18 14:41:39.254692,2023-05-18 14:41:49.561195,0 days 00:00:10.306503,32,100000,0.999,0.0002624119756750226,20000,-0.7202317488819326,big,0.01,64,COMPLETE
313,313,22.770011399999998,2023-05-18 14:41:39.458314,2023-05-18 14:41:42.358263,0 days 00:00:02.899949,1024,100000,0.995,0.0007302870676073558,1000,0.6492003270977027,big,0.05,1,PRUNED
314,314,28.771180800000003,2023-05-18 14:41:41.272953,2023-05-18 14:41:43.824422,0 days 00:00:02.551469,32,100000,0.995,0.005988120381235865,20000,0.598936714927408,big,0.01,64,PRUNED
315,315,148.48136519999997,2023-05-18 14:41:42.359912,2023-05-18 14:41:50.319800,0 days 00:00:07.959888,32,10000,0.95,0.0008886188749834444,20000,0.6086217651171674,big,0.01,64,PRUNED
316,316,39.7574868,2023-05-18 14:41:43.826460,2023-05-18 14:41:47.236169,0 days 00:00:03.409709,32,10000,0.9,0.004209554215831048,1000,0.8369099617084328,big,0.08,32,PRUNED
317,317,88.68882479999999,2023-05-18 14:41:47.239131,2023-05-18 14:41:52.526692,0 days 00:00:05.287561,32,10000,0.98,0.010565355508251715,1000,0.7307374671382654,big,0.005,32,PRUNED
318,318,103.2944064,2023-05-18 14:41:49.083395,2023-05-18 14:41:54.006308,0 days 00:00:04.922913,32,10000,0.95,0.000442141681432042,20000,0.22355370242913908,big,0.01,64,PRUNED
319,319,21.3737416,2023-05-18 14:41:49.568166,2023-05-18 14:41:51.726081,0 days 00:00:02.157915,2048,100000,0.999,0.0002846378647100658,20000,0.25178392518695625,big,0.01,64,PRUNED
320,320,263.5433398,2023-05-18 14:41:50.321082,2023-05-18 14:42:00.372135,0 days 00:00:10.051053,32,100000,0.999,0.00029473343613678336,20000,-0.0794702051511178,big,0.01,64,COMPLETE
321,321,18.3014544,2023-05-18 14:41:51.729024,2023-05-18 14:41:53.778597,0 days 00:00:02.049573,32,100000,0.999,0.001457936200435782,20000,-1.6772502246956604,small,0.01,64,PRUNED
322,322,31.151519200000003,2023-05-18 14:41:52.528226,2023-05-18 14:41:55.623712,0 days 00:00:03.095486,1024,1000000,0.98,0.00012277331246940415,1000,0.21874423372697843,big,0.01,8,PRUNED
323,323,15.665427399999999,2023-05-18 14:41:53.780141,2023-05-18 14:41:56.501222,0 days 00:00:02.721081,128,10000,0.98,0.19088782885740624,1000,-3.4154622043924703,medium,0.005,16,PRUNED
324,324,103.31895279999999,2023-05-18 14:41:54.010610,2023-05-18 14:41:57.847674,0 days 00:00:03.837064,1024,100000,0.995,0.0003492191943177902,1000,-0.30339387657267775,big,0.001,32,PRUNED
325,325,270.19961559999996,2023-05-18 14:41:55.625404,2023-05-18 14:42:07.790962,0 days 00:00:12.165558,32,100000,0.999,0.00012308683724991215,20000,-1.534466063718876,big,0.01,64,COMPLETE
326,326,24.4576282,2023-05-18 14:41:56.505058,2023-05-18 14:41:59.082651,0 days 00:00:02.577593,32,10000,0.9,0.0012728974583857743,1000,-0.3263998464512504,medium,0.02,32,PRUNED
327,327,28.6199026,2023-05-18 14:41:57.851342,2023-05-18 14:42:00.706145,0 days 00:00:02.854803,32,100000,0.999,5.7094517899960214e-05,20000,-1.495036017186168,big,0.01,64,PRUNED
328,328,50.3007062,2023-05-18 14:41:59.084056,2023-05-18 14:42:03.651835,0 days 00:00:04.567779,32,100000,0.999,0.0007118962328723765,20000,-1.7759401573811942,big,0.01,64,PRUNED
329,329,306.86471459999996,2023-05-18 14:42:00.390475,2023-05-18 14:42:10.164963,0 days 00:00:09.774488,32,100000,0.999,0.0005534003633586131,20000,-0.8104962904564962,big,0.01,64,COMPLETE
330,330,206.1448698,2023-05-18 14:42:00.712945,2023-05-18 14:42:10.582172,0 days 00:00:09.869227,32,100000,0.999,0.0017196514004924734,20000,0.0408447307264921,big,0.01,64,COMPLETE
331,331,47.1420174,2023-05-18 14:42:03.655125,2023-05-18 14:42:06.538630,0 days 00:00:02.883505,32,100000,0.95,9.629637610607246e-05,20000,0.8157866065707745,big,0.01,64,PRUNED
332,332,23.6185362,2023-05-18 14:42:06.541845,2023-05-18 14:42:08.737333,0 days 00:00:02.195488,32,100000,0.999,0.0004048299998275548,20000,0.3676714599175941,big,0.01,64,PRUNED
333,333,125.63853739999999,2023-05-18 14:42:07.793479,2023-05-18 14:42:13.796086,0 days 00:00:06.002607,1024,100000,0.98,0.0001806109899851893,10000,-0.46123950600774044,big,0.001,32,PRUNED
334,334,19.206406800000003,2023-05-18 14:42:08.738795,2023-05-18 14:42:12.325958,0 days 00:00:03.587163,1024,1000000,0.9999,2.632609605039509e-05,1000,-0.15475599179948474,big,0.05,64,PRUNED
335,335,17.558819,2023-05-18 14:42:10.166658,2023-05-18 14:42:13.058459,0 days 00:00:02.891801,1024,100000,0.98,0.0007988628787551188,1000,-0.30357693841285033,big,0.001,128,PRUNED
336,336,8.3919046,2023-05-18 14:42:10.583633,2023-05-18 14:42:12.061048,0 days 00:00:01.477415,32,100000,0.98,0.0005771192854134733,20000,-1.065585750369253,medium,0.01,64,PRUNED
337,337,130.5942962,2023-05-18 14:42:12.062782,2023-05-18 14:42:18.854813,0 days 00:00:06.792031,32,100000,0.95,0.004110516781007908,10000,0.7735311932717381,big,0.02,64,PRUNED
338,338,21.826984600000003,2023-05-18 14:42:12.328837,2023-05-18 14:42:14.785760,0 days 00:00:02.456923,32,100000,0.999,0.002282397199003,20000,0.527173745377357,medium,0.01,64,PRUNED
339,339,21.6061872,2023-05-18 14:42:13.059850,2023-05-18 14:42:16.236799,0 days 00:00:03.176949,32,100000,0.999,0.0009648364230381796,20000,-0.43160662613427714,big,0.005,64,PRUNED
340,340,48.9188082,2023-05-18 14:42:13.798750,2023-05-18 14:42:18.372357,0 days 00:00:04.573607,32,100000,0.999,1.3698474988884969e-05,20000,-0.14848300870995385,big,0.01,8,PRUNED
341,341,27.6982976,2023-05-18 14:42:14.787178,2023-05-18 14:42:17.821150,0 days 00:00:03.033972,32,100000,0.999,4.413634226251544e-05,20000,-0.4966001274505279,big,0.02,64,PRUNED
342,342,16.901753999999997,2023-05-18 14:42:16.239031,2023-05-18 14:42:18.471720,0 days 00:00:02.232689,32,100000,0.9,1.178284336845801e-05,1000,0.24132450871473998,medium,0.02,16,PRUNED
343,343,28.255619000000003,2023-05-18 14:42:17.824759,2023-05-18 14:42:20.785182,0 days 00:00:02.960423,32,1000000,0.999,0.012494520061270642,20000,-0.10594989711148121,big,0.01,64,PRUNED
344,344,33.823499999999996,2023-05-18 14:42:18.379768,2023-05-18 14:42:22.231606,0 days 00:00:03.851838,32,100000,0.999,0.002734318216195642,1000,-0.8513812740667712,big,0.01,64,PRUNED
345,345,13.0561174,2023-05-18 14:42:18.492980,2023-05-18 14:42:22.465004,0 days 00:00:03.972024,32,100000,0.98,8.203176282730164e-05,20000,0.23955589171206237,big,0.05,64,PRUNED
346,346,22.7223942,2023-05-18 14:42:18.864053,2023-05-18 14:42:21.391284,0 days 00:00:02.527231,16,100000,0.999,0.00041405678709843964,20000,-0.554437355162271,big,0.01,4,PRUNED
347,347,113.19781,2023-05-18 14:42:20.789605,2023-05-18 14:42:25.694965,0 days 00:00:04.905360,64,100000,0.999,0.01022161186558564,20000,-0.7530671452577424,big,0.01,64,PRUNED
348,348,118.677565,2023-05-18 14:42:21.393594,2023-05-18 14:43:42.326549,0 days 00:01:20.932955,32,100000,0.9,9.545594659583836e-05,0,0.4424715310674385,big,0.001,32,PRUNED
349,349,14.7094968,2023-05-18 14:42:22.232946,2023-05-18 14:42:24.146741,0 days 00:00:01.913795,128,100000,0.98,0.00021266242801573504,20000,-1.2829157761529557,big,0.01,64,PRUNED
350,350,14.1935672,2023-05-18 14:42:22.467854,2023-05-18 14:42:25.784260,0 days 00:00:03.316406,32,100000,0.95,0.004272772131645332,20000,0.4367947165648942,big,0.05,64,PRUNED
351,351,90.42483460000001,2023-05-18 14:42:24.149871,2023-05-18 14:43:38.900036,0 days 00:01:14.750165,32,100000,0.95,0.0002143504222250562,0,0.21542104153925404,big,0.001,64,PRUNED
352,352,-0.21282420000000002,2023-05-18 14:42:25.700542,2023-05-18 14:43:40.453058,0 days 00:01:14.752516,32,100000,0.99,0.00012208795365548815,0,-0.27447290759858667,big,0.01,64,PRUNED
353,353,54.170574,2023-05-18 14:42:25.786095,2023-05-18 14:42:29.095244,0 days 00:00:03.309149,32,100000,0.95,0.0006320292793725932,1000,0.29385042279435425,big,0.001,32,PRUNED
354,354,30.1144362,2023-05-18 14:42:26.625450,2023-05-18 14:42:29.601763,0 days 00:00:02.976313,32,100000,0.999,0.00264808627113683,20000,-0.9123268662995464,big,0.01,4,PRUNED
355,355,42.3241214,2023-05-18 14:42:29.096522,2023-05-18 14:44:16.168412,0 days 00:01:47.071890,256,100000,0.95,6.924468271710058e-05,0,-0.2887484334268315,big,0.02,1,PRUNED
356,356,14.546491400000003,2023-05-18 14:42:29.603510,2023-05-18 14:42:31.641471,0 days 00:00:02.037961,64,100000,0.999,1.9349124117472214e-05,10000,0.7027659387849844,big,0.05,4,PRUNED
357,357,47.1493542,2023-05-18 14:42:31.646115,2023-05-18 14:42:34.252958,0 days 00:00:02.606843,1024,100000,0.98,0.00013940037940905086,1000,-0.4723153809102656,big,0.005,64,PRUNED
358,358,12.3520242,2023-05-18 14:42:34.254483,2023-05-18 14:42:36.019322,0 days 00:00:01.764839,32,100000,0.999,0.00038664642087906693,20000,0.30271514472088246,big,0.001,16,PRUNED
359,359,16.30224,2023-05-18 14:42:36.021984,2023-05-18 14:42:37.488348,0 days 00:00:01.466364,16,1000000,0.98,4.6459762480777617e-05,1000,-1.0821313730139575,big,0.05,8,PRUNED
360,360,155.7194736,2023-05-18 14:42:37.490413,2023-05-18 14:42:42.998761,0 days 00:00:05.508348,32,100000,0.999,0.0013466052509861878,20000,-1.0669716708854953,big,0.08,256,PRUNED
361,361,21.289179400000002,2023-05-18 14:42:43.001284,2023-05-18 14:42:45.321748,0 days 00:00:02.320464,128,100000,0.999,9.105427165824072e-05,20000,-0.8367800017813198,big,0.01,1,PRUNED
362,362,15.135064199999999,2023-05-18 14:42:45.325620,2023-05-18 14:42:47.648591,0 days 00:00:02.322971,256,100000,0.9999,7.698848223656889e-05,1000,0.06893733004931535,medium,0.001,32,PRUNED
363,363,10.952887200000001,2023-05-18 14:42:47.649732,2023-05-18 14:42:49.720719,0 days 00:00:02.070987,32,100000,0.9999,0.0019597841844888222,20000,-1.4236285904053174,big,0.01,8,PRUNED
364,364,18.866597399999996,2023-05-18 14:42:49.332869,2023-05-18 14:42:51.304277,0 days 00:00:01.971408,32,100000,0.9,0.0010728049701206365,1000,0.6012222726315625,medium,0.001,256,PRUNED
365,365,24.1337996,2023-05-18 14:42:49.724396,2023-05-18 14:42:51.739878,0 days 00:00:02.015482,32,100000,0.999,7.401929565933357e-05,10000,-0.8079267540835456,big,0.01,64,PRUNED
366,366,98.2537966,2023-05-18 14:42:51.309252,2023-05-18 14:42:55.948391,0 days 00:00:04.639139,32,100000,0.9999,5.4647673513969667e-05,1000,0.5332609852195823,medium,0.08,1,PRUNED
367,367,9.403360000000001,2023-05-18 14:42:51.741086,2023-05-18 14:42:54.283691,0 days 00:00:02.542605,32,10000,0.9,0.0017549242266637975,1000,0.5128737950538105,big,0.005,512,PRUNED
368,368,12.014861,2023-05-18 14:42:54.286305,2023-05-18 14:42:55.892220,0 days 00:00:01.605915,32,10000,0.9,0.0012738638664418725,1000,0.15032179688661562,small,0.005,32,PRUNED
369,369,121.00254020000003,2023-05-18 14:42:55.893432,2023-05-18 14:43:00.534927,0 days 00:00:04.641495,512,100000,0.9999,3.3629248012995855e-05,1000,-0.9666888420323121,big,0.05,32,PRUNED
370,370,7.4079672,2023-05-18 14:42:55.973016,2023-05-18 14:42:58.720830,0 days 00:00:02.747814,32,100000,0.9,0.00039115139273710435,20000,-1.0438704384439275,big,0.01,64,PRUNED
371,371,18.687148399999998,2023-05-18 14:42:58.731751,2023-05-18 14:43:00.847978,0 days 00:00:02.116227,1024,100000,0.98,0.0029383960434460235,1000,0.10353696525289892,big,0.001,32,PRUNED
372,372,48.2397756,2023-05-18 14:43:00.542273,2023-05-18 14:43:05.066641,0 days 00:00:04.524368,32,100000,0.9,0.0001017202786343268,1000,0.36351258806624864,big,0.001,4,PRUNED
373,373,22.501710799999994,2023-05-18 14:43:00.849374,2023-05-18 14:43:02.880364,0 days 00:00:02.030990,32,100000,0.9,0.0009377363821165704,1000,0.47851007686331815,big,0.01,256,PRUNED
374,374,16.027415400000002,2023-05-18 14:43:02.883290,2023-05-18 14:43:04.719072,0 days 00:00:01.835782,512,10000,0.9,0.007658667993102556,1000,0.1736625223131507,big,0.005,32,PRUNED
375,375,79.2485674,2023-05-18 14:43:04.720962,2023-05-18 14:44:47.721245,0 days 00:01:43.000283,256,100000,0.9,0.0002113369656890737,0,-1.6430383411896732,big,0.02,8,PRUNED
376,376,19.634405199999996,2023-05-18 14:43:05.067737,2023-05-18 14:43:06.916180,0 days 00:00:01.848443,32,100000,0.9,0.0007127566289929928,1000,0.7889418663209227,small,0.01,64,PRUNED
377,377,21.718679,2023-05-18 14:43:06.918997,2023-05-18 14:43:08.946496,0 days 00:00:02.027499,1024,1000000,0.98,6.753160925369718e-05,1000,-0.8191060581836589,big,0.05,4,PRUNED
378,378,58.263983599999996,2023-05-18 14:43:08.950812,2023-05-18 14:43:11.311074,0 days 00:00:02.360262,32,100000,0.99,0.0013076275970602162,10000,0.41397420126436973,big,0.01,64,PRUNED
379,379,30.1514296,2023-05-18 14:43:11.319088,2023-05-18 14:43:13.297246,0 days 00:00:01.978158,32,100000,0.9999,0.00010187305060461816,1000,0.4374869733207881,medium,0.01,16,PRUNED
380,380,31.857338200000004,2023-05-18 14:43:13.298732,2023-05-18 14:43:15.401842,0 days 00:00:02.103110,32,10000,0.99,0.00016774085444562018,1000,0.09101799533386234,big,0.005,32,PRUNED
381,381,38.075611800000004,2023-05-18 14:43:15.403963,2023-05-18 14:44:22.699532,0 days 00:01:07.295569,32,100000,0.999,0.009472029077818222,0,-0.003766747545599969,big,0.01,64,PRUNED
382,382,17.4490162,2023-05-18 14:43:27.068039,2023-05-18 14:43:29.488365,0 days 00:00:02.420326,32,10000,0.999,0.0001861740935915289,20000,-1.2153843988247532,big,0.01,64,PRUNED
383,383,12.317083400000001,2023-05-18 14:43:29.490346,2023-05-18 14:43:31.014451,0 days 00:00:01.524105,32,100000,0.98,0.000548463962851716,20000,-0.19255860703579308,big,0.01,64,PRUNED
384,384,40.4111592,2023-05-18 14:43:29.558336,2023-05-18 14:46:14.769112,0 days 00:02:45.210776,1024,100000,0.98,0.0002850233106078603,0,-1.161816651088816,big,0.05,32,PRUNED
385,385,12.5475156,2023-05-18 14:43:31.015889,2023-05-18 14:43:32.895091,0 days 00:00:01.879202,1024,1000000,0.98,4.0031796954288915e-05,1000,0.1630451006445761,big,0.001,16,PRUNED
386,386,17.9257852,2023-05-18 14:43:32.901576,2023-05-18 14:43:34.856007,0 days 00:00:01.954431,32,100000,0.9,0.0001526052008909798,1000,-0.3791017838768046,medium,0.001,32,PRUNED
387,387,20.795879,2023-05-18 14:43:34.857366,2023-05-18 14:46:21.612660,0 days 00:02:46.755294,1024,100000,0.98,5.35944715188296e-05,0,0.4043771527768879,big,0.02,32,PRUNED
388,388,20.866391399999998,2023-05-18 14:43:38.902213,2023-05-18 14:46:24.252983,0 days 00:02:45.350770,1024,100000,0.98,3.1384794171871145e-05,0,-0.49016182962833427,big,0.05,32,PRUNED
389,389,91.441946,2023-05-18 14:43:40.454896,2023-05-18 14:43:46.940103,0 days 00:00:06.485207,1024,10000,0.999,0.0337383765101563,1000,-1.2121235595443023,big,0.005,16,PRUNED
390,390,198.9386528,2023-05-18 14:43:42.328128,2023-05-18 14:43:52.083808,0 days 00:00:09.755680,2048,10000,0.9999,0.00023343819313670385,1000,0.872518436301075,medium,0.001,16,COMPLETE
391,391,74.4827804,2023-05-18 14:43:46.943934,2023-05-18 14:45:18.767359,0 days 00:01:31.823425,256,100000,0.9,3.0533674638806185e-05,0,-2.805986643593134,big,0.02,64,PRUNED
392,392,23.717406,2023-05-18 14:43:52.089586,2023-05-18 14:43:57.289982,0 days 00:00:05.200396,256,100000,0.98,0.0012721617844899816,0,-1.195510020516855,big,0.02,512,PRUNED
393,393,17.2630498,2023-05-18 14:43:57.295144,2023-05-18 14:43:59.335313,0 days 00:00:02.040169,2048,10000,0.995,0.0005134392999168845,1000,0.7784687393749492,medium,0.001,16,PRUNED
394,394,29.593798800000002,2023-05-18 14:43:59.339105,2023-05-18 14:44:01.605649,0 days 00:00:02.266544,128,10000,0.9999,0.0010211106326772623,1000,-0.0642230364174099,medium,0.001,16,PRUNED
395,395,23.1314608,2023-05-18 14:44:01.608168,2023-05-18 14:44:03.575159,0 days 00:00:01.966991,2048,1000000,0.9999,2.4112606808152027e-05,1000,0.512801993910488,medium,0.001,512,PRUNED
396,396,-0.8795218,2023-05-18 14:44:03.576511,2023-05-18 14:46:48.523109,0 days 00:02:44.946598,1024,100000,0.98,7.380582306595642e-05,0,0.1607097414445698,big,0.05,32,PRUNED
397,397,268.49263579999996,2023-05-18 14:44:16.177939,2023-05-18 14:47:26.126241,0 days 00:03:09.948302,1024,100000,0.95,0.00034247030695463217,0,-0.15228503973557234,big,0.05,32,COMPLETE
398,398,49.5679272,2023-05-18 14:44:22.706372,2023-05-18 14:48:46.874172,0 days 00:04:24.167800,2048,100000,0.98,0.0012341327196292297,0,0.2335896543989898,big,0.05,32,PRUNED
399,399,29.4621704,2023-05-18 14:44:47.722707,2023-05-18 14:44:51.553773,0 days 00:00:03.831066,1024,1000000,0.98,9.46248282886158e-05,1000,-0.8932124097933253,big,0.08,1,PRUNED
400,400,78.70598319999999,2023-05-18 14:44:51.557012,2023-05-18 14:44:54.213286,0 days 00:00:02.656274,2048,10000,0.9999,1.7085266923641647e-05,1000,0.4572169131119283,medium,0.001,16,PRUNED
401,401,27.0393764,2023-05-18 14:44:54.216651,2023-05-18 14:47:43.184561,0 days 00:02:48.967910,1024,100000,0.9,0.00017849576777802272,0,0.27468797914369686,big,0.05,32,PRUNED
402,402,162.1693536,2023-05-18 14:45:18.768165,2023-05-18 14:47:23.676558,0 days 00:02:04.908393,512,100000,0.98,0.00014639756087716008,0,0.6946502729132957,big,0.05,32,PRUNED
403,403,18.173230999999998,2023-05-18 14:46:14.780057,2023-05-18 14:47:19.262365,0 days 00:01:04.482308,32,100000,0.95,3.450667734618839e-05,0,0.6998063922267951,big,0.05,32,PRUNED
404,404,10.1541106,2023-05-18 14:46:21.615600,2023-05-18 14:46:23.472152,0 days 00:00:01.856552,1024,1000000,0.98,7.843019058095193e-05,1000,0.2951677448158454,small,0.05,8,PRUNED
405,405,8.202569,2023-05-18 14:46:23.475038,2023-05-18 14:49:08.493326,0 days 00:02:45.018288,1024,1000000,0.98,3.1633985597798335e-05,0,0.08817799226346451,big,0.05,32,PRUNED
406,406,50.681299599999996,2023-05-18 14:46:24.256432,2023-05-18 14:49:15.968638,0 days 00:02:51.712206,1024,1000000,0.98,0.00010569423204744,0,0.10380121530465808,big,0.05,8,PRUNED
