,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_gamma,params_learning_rate,params_learning_starts,params_log_std_init,params_net_arch,params_tau,params_train_freq,state
267,267,41.841943,2023-05-18 17:05:11.736020,2023-05-18 17:05:32.407674,0 days 00:00:20.671654,32,100000,0.995,2.3839357654254137e-05,0,-0.8936584698690556,big,0.005,4,PRUNED
268,268,67.234109,2023-05-18 17:05:14.247480,2023-05-18 17:07:54.471671,0 days 00:02:40.224191,2048,100000,0.9,1.1800994985746638e-05,0,-3.2243540599741456,big,0.005,4,PRUNED
269,269,19.2479714,2023-05-18 17:05:32.410177,2023-05-18 17:05:33.079357,0 days 00:00:00.669180,1024,10000,0.9,3.579541184105931e-05,1000,-0.3202327949954812,big,0.005,256,PRUNED
270,270,35.4550654,2023-05-18 17:05:33.080885,2023-05-18 17:05:33.534109,0 days 00:00:00.453224,16,1000000,0.9,0.007637571481103213,1000,0.08388774618311867,small,0.08,128,PRUNED
271,271,225.82317079999999,2023-05-18 17:05:33.535215,2023-05-18 17:08:15.611553,0 days 00:02:42.076338,2048,100000,0.9,1.1865542716729974e-05,0,-2.0353959246827915,big,0.001,4,COMPLETE
272,272,18.197981200000005,2023-05-18 17:05:49.893163,2023-05-18 17:05:50.554617,0 days 00:00:00.661454,2048,1000000,0.999,1.0382149178877095e-05,1000,0.7792487566466932,big,0.005,4,PRUNED
273,273,25.3984224,2023-05-18 17:05:50.555902,2023-05-18 17:05:51.242800,0 days 00:00:00.686898,2048,1000000,0.9,7.915466176953724e-05,10000,-0.34466479455846843,big,0.02,256,PRUNED
274,274,44.308871800000006,2023-05-18 17:05:51.243800,2023-05-18 17:06:30.534548,0 days 00:00:39.290748,2048,100000,0.9,2.059453289907899e-05,0,-0.8334027507265358,small,0.005,4,PRUNED
275,275,37.2039592,2023-05-18 17:06:30.535602,2023-05-18 17:09:14.581817,0 days 00:02:44.046215,2048,100000,0.9,1.7385933890776672e-05,0,0.8779021504989568,big,0.005,4,PRUNED
276,276,32.27203899999999,2023-05-18 17:06:39.949531,2023-05-18 17:09:25.039272,0 days 00:02:45.089741,2048,100000,0.95,1.2881059407756752e-05,0,-0.7522562066176098,big,0.005,4,PRUNED
277,277,11.110169,2023-05-18 17:07:54.476103,2023-05-18 17:10:34.040263,0 days 00:02:39.564160,2048,100000,0.9,2.6986687535736198e-05,0,0.9183126407146839,big,0.08,4,PRUNED
278,278,19.430958000000004,2023-05-18 17:08:15.613189,2023-05-18 17:10:56.790882,0 days 00:02:41.177693,2048,100000,0.95,4.925961642576736e-05,0,-0.5137970217400201,big,0.005,1,PRUNED
279,279,56.3621194,2023-05-18 17:09:14.583557,2023-05-18 17:11:44.952631,0 days 00:02:30.369074,2048,100000,0.995,1.751644530520758e-05,0,-0.3841112251264881,big,0.005,32,PRUNED
280,280,33.3390824,2023-05-18 17:09:25.040135,2023-05-18 17:11:19.303608,0 days 00:01:54.263473,2048,100000,0.9,2.140192119572216e-05,0,-2.7652351582064894,medium,0.001,4,PRUNED
281,281,44.831113800000004,2023-05-18 17:10:34.041138,2023-05-18 17:10:54.491137,0 days 00:00:20.449999,128,10000,0.9,0.0001804419189380983,0,-2.5614166834347394,big,0.01,128,PRUNED
282,282,55.989035200000004,2023-05-18 17:10:54.492221,2023-05-18 17:12:52.951794,0 days 00:01:58.459573,2048,100000,0.9,2.5015191660092982e-05,0,-1.3360633908339836,medium,0.001,4,PRUNED
283,283,86.20278060000001,2023-05-18 17:10:56.794810,2023-05-18 17:11:04.979689,0 days 00:00:08.184879,512,10000,0.999,1.2000743619212926e-05,0,-2.0104640081415637,small,0.01,256,PRUNED
284,284,30.367262400000005,2023-05-18 17:11:04.980847,2023-05-18 17:11:28.176718,0 days 00:00:23.195871,64,100000,0.9,1.1792004654613151e-05,0,-1.2378970660029294,big,0.001,4,PRUNED
285,285,55.8109916,2023-05-18 17:11:19.305405,2023-05-18 17:14:04.076848,0 days 00:02:44.771443,2048,100000,0.9,3.832728575858958e-05,0,-2.26047215684361,big,0.001,4,PRUNED
286,286,17.9675014,2023-05-18 17:11:28.179401,2023-05-18 17:11:28.828718,0 days 00:00:00.649317,32,10000,0.9,1.9475397237969473e-05,1000,-1.8516216293619672,small,0.005,4,PRUNED
287,287,163.2819892,2023-05-18 17:11:28.832088,2023-05-18 17:14:14.266267,0 days 00:02:45.434179,2048,100000,0.9,1.068077231195795e-05,0,-1.1241022254773694,big,0.005,4,COMPLETE
288,288,89.62158199999999,2023-05-18 17:11:44.960801,2023-05-18 17:14:25.853445,0 days 00:02:40.892644,2048,1000000,0.9,6.505175774275714e-05,0,-0.23741391615100457,big,0.005,4,PRUNED
289,289,72.217855,2023-05-18 17:12:52.953720,2023-05-18 17:15:32.997656,0 days 00:02:40.043936,2048,100000,0.9,6.233291081052544e-05,0,-1.9741413387577817,big,0.001,4,PRUNED
290,290,21.573229200000004,2023-05-18 17:14:04.081508,2023-05-18 17:14:04.871024,0 days 00:00:00.789516,16,10000,0.9,3.399120807776902e-05,1000,0.06986468186584305,big,0.08,256,PRUNED
291,291,173.26012740000002,2023-05-18 17:14:04.873928,2023-05-18 17:14:41.952925,0 days 00:00:37.078997,128,10000,0.9,1.8774908123839673e-05,0,-1.4210971003723563,medium,0.01,128,COMPLETE
292,292,18.5234994,2023-05-18 17:14:14.270786,2023-05-18 17:14:15.576276,0 days 00:00:01.305490,2048,100000,0.9,5.956915990145626e-05,0,-1.4096578206535453,big,0.005,512,PRUNED
293,293,48.6074046,2023-05-18 17:14:15.577494,2023-05-18 17:14:16.414880,0 days 00:00:00.837386,32,1000000,0.9,6.199302833745459e-05,10000,-0.5191106340415648,big,0.01,32,PRUNED
294,294,9.100100000000001,2023-05-18 17:14:16.417733,2023-05-18 17:14:16.971514,0 days 00:00:00.553781,2048,100000,0.9,1.8153483146253786e-05,10000,-2.0938786191635237,big,0.001,64,PRUNED
295,295,94.1617508,2023-05-18 17:14:16.972600,2023-05-18 17:16:54.565387,0 days 00:02:37.592787,2048,10000,0.9,1.9612627070110137e-05,0,-1.4601623765290412,big,0.005,4,PRUNED
296,296,76.60172320000001,2023-05-18 17:14:25.854665,2023-05-18 17:14:26.447111,0 days 00:00:00.592446,16,1000000,0.9,0.02714586402101729,1000,0.32284473537962094,small,0.005,4,PRUNED
297,297,34.840475399999995,2023-05-18 17:14:26.448121,2023-05-18 18:23:39.896674,0 days 01:09:13.448553,2048,100000,0.9,1.0126156313784881e-05,0,-0.7338904544595485,big,0.005,4,PRUNED
298,298,20.1250872,2023-05-18 17:14:41.955078,2023-05-18 17:14:42.399119,0 days 00:00:00.444041,2048,100000,0.9999,1.8550445339363067e-05,1000,-0.6911721108745821,big,0.005,4,PRUNED
299,299,58.7783084,2023-05-18 17:14:42.400894,2023-05-18 17:14:42.951472,0 days 00:00:00.550578,512,1000000,0.9999,0.11945492559417165,10000,-0.7165656192744752,small,0.02,512,PRUNED
300,300,169.9881624,2023-05-18 17:14:42.953539,2023-05-18 18:23:55.923851,0 days 01:09:12.970312,2048,100000,0.9,3.041865012808428e-05,0,-1.6816552654996073,big,0.05,4,COMPLETE
301,301,26.5460422,2023-05-18 17:15:33.001743,2023-05-18 17:15:59.995251,0 days 00:00:26.993508,128,10000,0.9,6.366406324039304e-05,0,-1.1804794276819928,medium,0.01,128,PRUNED
302,302,22.851245400000003,2023-05-18 17:15:59.997344,2023-05-18 17:16:06.150144,0 days 00:00:06.152800,128,100000,0.9,5.56477163380974e-05,0,-2.5899558462571646,small,0.08,256,PRUNED
303,303,35.4010512,2023-05-18 17:16:06.151530,2023-05-18 17:16:48.187152,0 days 00:00:42.035622,256,100000,0.9,2.0555093608647393e-05,0,-1.3453347070296653,big,0.005,4,PRUNED
304,304,26.455926599999998,2023-05-18 17:16:48.196018,2023-05-18 17:16:48.508559,0 days 00:00:00.312541,2048,100000,0.9,3.9169140629744175e-05,1000,0.6854103446972809,small,0.005,4,PRUNED
305,305,216.3662698,2023-05-18 17:16:48.509365,2023-05-18 17:16:49.672450,0 days 00:00:01.163085,256,10000,0.9,0.002988564708833834,1000,-1.040601866558473,big,0.005,256,COMPLETE
306,306,52.1440154,2023-05-18 17:16:49.673402,2023-05-18 17:16:50.386348,0 days 00:00:00.712946,256,10000,0.9,0.0018023415923664463,1000,-1.0168319053393091,small,0.005,256,PRUNED
307,307,26.2911116,2023-05-18 17:16:50.387493,2023-05-18 17:16:50.843310,0 days 00:00:00.455817,64,10000,0.9,1.2435472187240995e-05,1000,-0.6625708197991722,big,0.005,4,PRUNED
308,308,50.7731488,2023-05-18 17:16:50.844946,2023-05-18 17:16:51.645524,0 days 00:00:00.800578,256,10000,0.9,0.0030456153739979,1000,-2.1345890750269363,big,0.005,256,PRUNED
309,309,23.494269000000003,2023-05-18 17:16:51.646452,2023-05-18 18:23:41.957978,0 days 01:06:50.311526,128,10000,0.9,1.4581847309527477e-05,0,-3.6590786867483653,small,0.01,1,PRUNED
310,310,11.256516399999999,2023-05-18 17:16:54.567010,2023-05-18 17:16:55.080888,0 days 00:00:00.513878,32,10000,0.9,2.909849112840723e-05,1000,0.8062124156307525,small,0.001,4,PRUNED
311,311,17.695286000000003,2023-05-18 17:16:55.082186,2023-05-18 17:16:55.635267,0 days 00:00:00.553081,256,10000,0.9,0.0036212292159744004,1000,0.45985141974760263,big,0.005,256,PRUNED
312,312,17.939232800000003,2023-05-18 17:16:55.636368,2023-05-18 17:16:56.114405,0 days 00:00:00.478037,32,10000,0.9,3.788961033054106e-05,1000,0.4948169870991071,big,0.005,4,PRUNED
313,313,32.2421454,2023-05-18 17:16:56.115476,2023-05-18 18:23:30.728997,0 days 01:06:34.613521,2048,100000,0.9,6.339095722838041e-05,10000,-1.9784687987887306,big,0.005,4,PRUNED
314,314,58.3649452,2023-05-18 18:23:30.733232,2023-05-18 18:23:32.033636,0 days 00:00:01.300404,32,1000000,0.9,0.002677454287457109,1000,-0.058779599712487945,big,0.01,1,PRUNED
315,315,15.3050816,2023-05-18 18:23:32.035634,2023-05-18 18:23:32.829000,0 days 00:00:00.793366,32,10000,0.9,1.3258013686262133e-05,1000,-0.8552039402079861,big,0.005,256,PRUNED
316,316,34.71834199999999,2023-05-18 18:23:32.832620,2023-05-18 18:23:33.759367,0 days 00:00:00.926747,2048,1000000,0.999,0.00044740108404360145,1000,0.5412136624078043,big,0.01,16,PRUNED
317,317,20.0752574,2023-05-18 18:23:33.764094,2023-05-18 18:23:49.877581,0 days 00:00:16.113487,128,10000,0.9,1.9136707082915176e-05,0,-2.271453345920307,small,0.001,32,PRUNED
318,318,36.5376618,2023-05-18 18:23:39.897879,2023-05-18 18:25:43.377946,0 days 00:02:03.480067,2048,100000,0.999,3.253301400196618e-05,0,-1.8012968694788036,big,0.005,128,PRUNED
319,319,225.86526899999998,2023-05-18 18:23:41.962954,2023-05-18 18:24:10.972170,0 days 00:00:29.009216,16,100000,0.9,1.1896920382251611e-05,0,-0.40398566180396717,big,0.05,4,COMPLETE
320,320,30.6146998,2023-05-18 18:23:49.879174,2023-05-18 18:23:50.437695,0 days 00:00:00.558521,256,10000,0.9,1.5820067447669365e-05,1000,-0.1794357584165073,big,0.005,16,PRUNED
321,321,83.84939979999999,2023-05-18 18:23:50.438849,2023-05-18 18:23:51.457480,0 days 00:00:01.018631,128,10000,0.9,1.9009190093510672e-05,20000,-2.3194278546823854,medium,0.01,128,PRUNED
322,322,19.2211458,2023-05-18 18:23:51.458779,2023-05-18 18:24:07.944022,0 days 00:00:16.485243,128,10000,0.9,6.251354301152447e-05,0,-0.6060358345077584,small,0.08,128,PRUNED
323,323,18.2544878,2023-05-18 18:23:55.926657,2023-05-18 18:23:56.648898,0 days 00:00:00.722241,128,10000,0.9,1.0394645143003251e-05,1000,-2.5658787479228065,small,0.01,16,PRUNED
324,324,4.2595832,2023-05-18 18:23:56.651393,2023-05-18 18:24:11.958706,0 days 00:00:15.307313,16,1000000,0.9,0.09470606446724075,0,-0.5195048980388243,small,0.08,32,PRUNED
325,325,11.0162502,2023-05-18 18:24:07.946070,2023-05-18 18:24:08.616497,0 days 00:00:00.670427,16,10000,0.9,0.00013439440338685625,1000,0.21739499189710987,small,0.005,4,PRUNED
326,326,39.6067862,2023-05-18 18:24:08.617294,2023-05-18 18:26:48.565606,0 days 00:02:39.948312,2048,100000,0.9,3.447327157857621e-05,0,-3.390979186593066,big,0.05,16,PRUNED
327,327,28.4216724,2023-05-18 18:24:11.020550,2023-05-18 18:24:29.314969,0 days 00:00:18.294419,16,10000,0.9,1.3180003338912916e-05,0,0.3545191057255479,big,0.005,4,PRUNED
328,328,15.531016399999999,2023-05-18 18:24:11.959671,2023-05-18 18:26:54.210730,0 days 00:02:42.251059,2048,100000,0.9,4.941066492614676e-05,0,-1.3765796002757322,big,0.05,4,PRUNED
329,329,44.9779446,2023-05-18 18:24:29.316225,2023-05-18 18:27:10.201928,0 days 00:02:40.885703,2048,100000,0.9,5.5568117889192786e-05,0,-2.30691323953163,big,0.05,4,PRUNED
330,330,43.5573986,2023-05-18 18:25:43.378914,2023-05-18 18:26:02.887913,0 days 00:00:19.508999,16,100000,0.9,1.1718473047732181e-05,0,-1.1569200881256443,big,0.05,4,PRUNED
331,331,16.6724674,2023-05-18 18:26:02.897678,2023-05-18 18:26:21.053537,0 days 00:00:18.155859,16,1000000,0.999,2.5730159035172746e-05,0,-0.7243801289748089,big,0.05,4,PRUNED
332,332,7.994973399999999,2023-05-18 18:26:21.054615,2023-05-18 18:26:44.449348,0 days 00:00:23.394733,128,10000,0.95,7.40461624811809e-05,0,-0.6719695411549245,big,0.05,128,PRUNED
333,333,1.6246718000000002,2023-05-18 18:26:44.451852,2023-05-18 18:29:11.509218,0 days 00:02:27.057366,2048,100000,0.9999,8.95937941725622e-05,0,-1.6286466442567338,big,0.05,4,PRUNED
334,334,119.08641479999999,2023-05-18 18:26:48.566616,2023-05-18 18:29:15.618076,0 days 00:02:27.051460,2048,100000,0.9,0.0003973490234076076,0,-2.5469764961440817,big,0.05,4,PRUNED
335,335,45.95860879999999,2023-05-18 18:26:54.211645,2023-05-18 18:27:18.380925,0 days 00:00:24.169280,32,100000,0.999,2.7247305449230967e-05,0,-2.032556567670361,big,0.001,4,PRUNED
336,336,191.2791414,2023-05-18 18:27:10.202772,2023-05-18 18:27:11.659776,0 days 00:00:01.457004,32,10000,0.95,0.00017849152788508937,1000,-1.8440459736444832,big,0.005,4,COMPLETE
337,337,104.35116520000001,2023-05-18 18:27:11.664137,2023-05-18 18:27:13.136974,0 days 00:00:01.472837,32,10000,0.95,9.718601857918715e-05,1000,-1.0357453482647685,big,0.005,4,PRUNED
338,338,28.265524199999998,2023-05-18 18:27:13.138093,2023-05-18 18:27:14.409622,0 days 00:00:01.271529,512,10000,0.95,1.3693408690107224e-05,1000,-2.509128280640086,big,0.005,4,PRUNED
339,339,30.9940434,2023-05-18 18:27:14.411192,2023-05-18 18:27:15.165654,0 days 00:00:00.754462,32,10000,0.9,0.0012207337664111597,1000,-2.541731249892071,big,0.005,4,PRUNED
340,340,65.79744559999999,2023-05-18 18:27:15.166761,2023-05-18 18:27:16.561317,0 days 00:00:01.394556,2048,10000,0.9,0.00345184946400547,10000,-3.284570611021472,big,0.01,256,PRUNED
341,341,14.5297522,2023-05-18 18:27:16.563999,2023-05-18 18:27:37.989331,0 days 00:00:21.425332,16,100000,0.98,3.705109584951245e-05,0,0.016569107879860046,big,0.05,4,PRUNED
342,342,20.128810599999998,2023-05-18 18:27:18.384483,2023-05-18 18:27:39.509290,0 days 00:00:21.124807,64,10000,0.9,1.4664008047975791e-05,0,-1.3201964743646655,big,0.08,128,PRUNED
343,343,48.3988966,2023-05-18 18:27:37.990587,2023-05-18 18:28:09.022913,0 days 00:00:31.032326,128,10000,0.995,3.918685122743846e-05,0,-1.1672919977835372,big,0.01,16,PRUNED
344,344,56.8692726,2023-05-18 18:27:39.512530,2023-05-18 18:28:05.377839,0 days 00:00:25.865309,128,10000,0.95,2.1163259404112903e-05,0,-1.6818902787187802,medium,0.01,128,PRUNED
345,345,61.5924996,2023-05-18 18:28:05.378885,2023-05-18 18:28:06.791751,0 days 00:00:01.412866,32,10000,0.9,1.1174184382687031e-05,10000,-1.0435425765053732,big,0.005,4,PRUNED
346,346,52.6910622,2023-05-18 18:28:06.795628,2023-05-18 18:28:30.846501,0 days 00:00:24.050873,16,100000,0.9,6.0062824233914575e-05,0,0.8200149592342372,big,0.05,1,PRUNED
347,347,22.4738184,2023-05-18 18:28:09.023872,2023-05-18 18:28:09.927896,0 days 00:00:00.904024,2048,10000,0.9,0.0015606208008449416,1000,-0.026964355418882424,big,0.01,16,PRUNED
348,348,43.442333999999995,2023-05-18 18:28:09.932163,2023-05-18 18:28:10.603482,0 days 00:00:00.671319,1024,1000000,0.95,0.006020243466500077,1000,0.420557021623238,big,0.01,16,PRUNED
349,349,14.612243000000001,2023-05-18 18:28:10.607906,2023-05-18 18:28:11.256413,0 days 00:00:00.648507,64,1000000,0.9,0.44031108291712734,1000,0.09762427216786766,small,0.08,32,PRUNED
350,350,27.241135800000002,2023-05-18 18:28:11.257536,2023-05-18 18:28:11.961187,0 days 00:00:00.703651,2048,100000,0.9999,0.5623357423697091,10000,-0.3889985785921327,small,0.02,512,PRUNED
351,351,20.030542399999998,2023-05-18 18:28:11.962410,2023-05-18 18:28:12.791316,0 days 00:00:00.828906,2048,1000000,0.9,0.000367047034244015,1000,0.5845525691569937,big,0.05,32,PRUNED
352,352,24.7906738,2023-05-18 18:28:12.794916,2023-05-18 18:28:13.489854,0 days 00:00:00.694938,128,1000000,0.9,0.0007329554535375055,1000,0.5616848399419745,big,0.02,16,PRUNED
353,353,33.0682954,2023-05-18 18:28:13.491464,2023-05-18 18:28:14.284015,0 days 00:00:00.792551,32,10000,0.99,9.715215392487584e-05,1000,-0.7213843840124321,big,0.005,4,PRUNED
354,354,24.109682600000003,2023-05-18 18:28:14.285255,2023-05-18 18:28:14.851977,0 days 00:00:00.566722,32,10000,0.95,0.0012064689215819965,1000,-1.5951562774981551,big,0.001,4,PRUNED
355,355,31.82113,2023-05-18 18:28:14.854365,2023-05-18 18:28:15.800644,0 days 00:00:00.946279,32,10000,0.95,0.0004433218726621556,1000,-3.3178243859815395,big,0.005,4,PRUNED
356,356,11.683476200000001,2023-05-18 18:28:15.801569,2023-05-18 18:28:16.296947,0 days 00:00:00.495378,2048,1000000,0.9999,0.019427109292491706,1000,-0.8730012633712781,small,0.005,512,PRUNED
357,357,32.5793866,2023-05-18 18:28:16.301100,2023-05-18 18:28:41.997776,0 days 00:00:25.696676,64,10000,0.9,3.813791243207756e-05,0,-1.0168108015657888,big,0.01,4,PRUNED
358,358,10.863297,2023-05-18 18:28:30.847782,2023-05-18 18:28:31.315119,0 days 00:00:00.467337,32,1000000,0.9999,0.03820928312747059,1000,-1.1066132007290466,small,0.02,512,PRUNED
359,359,15.055874,2023-05-18 18:28:31.316028,2023-05-18 18:28:31.828622,0 days 00:00:00.512594,256,1000000,0.9,0.008114402407846558,1000,-1.1278280250549357,big,0.005,256,PRUNED
360,360,27.6378086,2023-05-18 18:28:31.831682,2023-05-18 18:28:38.994712,0 days 00:00:07.163030,128,10000,0.98,2.9217926418267225e-05,0,-3.5471223504135647,small,0.01,256,PRUNED
361,361,14.771592799999999,2023-05-18 18:28:38.998039,2023-05-18 18:28:39.720704,0 days 00:00:00.722665,2048,1000000,0.9,0.00012320672914956828,1000,0.5979500608461995,big,0.01,64,PRUNED
362,362,28.3299024,2023-05-18 18:28:39.723210,2023-05-18 18:28:40.487722,0 days 00:00:00.764512,16,100000,0.9,0.00010180924366274773,1000,-0.1806419464645352,big,0.05,4,PRUNED
363,363,36.377050600000004,2023-05-18 18:28:40.489720,2023-05-18 18:28:41.116139,0 days 00:00:00.626419,2048,1000000,0.9,0.00019447305295248736,1000,0.9620814809092134,big,0.08,16,PRUNED
364,364,64.5494582,2023-05-18 18:28:41.117351,2023-05-18 18:29:10.425879,0 days 00:00:29.308528,128,10000,0.9,0.00028269343573331254,0,-0.6455810708118738,big,0.01,1,PRUNED
365,365,37.7710114,2023-05-18 18:28:42.000129,2023-05-18 18:28:42.662416,0 days 00:00:00.662287,32,10000,0.9,9.541482687297767e-05,1000,-0.9310608632473598,big,0.005,16,PRUNED
366,366,35.551380200000004,2023-05-18 18:28:42.663234,2023-05-18 18:31:08.732612,0 days 00:02:26.069378,2048,100000,0.99,2.1034870449317286e-05,0,-1.7720299528414933,big,0.005,4,PRUNED
367,367,131.3168308,2023-05-18 18:29:10.426824,2023-05-18 18:29:12.537546,0 days 00:00:02.110722,16,100000,0.9,2.2140496906446682e-05,10000,0.4222714701919667,big,0.05,4,PRUNED
368,368,12.347250200000001,2023-05-18 18:29:11.511120,2023-05-18 18:29:12.130007,0 days 00:00:00.618887,2048,1000000,0.9999,0.08032245448615055,1000,-2.2645692792699403,small,0.02,1,PRUNED
369,369,13.910145600000002,2023-05-18 18:29:12.132854,2023-05-18 18:31:37.524239,0 days 00:02:25.391385,2048,100000,0.9999,8.222544019256617e-05,0,-0.11000672455790422,big,0.005,4,PRUNED
370,370,53.399514599999996,2023-05-18 18:29:12.541168,2023-05-18 18:29:13.381050,0 days 00:00:00.839882,32,10000,0.95,0.0018426495684763647,1000,-1.6512881512592024,big,0.005,1,PRUNED
371,371,56.3341482,2023-05-18 18:29:13.381966,2023-05-18 18:29:40.497966,0 days 00:00:27.116000,128,10000,0.9,1.844586999118168e-05,0,-1.609592398942257,medium,0.005,128,PRUNED
372,372,23.334675600000004,2023-05-18 18:29:15.621723,2023-05-18 18:29:15.985690,0 days 00:00:00.363967,32,10000,0.9,5.932548908153293e-05,1000,-0.30634047922383956,small,0.005,512,PRUNED
373,373,144.5183928,2023-05-18 18:29:15.988657,2023-05-18 18:29:16.698778,0 days 00:00:00.710121,2048,1000000,0.9999,0.7270718759054097,10000,-0.3361384783519801,small,0.08,512,COMPLETE
374,374,52.3441058,2023-05-18 18:29:16.700121,2023-05-18 18:29:55.986839,0 days 00:00:39.286718,256,100000,0.9,1.2308027497058075e-05,0,0.04813601620606556,big,0.05,4,PRUNED
375,375,15.539552800000001,2023-05-18 18:29:40.499090,2023-05-18 18:29:41.057883,0 days 00:00:00.558793,2048,1000000,0.9999,0.11372305306007421,10000,-0.5243670432627983,small,0.01,512,PRUNED
376,376,20.7756426,2023-05-18 18:29:41.060747,2023-05-18 18:29:41.577430,0 days 00:00:00.516683,2048,1000000,0.9999,0.4636021181523617,10000,-0.3393832506973881,small,0.08,512,PRUNED
377,377,20.186163999999998,2023-05-18 18:29:41.581022,2023-05-18 18:29:59.549188,0 days 00:00:17.968166,32,10000,0.9,3.8726592878899805e-05,0,-0.7218630884338385,big,0.005,128,PRUNED
378,378,10.5081674,2023-05-18 18:29:55.988132,2023-05-18 18:29:56.438909,0 days 00:00:00.450777,2048,10000,0.9999,0.7598526006995,1000,-2.359567623181058,small,0.02,512,PRUNED
379,379,24.881531400000004,2023-05-18 18:29:56.442234,2023-05-18 18:29:57.044867,0 days 00:00:00.602633,64,1000000,0.9,0.005122257032099352,1000,-0.8090674452036808,small,0.005,4,PRUNED
380,380,12.851741999999998,2023-05-18 18:29:57.047338,2023-05-18 18:29:57.542533,0 days 00:00:00.495195,32,10000,0.9,1.7558178293771267e-05,1000,-0.2996738277370714,big,0.01,4,PRUNED
381,381,63.059100000000015,2023-05-18 18:29:57.543884,2023-05-18 18:29:58.628708,0 days 00:00:01.084824,256,10000,0.95,0.02466267361806105,1000,-0.8765593769640078,big,0.005,256,PRUNED
382,382,102.40465420000001,2023-05-18 18:29:58.629822,2023-05-18 18:29:59.920259,0 days 00:00:01.290437,256,10000,0.9,0.0006796096136509739,1000,-1.1472597426798858,big,0.005,1,PRUNED
383,383,13.6576992,2023-05-18 18:29:59.552516,2023-05-18 18:30:00.317089,0 days 00:00:00.764573,2048,1000000,0.9999,0.4080370905417621,20000,-0.9452381473431535,small,0.08,128,PRUNED
384,384,52.809309000000006,2023-05-18 18:29:59.923052,2023-05-18 18:30:30.650211,0 days 00:00:30.727159,128,10000,0.9,2.0850624431022533e-05,0,-2.120346735476175,medium,0.01,64,PRUNED
385,385,15.965467799999999,2023-05-18 18:30:00.318773,2023-05-18 18:30:00.852542,0 days 00:00:00.533769,1024,10000,0.95,0.0020941196999066554,1000,-1.8361233416154614,big,0.005,4,PRUNED
386,386,29.5295436,2023-05-18 18:30:00.854450,2023-05-18 18:30:07.379258,0 days 00:00:06.524808,256,10000,0.9,1.2861830783891877e-05,0,-1.8420527707892072,small,0.01,256,PRUNED
387,387,63.400959,2023-05-18 18:30:07.380194,2023-05-18 18:32:41.776936,0 days 00:02:34.396742,2048,100000,0.999,1.471692351846076e-05,0,0.13614828966103687,big,0.001,4,PRUNED
388,388,112.59460099999998,2023-05-18 18:30:30.651564,2023-05-18 18:30:50.168843,0 days 00:00:19.517279,16,100000,0.95,1.1331128498376077e-05,0,0.25654691055838647,big,0.05,4,PRUNED
389,389,18.3999832,2023-05-18 18:30:50.169681,2023-05-18 18:30:50.535366,0 days 00:00:00.365685,512,100000,0.9,4.027533717408635e-05,1000,-0.2666910370973941,big,0.005,4,PRUNED
390,390,21.8813296,2023-05-18 18:30:50.536131,2023-05-18 18:30:51.257214,0 days 00:00:00.721083,32,10000,0.9,1.5587161567509163e-05,1000,0.6594495460619394,small,0.005,4,PRUNED
391,391,50.213818200000006,2023-05-18 18:30:51.258521,2023-05-18 18:30:51.983138,0 days 00:00:00.724617,16,100000,0.9,2.6832719266958063e-05,20000,-0.4516859776447634,big,0.05,128,PRUNED
392,392,18.6205846,2023-05-18 18:30:51.984020,2023-05-18 18:30:52.524694,0 days 00:00:00.540674,32,1000000,0.995,0.0006770955698538182,1000,-0.06808893586611076,big,0.01,64,PRUNED
393,393,18.1350694,2023-05-18 18:30:52.527996,2023-05-18 18:31:16.772167,0 days 00:00:24.244171,16,100000,0.9,4.032130145804313e-05,0,0.23377046503167603,medium,0.05,4,PRUNED
394,394,15.9656914,2023-05-18 18:31:08.733830,2023-05-18 18:31:09.332840,0 days 00:00:00.599010,2048,1000000,0.9,0.008989735808309491,1000,0.8300127823513932,medium,0.01,16,PRUNED
395,395,49.280952199999994,2023-05-18 18:31:09.338132,2023-05-18 18:31:29.938789,0 days 00:00:20.600657,16,10000,0.9,1.5085963518872749e-05,0,-1.0179802926818624,medium,0.01,128,PRUNED
396,396,30.6462182,2023-05-18 18:31:16.773067,2023-05-18 18:31:17.370643,0 days 00:00:00.597576,32,1000000,0.999,0.6005153723361948,1000,0.8605975797669432,big,0.01,16,PRUNED
397,397,84.77216739999999,2023-05-18 18:31:17.375420,2023-05-18 18:31:18.932431,0 days 00:00:01.557011,2048,100000,0.9,2.854728467753334e-05,0,0.6212377877810846,big,0.001,512,PRUNED
398,398,56.281834200000006,2023-05-18 18:31:18.933834,2023-05-18 18:31:20.101786,0 days 00:00:01.167952,2048,100000,0.9,1.8332826521036267e-05,1000,-0.6540484507750294,big,0.005,64,PRUNED
399,399,20.2688064,2023-05-18 18:31:20.102741,2023-05-18 18:31:20.862453,0 days 00:00:00.759712,256,10000,0.9,0.00012255051718725558,10000,-2.8645986108481365,big,0.01,256,PRUNED
400,400,23.014509200000003,2023-05-18 18:31:20.863564,2023-05-18 18:31:21.389765,0 days 00:00:00.526201,32,1000000,0.9,5.175863541587159e-05,1000,-0.7092455024829148,big,0.005,4,PRUNED
401,401,36.6372008,2023-05-18 18:31:21.391546,2023-05-18 18:31:22.279339,0 days 00:00:00.887793,2048,100000,0.9,1.4003537834622599e-05,1000,0.9986911785151446,big,0.005,4,PRUNED
