,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_gamma,params_learning_rate,params_learning_starts,params_log_std_init,params_net_arch,params_tau,params_train_freq,state
404,404,48.350743,2023-05-18 16:27:07.298249,2023-05-18 16:27:08.103152,0 days 00:00:00.804903,64,10000,0.95,0.03428503097643986,10000,-3.960475326923947,small,0.02,64,PRUNED
405,405,16.4010242,2023-05-18 16:27:08.104391,2023-05-18 16:29:41.515371,0 days 00:02:33.410980,2048,1000000,0.99,2.6393087883357082e-05,0,-1.759172415373662,big,0.08,32,PRUNED
406,406,2.7253714,2023-05-18 16:27:48.275183,2023-05-18 16:28:29.447025,0 days 00:00:41.171842,2048,100000,0.98,0.00015849782719446054,0,0.5246543933246297,small,0.08,16,PRUNED
407,407,25.507908,2023-05-18 16:28:02.637634,2023-05-18 16:28:03.136789,0 days 00:00:00.499155,64,10000,0.95,0.22571180058936097,1000,-3.1573226312848064,small,0.01,512,PRUNED
408,408,108.6121636,2023-05-18 16:28:03.138127,2023-05-18 16:28:04.403567,0 days 00:00:01.265440,2048,1000000,0.999,0.07779385216976942,1000,-3.7636086689821076,big,0.005,32,PRUNED
409,409,60.230827999999995,2023-05-18 16:28:04.404613,2023-05-18 16:30:32.089196,0 days 00:02:27.684583,2048,1000000,0.95,0.0009312625689957434,0,-3.905286210330719,big,0.08,32,PRUNED
410,410,177.8073374,2023-05-18 16:28:29.451430,2023-05-18 16:28:45.406823,0 days 00:00:15.955393,128,1000000,0.95,0.0008423777778832339,0,-1.127489884695132,small,0.08,16,COMPLETE
411,411,43.079634,2023-05-18 16:28:31.765996,2023-05-18 16:28:53.160153,0 days 00:00:21.394157,16,1000000,0.9,0.0003538564479466962,0,0.27322156168295963,big,0.08,32,PRUNED
412,412,39.2170348,2023-05-18 16:28:45.408764,2023-05-18 16:28:46.284580,0 days 00:00:00.875816,128,10000,0.95,0.00011721462064245703,1000,-1.4502071636715128,big,0.01,64,PRUNED
413,413,21.804222399999997,2023-05-18 16:28:46.285444,2023-05-18 16:28:46.951840,0 days 00:00:00.666396,64,10000,0.999,0.17587178017041327,1000,-3.5775965218334886,small,0.02,1,PRUNED
414,414,56.595791600000005,2023-05-18 16:28:46.953044,2023-05-18 16:31:07.164169,0 days 00:02:20.211125,2048,10000,0.95,0.0009170962255807037,0,-1.9064245148515608,big,0.01,64,PRUNED
415,415,124.95239839999999,2023-05-18 16:28:53.162536,2023-05-18 16:29:33.411189,0 days 00:00:40.248653,256,100000,0.9,0.00020036506056960696,0,0.26875172324552243,big,0.08,16,PRUNED
416,416,40.2265448,2023-05-18 16:29:33.418739,2023-05-18 16:31:59.541769,0 days 00:02:26.123030,2048,1000000,0.99,0.00012838574269136255,0,-0.9004168901229549,big,0.08,32,PRUNED
417,417,5.686844,2023-05-18 16:29:41.517911,2023-05-18 16:30:09.559345,0 days 00:00:28.041434,128,10000,0.95,0.001746427728261927,0,-2.118679690464395,big,0.08,32,PRUNED
418,418,160.8066696,2023-05-18 16:30:09.563459,2023-05-18 16:30:38.928736,0 days 00:00:29.365277,32,10000,0.9,0.002686462960169894,0,-2.8736893424299463,medium,0.08,1,PRUNED
419,419,204.53896279999998,2023-05-18 16:30:32.092980,2023-05-18 16:30:57.083292,0 days 00:00:24.990312,32,1000000,0.99,0.0005108858578144812,0,-3.5577336169318556,big,0.08,4,COMPLETE
420,420,174.31858259999998,2023-05-18 16:30:38.930526,2023-05-18 16:31:07.910524,0 days 00:00:28.979998,64,100000,0.9,0.0003123587415155779,0,0.526898671738238,big,0.08,32,COMPLETE
421,421,176.6685494,2023-05-18 16:30:57.084464,2023-05-18 16:32:23.141755,0 days 00:01:26.057291,1024,1000000,0.99,0.006379054281081149,0,-3.880086348509311,big,0.08,4,COMPLETE
422,422,67.68343840000001,2023-05-18 16:31:07.165403,2023-05-18 16:31:08.382135,0 days 00:00:01.216732,2048,10000,0.9,2.219174288243267e-05,1000,0.3170760797526908,big,0.08,8,PRUNED
423,423,19.086885600000002,2023-05-18 16:31:07.924234,2023-05-18 16:31:33.031885,0 days 00:00:25.107651,32,1000000,0.999,4.335554189441473e-05,0,-3.805762982413772,big,0.08,4,PRUNED
424,424,18.8971014,2023-05-18 16:31:08.383663,2023-05-18 16:31:34.118880,0 days 00:00:25.735217,32,1000000,0.99,0.006392397323081802,0,-3.8976381479836664,big,0.08,4,PRUNED
425,425,108.16476580000001,2023-05-18 16:31:33.035210,2023-05-18 16:31:33.967678,0 days 00:00:00.932468,2048,1000000,0.98,0.00021057250218809177,1000,0.8829502703032628,small,0.08,16,PRUNED
426,426,29.578322800000002,2023-05-18 16:31:33.971413,2023-05-18 16:32:06.132055,0 days 00:00:32.160642,64,10000,0.999,0.00030426660761214753,0,-1.5322217263962425,big,0.08,8,PRUNED
427,427,55.4755746,2023-05-18 16:31:34.121682,2023-05-18 16:32:00.434314,0 days 00:00:26.312632,32,1000000,0.99,0.0007487551533927636,0,-3.8491939697051523,big,0.005,4,PRUNED
428,428,21.057510999999998,2023-05-18 16:31:59.543199,2023-05-18 16:32:00.488001,0 days 00:00:00.944802,2048,1000000,0.9,1.042321952999408e-05,1000,-0.04974654746422033,big,0.08,32,PRUNED
429,429,108.8988188,2023-05-18 16:32:00.438062,2023-05-18 16:32:01.610401,0 days 00:00:01.172339,1024,1000000,0.9,0.01288655575669883,20000,-0.8312776076234372,big,0.005,32,PRUNED
430,430,39.04277939999999,2023-05-18 16:32:00.488938,2023-05-18 16:33:17.811283,0 days 00:01:17.322345,1024,1000000,0.98,0.01045291335309251,0,-0.029124491261084406,big,0.005,32,PRUNED
431,431,94.767741,2023-05-18 16:32:01.611432,2023-05-18 16:32:02.760933,0 days 00:00:01.149501,32,10000,0.95,0.0004833722930349436,1000,-1.312689773736727,big,0.08,64,PRUNED
432,432,61.306662200000005,2023-05-18 16:32:02.763597,2023-05-18 16:32:04.147415,0 days 00:00:01.383818,64,1000000,0.9999,0.054985953450526544,1000,-2.9337682877536597,medium,0.05,64,PRUNED
433,433,16.4397616,2023-05-18 16:32:04.149320,2023-05-18 16:32:04.798068,0 days 00:00:00.648748,128,1000000,0.95,0.0010817786682856146,20000,0.11837408588814065,big,0.08,256,PRUNED
434,434,38.723432,2023-05-18 16:32:04.799154,2023-05-18 16:32:30.062611,0 days 00:00:25.263457,32,1000000,0.9999,0.00032698507115041234,0,-2.682298623575277,big,0.08,4,PRUNED
435,435,611.653431,2023-05-18 16:32:06.133336,2023-05-18 16:34:45.704831,0 days 00:02:39.571495,2048,1000000,0.9,0.00090115557310882,0,0.21729247498810936,big,0.08,256,COMPLETE
436,436,17.522239199999998,2023-05-18 16:32:23.143319,2023-05-18 16:32:23.858699,0 days 00:00:00.715380,128,100000,0.95,0.0016210437961965314,1000,-1.6415454233352271,big,0.08,64,PRUNED
437,437,8.6625804,2023-05-18 16:32:23.859943,2023-05-18 16:32:24.492911,0 days 00:00:00.632968,64,1000000,0.9999,0.5130034837794806,1000,-1.7943395206711708,small,0.02,1,PRUNED
438,438,91.5138812,2023-05-18 16:32:24.493971,2023-05-18 16:32:58.688127,0 days 00:00:34.194156,128,1000000,0.9,7.72863614538172e-05,0,0.6835769673765582,big,0.08,32,PRUNED
439,439,35.5696822,2023-05-18 16:32:30.064418,2023-05-18 16:32:51.113141,0 days 00:00:21.048723,32,1000000,0.99,2.0273727568598468e-05,0,-2.9959731316123444,big,0.08,4,PRUNED
440,440,13.199014199999999,2023-05-18 16:32:51.115952,2023-05-18 16:32:51.948247,0 days 00:00:00.832295,64,10000,0.95,0.04750970215046339,1000,-3.552788461841885,small,0.02,16,PRUNED
441,441,100.50453280000002,2023-05-18 16:32:51.949581,2023-05-18 16:32:53.049049,0 days 00:00:01.099468,64,1000000,0.99,0.07275953273859044,1000,-1.653738339445932,small,0.02,64,PRUNED
442,442,31.281295999999998,2023-05-18 16:32:53.049981,2023-05-18 16:33:04.874452,0 days 00:00:11.824471,128,10000,0.999,0.003467608064651286,0,-1.200450300883068,small,0.08,64,PRUNED
443,443,50.6905072,2023-05-18 16:32:58.690228,2023-05-18 16:35:31.756669,0 days 00:02:33.066441,2048,1000000,0.9,0.002141635043681696,0,-1.9215883313127418,big,0.005,16,PRUNED
444,444,16.3132286,2023-05-18 16:33:04.876719,2023-05-18 16:33:05.405217,0 days 00:00:00.528498,2048,100000,0.9,8.09213979659755e-05,1000,-0.8500369008374299,big,0.08,4,PRUNED
445,445,86.25728260000001,2023-05-18 16:33:05.407065,2023-05-18 16:33:33.120927,0 days 00:00:27.713862,64,100000,0.9,0.002629118576304526,0,-3.590325431935685,big,0.02,1,PRUNED
446,446,24.9284156,2023-05-18 16:33:17.812293,2023-05-18 16:33:18.380362,0 days 00:00:00.568069,32,1000000,0.99,0.00034118569976728457,20000,-3.7324804532683933,big,0.08,4,PRUNED
447,447,124.813822,2023-05-18 16:33:18.386065,2023-05-18 16:34:02.449190,0 days 00:00:44.063125,512,1000000,0.95,0.015307474202028054,0,-2.5567854068383182,big,0.08,128,PRUNED
448,448,44.028498400000004,2023-05-18 16:33:33.122077,2023-05-18 16:34:13.735114,0 days 00:00:40.613037,2048,1000000,0.98,0.0033650861937590186,0,-1.4248369276593835,small,0.05,16,PRUNED
449,449,17.088097400000002,2023-05-18 16:34:02.450517,2023-05-18 16:34:03.112909,0 days 00:00:00.662392,512,1000000,0.95,0.005317323275951526,10000,-3.4320246566637875,big,0.08,32,PRUNED
450,450,24.8160326,2023-05-18 16:34:03.113793,2023-05-18 16:35:29.108404,0 days 00:01:25.994611,1024,1000000,0.999,0.04794315624823109,0,-3.1765867808326047,big,0.005,32,PRUNED
451,451,85.24780260000001,2023-05-18 16:34:13.736887,2023-05-18 16:36:49.090080,0 days 00:02:35.353193,2048,10000,0.9,0.0010738971804432995,0,-0.4181403802953509,big,0.08,32,PRUNED
452,452,46.4361642,2023-05-18 16:34:45.706132,2023-05-18 16:35:22.655007,0 days 00:00:36.948875,128,1000000,0.95,0.009445713034886692,0,0.024686616056529664,medium,0.08,16,PRUNED
453,453,36.1072926,2023-05-18 16:35:22.656052,2023-05-18 16:36:18.103316,0 days 00:00:55.447264,512,1000000,0.95,0.00025230130834650227,0,-1.8444877898094,big,0.08,64,PRUNED
454,454,21.3597574,2023-05-18 16:35:29.109226,2023-05-18 16:35:29.643370,0 days 00:00:00.534144,64,1000000,0.95,0.056319144422137,1000,-3.079806247330133,small,0.02,64,PRUNED
455,455,57.971586,2023-05-18 16:35:29.646365,2023-05-18 16:37:52.862202,0 days 00:02:23.215837,2048,1000000,0.9,0.04501490839096651,0,0.46360017014795063,big,0.08,64,PRUNED
456,456,12.390612200000001,2023-05-18 16:35:31.757686,2023-05-18 16:35:33.113777,0 days 00:00:01.356091,128,1000000,0.95,0.005915975031815362,0,-0.6227600471830865,big,0.08,512,PRUNED
457,457,59.42586659999999,2023-05-18 16:35:33.123788,2023-05-18 16:36:32.329607,0 days 00:00:59.205819,512,1000000,0.95,0.0032864266518599903,0,-2.551979166450549,big,0.001,1,PRUNED
458,458,39.0645512,2023-05-18 16:36:18.107732,2023-05-18 16:36:40.263865,0 days 00:00:22.156133,256,1000000,0.9,0.014143250819418437,0,0.22129448244827365,big,0.08,256,PRUNED
459,459,5.7638978,2023-05-18 16:36:32.330755,2023-05-18 16:37:59.270429,0 days 00:01:26.939674,2048,1000000,0.98,0.0001091739324891425,0,-0.7759725562779692,big,0.08,256,PRUNED
460,460,75.1825826,2023-05-18 16:36:40.265837,2023-05-18 16:38:07.513552,0 days 00:01:27.247715,2048,1000000,0.9,0.0008467461557721536,0,0.7799801415991795,big,0.08,256,PRUNED
461,461,92.8351176,2023-05-18 16:36:49.096992,2023-05-18 16:38:15.337446,0 days 00:01:26.240454,2048,1000000,0.9,0.006806199479168909,0,0.2611330631170542,big,0.08,256,PRUNED
462,462,40.4589108,2023-05-18 16:37:52.866089,2023-05-18 16:39:08.613786,0 days 00:01:15.747697,2048,1000000,0.9,0.0011336294752562494,0,0.10625716013206693,big,0.08,256,PRUNED
463,463,46.118639200000004,2023-05-18 16:37:59.271566,2023-05-18 16:39:15.269905,0 days 00:01:15.998339,2048,1000000,0.9,0.002590449555363329,0,-0.11902517337950261,big,0.08,256,PRUNED
464,464,54.365806199999994,2023-05-18 16:38:07.514744,2023-05-18 16:38:08.367736,0 days 00:00:00.852992,1024,1000000,0.99,0.03292028588907827,1000,0.7609476358483495,big,0.08,8,PRUNED
465,465,78.6634912,2023-05-18 16:38:08.374465,2023-05-18 16:38:09.505605,0 days 00:00:01.131140,2048,1000000,0.98,2.0644230167732998e-05,1000,-0.664974481926201,big,0.08,128,PRUNED
466,466,114.5391012,2023-05-18 16:38:09.515486,2023-05-18 16:38:10.372219,0 days 00:00:00.856733,2048,1000000,0.9,5.631594045660733e-05,1000,-1.6833695928391017,big,0.08,512,PRUNED
467,467,172.67517500000002,2023-05-18 16:38:10.374429,2023-05-18 16:38:11.765779,0 days 00:00:01.391350,512,1000000,0.95,0.0006616878749306437,1000,-2.0175053045232483,big,0.08,32,COMPLETE
468,468,104.01387459999998,2023-05-18 16:38:11.767943,2023-05-18 16:38:12.477552,0 days 00:00:00.709609,2048,1000000,0.9,0.00013224964863289644,10000,0.5309667340772234,big,0.08,32,PRUNED
469,469,23.8888408,2023-05-18 16:38:12.478630,2023-05-18 16:38:51.183324,0 days 00:00:38.704694,2048,1000000,0.98,5.6498271440951645e-05,0,0.8920159589262782,small,0.08,1,PRUNED
470,470,109.05395180000001,2023-05-18 16:38:15.338987,2023-05-18 16:38:16.838840,0 days 00:00:01.499853,64,1000000,0.9,0.0009000156236192259,20000,-3.7224813401918024,big,0.08,1,PRUNED
471,471,12.983918200000002,2023-05-18 16:38:16.842903,2023-05-18 16:38:53.995338,0 days 00:00:37.152435,2048,1000000,0.98,0.00012416872091608277,0,0.6042885558732063,small,0.08,4,PRUNED
472,472,175.2723754,2023-05-18 16:38:51.185726,2023-05-18 16:39:27.680491,0 days 00:00:36.494765,128,10000,0.9,0.0016833188191961517,0,-1.8608269858917872,big,0.08,128,COMPLETE
473,473,167.77237340000002,2023-05-18 16:38:53.999750,2023-05-18 16:39:26.303727,0 days 00:00:32.303977,128,10000,0.95,0.0033774473823169724,0,-0.651283526222669,medium,0.08,64,PRUNED
474,474,18.107314799999997,2023-05-18 16:39:08.618256,2023-05-18 16:39:09.297761,0 days 00:00:00.679505,32,1000000,0.9999,0.5191688231447384,1000,-3.793516589342573,small,0.02,64,PRUNED
475,475,114.89337900000001,2023-05-18 16:39:09.298912,2023-05-18 16:39:43.169560,0 days 00:00:33.870648,128,1000000,0.95,0.00016128592844495365,0,-0.09284081853983611,big,0.001,64,PRUNED
476,476,64.7804348,2023-05-18 16:39:15.271115,2023-05-18 16:39:44.971533,0 days 00:00:29.700418,64,10000,0.9,0.0021294174544899992,0,-2.410895269640477,big,0.08,1,PRUNED
477,477,12.146999400000002,2023-05-18 16:39:26.304877,2023-05-18 16:41:16.708877,0 days 00:01:50.404000,2048,10000,0.95,0.0006895487154111523,0,-1.8905687972171261,big,0.08,128,PRUNED
478,478,45.778133000000004,2023-05-18 16:39:27.681893,2023-05-18 16:39:47.345041,0 days 00:00:19.663148,128,10000,0.95,0.001405619363384303,0,-1.1648682751237232,big,0.08,256,PRUNED
479,479,40.29296480000001,2023-05-18 16:39:43.171483,2023-05-18 16:40:22.896717,0 days 00:00:39.725234,128,10000,0.95,0.00013859660838145955,0,-0.7912808423729655,big,0.08,4,PRUNED
480,480,17.1475572,2023-05-18 16:39:44.973250,2023-05-18 16:40:12.178999,0 days 00:00:27.205749,64,10000,0.995,0.0011313188769803888,0,-1.883534415190827,big,0.08,64,PRUNED
481,481,38.270511799999994,2023-05-18 16:39:47.347746,2023-05-18 16:39:49.474013,0 days 00:00:02.126267,2048,1000000,0.98,0.00464750928740643,0,0.42313548630365405,small,0.08,512,PRUNED
482,482,39.297774200000006,2023-05-18 16:39:49.475340,2023-05-18 16:41:12.985642,0 days 00:01:23.510302,1024,1000000,0.9,0.015357678536223177,0,-0.4374250613069132,big,0.005,1,PRUNED
483,483,60.3014676,2023-05-18 16:40:12.180223,2023-05-18 16:41:18.259856,0 days 00:01:06.079633,1024,1000000,0.95,0.0002734600500931486,0,-3.7206648370316353,big,0.01,128,PRUNED
484,484,69.59303519999999,2023-05-18 16:40:22.898101,2023-05-18 16:41:01.189436,0 days 00:00:38.291335,2048,1000000,0.98,0.002614847639113308,0,-0.05976967955820589,small,0.001,16,PRUNED
485,485,10.9404594,2023-05-18 16:41:01.191938,2023-05-18 16:41:01.874558,0 days 00:00:00.682620,128,1000000,0.9,0.002384252125679679,20000,0.9768663777201745,big,0.08,1,PRUNED
486,486,111.81677080000001,2023-05-18 16:41:01.879172,2023-05-18 16:41:29.778998,0 days 00:00:27.899826,64,1000000,0.95,0.0011316910184259186,0,0.2529107982508183,big,0.05,16,PRUNED
487,487,35.282104600000004,2023-05-18 16:41:12.986916,2023-05-18 16:41:49.307437,0 days 00:00:36.320521,128,1000000,0.9,1.4269146413738262e-05,0,-0.830599582855408,big,0.08,16,PRUNED
488,488,176.06880759999999,2023-05-18 16:41:16.714227,2023-05-18 16:41:54.429131,0 days 00:00:37.714904,128,1000000,0.999,0.01102473822846792,0,-3.2263806920109532,big,0.08,1,COMPLETE
489,489,26.6664428,2023-05-18 16:41:18.261156,2023-05-18 16:41:47.075995,0 days 00:00:28.814839,64,1000000,0.9,3.068998389328854e-05,0,-0.7271425675644512,big,0.08,32,PRUNED
490,490,28.0065404,2023-05-18 16:41:29.781035,2023-05-18 16:41:30.624060,0 days 00:00:00.843025,64,100000,0.9999,0.25111911772926365,1000,-2.7307135424749847,small,0.02,64,PRUNED
491,491,125.44284480000002,2023-05-18 16:41:30.625380,2023-05-18 16:41:33.137373,0 days 00:00:02.511993,2048,1000000,0.9,0.0032896718581108017,10000,0.6367110924259919,big,0.08,16,PRUNED
492,492,83.268777,2023-05-18 16:41:33.139534,2023-05-18 16:42:43.782089,0 days 00:01:10.642555,1024,1000000,0.999,0.005279694871690475,0,-2.685215919472467,big,0.08,1,PRUNED
493,493,36.0392334,2023-05-18 16:41:47.079512,2023-05-18 16:41:47.872048,0 days 00:00:00.792536,1024,1000000,0.999,0.18251027011113133,1000,-3.3622902168313686,small,0.005,32,PRUNED
494,494,90.8871728,2023-05-18 16:41:47.873555,2023-05-18 16:42:14.912545,0 days 00:00:27.038990,64,10000,0.95,0.00021469022353485276,0,-0.039631107035277946,big,0.08,1,PRUNED
495,495,30.8540414,2023-05-18 16:41:49.309073,2023-05-18 16:41:50.082698,0 days 00:00:00.773625,512,1000000,0.9999,0.005562062074219726,1000,-2.6427811653956708,small,0.02,64,PRUNED
496,496,63.7752964,2023-05-18 16:41:50.084618,2023-05-18 16:42:10.527721,0 days 00:00:20.443103,16,10000,0.95,0.005253432216385838,0,-2.2880936403027423,big,0.08,64,PRUNED
497,497,6.5740494,2023-05-18 16:41:54.430445,2023-05-18 16:43:11.104151,0 days 00:01:16.673706,2048,1000000,0.98,0.00470954785608967,0,-0.5538593546301365,big,0.08,16,PRUNED
498,498,42.3983384,2023-05-18 16:42:10.529395,2023-05-18 16:42:50.104388,0 days 00:00:39.574993,512,1000000,0.95,0.005607998197634968,0,-3.3398408094215375,big,0.001,32,PRUNED
499,499,72.87087740000001,2023-05-18 16:42:14.914024,2023-05-18 16:42:15.597012,0 days 00:00:00.682988,64,1000000,0.9999,0.10280325372481451,1000,-3.7134170729558806,small,0.02,4,PRUNED
