train/ent_coef_loss,train/actor_loss,time/total_timesteps,train/critic_loss,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/ent_coef,train/n_updates,time/episodes,train/learning_rate
-0.2059372365474701,-30.920658111572266,62568,40.33041000366211,137,456,29.6,46.399605,0.9503193497657776,5205,2970,1e-05
-0.19733218848705292,-31.826478958129883,62928,42.657073974609375,137,459,29.53,46.337234,0.9500720500946045,5235,2980,1e-05
-0.20467343926429749,-30.673789978027344,63252,50.36568832397461,137,461,29.9,45.29919,0.9498512148857117,5262,2990,1e-05
-0.20360389351844788,-32.657737731933594,63480,58.814544677734375,137,462,31.17,44.893734,0.949695348739624,5281,3000,1e-05
-0.19701433181762695,-31.261722564697266,63756,47.86650466918945,137,464,29.99,44.709984,0.9495063424110413,5304,3010,1e-05
-0.19456037878990173,-30.92285919189453,64068,46.797828674316406,137,466,30.11,44.805927,0.949294924736023,5330,3020,1e-05
-0.20534342527389526,-32.04749298095703,64332,36.19873809814453,137,468,30.03,44.203224,0.9491146206855774,5352,3030,1e-05
-0.19471526145935059,-33.265235900878906,64584,33.07582473754883,137,470,30.2,44.349533,0.9489427804946899,5373,3040,1e-05
-0.1884327232837677,-32.51393127441406,64848,40.991127014160156,137,472,28.37,43.554996,0.948765218257904,5395,3050,1e-05
-0.20349517464637756,-33.32561111450195,65100,62.34495544433594,137,473,28.31,43.852455,0.9485960602760315,5416,3060,1e-05
-0.19992105662822723,-34.44905471801758,65376,81.78074645996094,137,475,28.7,43.277794,0.9484103322029114,5439,3070,1e-05
-0.19650256633758545,-32.79114532470703,65664,45.160789489746094,137,477,28.93,43.384064,0.9482143521308899,5463,3080,1e-05
-0.20018595457077026,-32.54270935058594,65928,26.187725067138672,137,478,28.2,43.91601,0.9480381011962891,5485,3090,1e-05
-0.18893425166606903,-34.306785583496094,66192,66.1666259765625,137,480,27.01,43.95374,0.9478619694709778,5507,3100,1e-05
-0.2031129002571106,-33.77901840209961,66420,44.107181549072266,137,481,26.96,44.016987,0.947709321975708,5526,3110,1e-05
-0.1940183937549591,-34.567771911621094,66744,21.53631591796875,137,483,26.64,43.375816,0.9474918842315674,5553,3120,1e-05
-0.19424021244049072,-34.85308837890625,66984,45.904579162597656,137,485,26.56,43.567066,0.9473316669464111,5573,3130,1e-05
-0.19482067227363586,-34.77971267700195,67188,63.647274017333984,137,487,26.27,43.23979,0.9471954107284546,5590,3140,1e-05
-0.20611295104026794,-33.89423370361328,67476,64.18856048583984,137,489,26.38,43.285152,0.947002112865448,5614,3150,1e-05
-0.1902742087841034,-35.09397888183594,67728,36.847511291503906,137,490,26.47,43.43255,0.9468323588371277,5635,3160,1e-05
-0.18880507349967957,-35.116668701171875,67992,39.42231750488281,138,492,26.08,43.996395,0.9466565251350403,5657,3170,1e-05
-0.190516859292984,-35.63574981689453,68304,46.12666702270508,137,495,26.1,44.057205,0.946450412273407,5683,3180,1e-05
-0.18909414112567902,-34.416542053222656,68556,23.29840087890625,137,497,26.3,43.979004,0.9462829232215881,5704,3190,1e-05
-0.19238613545894623,-35.95082473754883,68856,43.917762756347656,138,498,25.86,43.980297,0.9460831880569458,5729,3200,1e-05
-0.1877618134021759,-36.26374053955078,69144,79.25370788574219,138,500,25.87,43.94225,0.9458907842636108,5753,3210,1e-05
-0.20238207280635834,-35.025177001953125,69396,38.52002716064453,138,502,25.85,44.730515,0.9457245469093323,5774,3220,1e-05
-0.18827073276042938,-34.75639343261719,69588,38.63309860229492,138,503,26.5,44.606934,0.945597231388092,5790,3230,1e-05
-0.2014424055814743,-35.22410583496094,69864,60.16046905517578,138,505,26.51,44.680347,0.9454143643379211,5813,3240,1e-05
-0.19038261473178864,-36.229164123535156,70140,73.38851928710938,138,506,26.4,44.507896,0.9452316761016846,5836,3250,1e-05
-0.19049328565597534,-35.01315689086914,70356,97.7891845703125,138,507,26.35,44.431583,0.9450878500938416,5854,3260,1e-05
-0.19985845685005188,-35.91997528076172,70584,42.573951721191406,138,508,26.32,43.50636,0.9449376463890076,5873,3270,1e-05
-0.19225245714187622,-36.81922149658203,70848,57.017311096191406,138,510,25.87,43.034122,0.9447641372680664,5895,3280,1e-05
-0.19522732496261597,-36.989540100097656,71124,34.67348861694336,138,512,25.48,42.401024,0.9445828199386597,5918,3290,1e-05
-0.2007877081632614,-36.39893341064453,71412,60.880577087402344,138,514,25.37,42.15464,0.9443920850753784,5942,3300,1e-05
-0.18321195244789124,-37.41083908081055,71664,74.15557098388672,138,515,25.98,41.863625,0.9442246556282043,5963,3310,1e-05
-0.19876180589199066,-36.03947448730469,71940,60.738277435302734,138,517,25.72,41.47837,0.9440423846244812,5986,3320,1e-05
-0.19333156943321228,-37.14490509033203,72168,45.24830627441406,139,518,25.29,41.41124,0.9438920021057129,6005,3330,1e-05
-0.19439031183719635,-37.54610824584961,72408,48.351078033447266,139,520,25.54,41.368076,0.9437336921691895,6025,3340,1e-05
-0.1872168630361557,-37.560081481933594,72636,66.82948303222656,139,522,25.24,41.15333,0.9435835480690002,6044,3350,1e-05
-0.20058080554008484,-37.80622100830078,72900,95.71726989746094,139,523,25.23,41.148495,0.943408727645874,6066,3360,1e-05
-0.191868394613266,-38.20656204223633,73140,53.22877502441406,139,524,25.22,42.03817,0.9432492256164551,6086,3370,1e-05
-0.18839550018310547,-38.76072692871094,73440,64.66512298583984,139,526,25.82,42.454643,0.9430503845214844,6111,3380,1e-05
-0.1875380277633667,-38.129188537597656,73716,47.713890075683594,139,529,25.75,42.840652,0.9428685307502747,6134,3390,1e-05
-0.1957278847694397,-37.990299224853516,73980,72.61040496826172,139,530,25.59,42.64353,0.9426944255828857,6156,3400,1e-05
-0.19071431457996368,-39.343788146972656,74268,49.33976745605469,139,532,24.84,42.732853,0.9425042867660522,6180,3410,1e-05
-0.20621846616268158,-38.32360076904297,74544,45.7457275390625,139,534,24.95,42.927345,0.9423216581344604,6203,3420,1e-05
-0.20368599891662598,-39.38633728027344,74844,55.97278594970703,139,536,26.42,43.549282,0.9421239495277405,6228,3430,1e-05
-0.20078115165233612,-39.66145324707031,75096,75.66744995117188,139,538,26.28,43.4507,0.9419562220573425,6249,3440,1e-05
-0.2024712860584259,-39.63610076904297,75336,52.39842987060547,139,539,26.72,43.308647,0.9417968988418579,6269,3450,1e-05
-0.19847998023033142,-40.8580322265625,75552,115.70957946777344,139,541,26.68,43.230377,0.9416529536247253,6287,3460,1e-05
-0.21698042750358582,-39.14268112182617,75768,50.931793212890625,139,542,26.61,43.13776,0.9415083527565002,6305,3470,1e-05
-0.1979704052209854,-39.400753021240234,75996,56.927650451660156,139,543,26.44,42.874462,0.9413568377494812,6324,3480,1e-05
-0.19167569279670715,-40.243743896484375,76236,69.52954864501953,139,544,26.12,42.89249,0.9411990642547607,6344,3490,1e-05
-0.1957462579011917,-41.60040283203125,76488,64.3746109008789,140,546,26.18,42.996826,0.9410321712493896,6365,3500,1e-05
-0.19594669342041016,-39.500770568847656,76692,53.91968536376953,139,547,26.16,42.98313,0.9408955574035645,6382,3510,1e-05
-0.18733422458171844,-39.851112365722656,76968,85.61210632324219,140,549,26.09,42.891617,0.9407117366790771,6405,3520,1e-05
-0.19246913492679596,-41.822139739990234,77208,75.40718078613281,140,551,24.31,42.46965,0.9405522346496582,6425,3530,1e-05
-0.18813906610012054,-41.42830276489258,77448,75.56190490722656,140,552,24.08,42.373367,0.940393328666687,6445,3540,1e-05
-0.19695451855659485,-39.73552322387695,77664,65.26719665527344,140,553,23.6,42.4654,0.9402508735656738,6463,3550,1e-05
-0.19077208638191223,-41.123069763183594,77868,67.13760375976562,140,555,23.52,42.389908,0.940115749835968,6480,3560,1e-05
-0.18845105171203613,-41.620426177978516,78108,40.83440017700195,140,557,23.41,42.1974,0.9399545788764954,6500,3570,1e-05
-0.20787963271141052,-42.70441818237305,78360,81.86077880859375,140,558,23.39,42.175797,0.9397872090339661,6521,3580,1e-05
-0.1941935122013092,-42.652381896972656,78636,86.96633911132812,140,560,23.22,41.967403,0.9396021366119385,6544,3590,1e-05
-0.1949794590473175,-41.288055419921875,78888,90.66841125488281,140,562,23.25,42.01868,0.9394328594207764,6565,3600,1e-05
-0.204147070646286,-42.773685455322266,79152,72.01997375488281,140,563,24.16,42.483086,0.9392549991607666,6587,3610,1e-05
-0.1895802617073059,-42.645835876464844,79404,81.66108703613281,140,565,24.2,42.52561,0.9390876889228821,6608,3620,1e-05
-0.20659081637859344,-41.76054763793945,79560,34.84920120239258,140,566,23.85,42.176388,0.9389845132827759,6621,3630,1e-05
-0.20369723439216614,-43.27678680419922,79812,72.46908569335938,140,568,23.76,42.08364,0.9388156533241272,6642,3640,1e-05
-0.1952115297317505,-41.08213424682617,80052,44.931365966796875,140,569,23.78,42.08983,0.9386544823646545,6662,3650,1e-05
-0.20056961476802826,-42.983707427978516,80280,56.207332611083984,140,571,23.85,42.197006,0.9385032653808594,6681,3660,1e-05
-0.21628545224666595,-41.696075439453125,80520,45.29758834838867,140,572,23.92,42.30823,0.9383437633514404,6701,3670,1e-05
-0.19504080712795258,-41.78336715698242,80748,75.70991516113281,140,574,23.92,42.295475,0.9381901621818542,6720,3680,1e-05
-0.2039448469877243,-43.21320343017578,80928,47.79266357421875,140,575,23.92,42.276436,0.9380698204040527,6735,3690,1e-05
-0.19843916594982147,-43.315948486328125,81204,56.76856994628906,140,576,23.81,42.11209,0.9378859400749207,6758,3700,1e-05
-0.2083166539669037,-43.39447784423828,81456,64.45191955566406,140,578,23.19,41.851944,0.9377173185348511,6779,3710,1e-05
-0.20315906405448914,-44.6708869934082,81684,69.92984008789062,140,579,23.18,41.83103,0.9375649690628052,6798,3720,1e-05
-0.20150549709796906,-43.56407928466797,81936,73.0108642578125,140,581,23.16,41.797184,0.9373959302902222,6819,3730,1e-05
-0.1864982545375824,-44.58945083618164,82128,48.95460891723633,140,583,23.32,42.074604,0.9372680187225342,6835,3740,1e-05
-0.19477079808712006,-43.49398422241211,82380,94.99555969238281,140,584,23.29,42.06146,0.9370980262756348,6856,3750,1e-05
-0.19696484506130219,-44.07067108154297,82620,44.34606170654297,140,586,23.18,41.874317,0.9369351863861084,6876,3760,1e-05
-0.188087597489357,-44.305992126464844,82800,56.142860412597656,140,587,23.15,41.855675,0.9368142485618591,6891,3770,1e-05
-0.19968843460083008,-44.64972686767578,83028,74.72896575927734,140,589,23.14,41.860645,0.9366618990898132,6910,3780,1e-05
-0.21157206594944,-42.75171661376953,83280,68.89131164550781,140,590,23.11,41.813095,0.936492383480072,6931,3790,1e-05
-0.18968938291072845,-44.41851806640625,83532,52.18830108642578,140,592,23.18,41.951607,0.9363225698471069,6952,3800,1e-05
-0.19961290061473846,-44.17747497558594,83724,78.65779876708984,140,594,22.82,41.64546,0.9361938834190369,6968,3810,1e-05
-0.20918038487434387,-44.273658752441406,83964,63.64076232910156,140,595,22.76,41.543793,0.9360319972038269,6988,3820,1e-05
-0.18258920311927795,-44.374961853027344,84168,66.08685302734375,141,596,22.75,41.53708,0.9358928203582764,7005,3830,1e-05
-0.18489408493041992,-44.99747085571289,84396,42.81968688964844,141,598,22.51,41.11407,0.9357399940490723,7024,3840,1e-05
-0.21349406242370605,-43.57535171508789,84612,62.7813835144043,141,600,22.49,41.077824,0.9355936050415039,7042,3850,1e-05
-0.20960265398025513,-45.09836196899414,84852,52.7999267578125,141,601,22.52,41.115833,0.9354296326637268,7062,3860,1e-05
-0.20893944799900055,-43.71268081665039,85080,48.44132614135742,141,603,22.49,41.02893,0.9352729320526123,7081,3870,1e-05
-0.1940661072731018,-43.99751281738281,85308,114.1080551147461,141,604,22.47,40.986317,0.9351173639297485,7100,3880,1e-05
-0.2111661285161972,-44.419822692871094,85536,57.74198913574219,141,606,22.53,41.088913,0.9349629878997803,7119,3890,1e-05
-0.20900659263134003,-44.64716339111328,85740,64.4555892944336,141,607,22.55,41.115894,0.9348231554031372,7136,3900,1e-05
-0.2090427726507187,-45.23920440673828,85980,42.792884826660156,141,609,22.58,41.187565,0.9346588253974915,7156,3910,1e-05
-0.20096933841705322,-45.050289154052734,86208,104.991943359375,141,610,22.49,41.06949,0.9345024228096008,7175,3920,1e-05
-0.20335806906223297,-46.044437408447266,86424,91.34489440917969,141,612,22.45,41.01639,0.9343551397323608,7193,3930,1e-05
-0.19968898594379425,-45.6352424621582,86676,72.94442749023438,141,614,22.47,41.043148,0.9341835975646973,7214,3940,1e-05
-0.2108607292175293,-46.87432098388672,86844,129.2681121826172,141,615,22.46,41.018177,0.9340681433677673,7228,3950,1e-05
-0.2062646746635437,-45.21040344238281,87096,143.37266540527344,141,617,22.43,40.979507,0.9338933229446411,7249,3960,1e-05
-0.2045453041791916,-45.17087936401367,87348,59.19082260131836,141,618,22.52,41.165306,0.9337194561958313,7270,3970,1e-05
-0.21132580935955048,-46.714935302734375,87540,47.19194793701172,141,619,22.53,41.202267,0.9335871338844299,7286,3980,1e-05
-0.19831041991710663,-46.62299728393555,87768,75.08402252197266,141,621,22.4,40.9875,0.9334297180175781,7305,3990,1e-05
-0.18750151991844177,-45.285255432128906,87996,32.73942184448242,141,622,22.43,41.065765,0.9332717657089233,7324,4000,1e-05
-0.2053714394569397,-45.78468322753906,88224,69.3989028930664,141,623,22.36,40.944035,0.9331147074699402,7343,4010,1e-05
-0.19368486106395721,-44.980865478515625,88452,103.01081848144531,141,624,22.46,41.11623,0.9329577088356018,7362,4020,1e-05
-0.21166525781154633,-46.11004638671875,88704,55.01069641113281,141,626,22.59,41.3267,0.9327833652496338,7383,4030,1e-05
-0.198378324508667,-46.541709899902344,88932,93.86421966552734,141,627,22.62,41.383297,0.9326251149177551,7402,4040,1e-05
-0.20528826117515564,-46.820709228515625,89076,86.17379760742188,141,628,22.64,41.42269,0.9325252771377563,7414,4050,1e-05
-0.2140326201915741,-46.92094421386719,89328,48.067142486572266,141,629,22.62,41.37812,0.932349443435669,7435,4060,1e-05
-0.20760586857795715,-46.87245178222656,89592,60.232887268066406,141,631,22.51,41.150856,0.9321660399436951,7457,4070,1e-05
-0.20025624334812164,-47.59058380126953,89820,92.29845428466797,142,632,22.53,41.169212,0.9320075511932373,7476,4080,1e-05
-0.21960319578647614,-46.78643035888672,90048,95.34817504882812,142,634,22.62,41.346607,0.9318484663963318,7495,4090,1e-05
-0.21162092685699463,-47.37162399291992,90252,41.66889953613281,142,635,22.49,41.068813,0.9317065477371216,7512,4100,1e-05
-0.20805640518665314,-47.64684295654297,90480,52.14033889770508,142,636,22.6,41.268997,0.9315483570098877,7531,4110,1e-05
-0.21405667066574097,-46.00492477416992,90684,54.69062805175781,142,637,22.54,41.17507,0.9314050674438477,7548,4120,1e-05
-0.20383241772651672,-48.2119140625,90912,73.88513946533203,142,639,22.4,40.966675,0.9312427043914795,7567,4130,1e-05
-0.19689930975437164,-47.327049255371094,91164,50.265682220458984,142,640,22.43,41.027966,0.9310666918754578,7588,4140,1e-05
-0.2172347903251648,-46.95075607299805,91380,58.02710723876953,142,642,22.33,40.8709,0.9309160709381104,7606,4150,1e-05
-0.20974673330783844,-45.78581619262695,91572,84.83014678955078,142,643,22.36,40.9542,0.9307805299758911,7622,4160,1e-05
-0.21351072192192078,-47.49835205078125,91824,74.69397735595703,142,645,22.39,41.015438,0.9306034445762634,7643,4170,1e-05
-0.21696791052818298,-47.0888671875,92052,87.92611694335938,142,646,22.45,41.121563,0.930443525314331,7662,4180,1e-05
-0.21335136890411377,-47.52436828613281,92220,99.90122985839844,142,647,22.51,41.21167,0.9303258061408997,7676,4190,1e-05
-0.21361760795116425,-47.84662628173828,92472,95.56352233886719,142,649,22.49,41.229454,0.9301478266716003,7697,4200,1e-05
-0.21609166264533997,-47.43843460083008,92724,72.1322021484375,142,651,22.39,41.06149,0.9299716353416443,7718,4210,1e-05
-0.21910859644412994,-47.01723098754883,92976,47.79373550415039,142,653,22.43,41.115326,0.9297937154769897,7739,4220,1e-05
-0.20804254710674286,-48.100162506103516,93216,49.347023010253906,142,655,22.53,41.270973,0.9296241402626038,7759,4230,1e-05
-0.2157406508922577,-47.21616744995117,93420,88.28926086425781,142,656,22.53,41.268578,0.9294813871383667,7776,4240,1e-05
-0.22100256383419037,-46.72221755981445,93648,90.28602600097656,142,658,22.66,41.474945,0.9293192625045776,7795,4250,1e-05
-0.2291709929704666,-47.32191467285156,93840,111.49937438964844,142,659,22.84,41.805977,0.9291824102401733,7811,4260,1e-05
-0.23153185844421387,-48.2190055847168,94092,79.93281555175781,142,660,22.88,41.87962,0.9290041327476501,7832,4270,1e-05
-0.22451625764369965,-49.177268981933594,94332,63.83168411254883,142,662,22.93,42.003174,0.9288345575332642,7852,4280,1e-05
-0.20827451348304749,-48.39119338989258,94596,136.81570434570312,142,664,22.86,41.901108,0.9286459684371948,7874,4290,1e-05
-0.23454679548740387,-49.44272232055664,94800,77.66094970703125,142,665,23.05,42.238148,0.9285014271736145,7891,4300,1e-05
-0.22569583356380463,-48.113399505615234,95040,59.888206481933594,142,667,22.98,42.122154,0.9283304214477539,7911,4310,1e-05
-0.21584269404411316,-47.99493408203125,95268,67.93135070800781,142,668,23.12,42.366314,0.9281670451164246,7930,4320,1e-05
-0.20740360021591187,-48.453773498535156,95520,68.16520690917969,142,670,23.18,42.506622,0.9279879927635193,7951,4330,1e-05
-0.22671620547771454,-48.412540435791016,95736,50.98476028442383,142,671,23.28,42.664234,0.9278356432914734,7969,4340,1e-05
-0.22733348608016968,-50.66130447387695,95916,53.717933654785156,142,673,23.2,42.556473,0.9277072548866272,7984,4350,1e-05
-0.22750237584114075,-48.53794860839844,96180,66.83003234863281,142,675,23.03,42.222984,0.9275176525115967,8006,4360,1e-05
-0.20752914249897003,-49.057777404785156,96444,64.31742095947266,142,677,23.2,42.56302,0.9273275136947632,8028,4370,1e-05
-0.2096066176891327,-50.2338752746582,96708,78.13482666015625,142,678,23.49,43.083702,0.9271370768547058,8050,4380,1e-05
-0.21995772421360016,-48.606536865234375,96960,94.01847839355469,142,680,23.62,43.310837,0.9269530773162842,8071,4390,1e-05
-0.24138854444026947,-47.755313873291016,97164,94.504150390625,142,681,23.55,43.18738,0.926807165145874,8088,4400,1e-05
-0.23052261769771576,-50.051448822021484,97404,53.176910400390625,142,683,23.61,43.28189,0.9266337752342224,8108,4410,1e-05
-0.2161509245634079,-50.43096160888672,97596,54.24711990356445,142,684,23.52,43.138504,0.9264935255050659,8124,4420,1e-05
-0.22823843359947205,-49.368919372558594,97848,91.21784210205078,142,686,23.52,43.14351,0.9263100028038025,8145,4430,1e-05
-0.23285284638404846,-49.267372131347656,98100,79.00079345703125,142,687,23.52,43.179543,0.9261277318000793,8166,4440,1e-05
-0.22093181312084198,-50.4336051940918,98340,48.46103286743164,142,689,24.01,44.053658,0.9259552359580994,8186,4450,1e-05
-0.22747156023979187,-49.739139556884766,98592,57.93407440185547,142,691,23.97,43.960495,0.925774335861206,8207,4460,1e-05
-0.22947220504283905,-49.24547576904297,98844,86.40608215332031,142,692,23.74,43.5617,0.9255934953689575,8228,4470,1e-05
-0.23821361362934113,-48.81277084350586,99048,92.25112915039062,142,693,23.58,43.264183,0.9254454374313354,8245,4480,1e-05
-0.21284183859825134,-49.22659683227539,99300,105.78480529785156,142,695,23.51,43.114296,0.9252619743347168,8266,4490,1e-05
