rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,train/actor_loss,train/ent_coef,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/n_updates
16.01,2360,11.77990965,1128,43,48920,-11.450783729553223,0.9807401895523071,13.957679748535156,-0.09776155650615692,1e-05,1945
16.23,2370,11.750545749999999,1128,43,49060,-10.773008346557617,0.9806718826293945,12.174067497253418,-0.09816880524158478,1e-05,1952
15.98,2380,11.405900290000002,1127,43,49220,-11.31759262084961,0.9805938005447388,15.350517272949219,-0.09853942692279816,1e-05,1960
15.98,2390,11.20062382,1127,43,49360,-10.780295372009277,0.9805253744125366,10.322282791137695,-0.09845712035894394,1e-05,1967
16.12,2400,11.641190410000002,1127,43,49540,-11.096587181091309,0.9804375171661377,12.619824409484863,-0.09950225800275803,1e-05,1976
15.87,2410,11.208768479999996,1127,44,49700,-11.389455795288086,0.9803592562675476,17.418689727783203,-0.09933256357908249,1e-05,1984
16.16,2420,11.287965710000002,1126,44,49860,-11.02601432800293,0.9802810549736023,15.670743942260742,-0.09999582171440125,1e-05,1992
16.03,2430,11.44735191,1126,44,50040,-11.231705665588379,0.9801930785179138,9.548637390136719,-0.10046657919883728,1e-05,2001
16.43,2440,11.641448129999997,1126,44,50180,-11.827897071838379,0.9801247715950012,18.30532455444336,-0.10067058354616165,1e-05,2008
16.34,2450,11.66509742,1125,44,50340,-11.417061805725098,0.9800466895103455,10.679367065429688,-0.1005779281258583,1e-05,2016
16.18,2460,11.730824860000002,1125,44,50480,-11.38203239440918,0.9799784421920776,14.01078987121582,-0.10155723243951797,1e-05,2023
15.8,2470,11.457803809999998,1125,44,50640,-11.583450317382812,0.9799003601074219,13.098953247070312,-0.10162904858589172,1e-05,2031
15.7,2480,11.53393939,1125,45,50800,-11.532445907592773,0.9798222184181213,14.074800491333008,-0.10207420587539673,1e-05,2039
16.07,2490,11.73330868,1124,45,50980,-11.778572082519531,0.9797343015670776,13.016029357910156,-0.10281737148761749,1e-05,2048
15.73,2500,11.115114899999998,1124,45,51100,-11.597076416015625,0.9796757698059082,13.306695938110352,-0.1032506674528122,1e-05,2054
15.75,2510,11.54200824,1123,45,51300,-12.02895736694336,0.9795782566070557,15.864131927490234,-0.10429292172193527,1e-05,2064
15.67,2520,11.680142980000001,1123,45,51440,-11.930566787719727,0.9795099496841431,14.67538070678711,-0.104494109749794,1e-05,2071
15.83,2530,11.617973140000002,1123,45,51660,-11.795646667480469,0.9794027209281921,18.069252014160156,-0.10490134358406067,1e-05,2082
16.03,2540,12.11745111,1122,46,51800,-11.997106552124023,0.9793344736099243,10.740510940551758,-0.10425426810979843,1e-05,2089
16.24,2550,12.451029849999998,1122,46,51940,-11.855810165405273,0.9792662858963013,12.145606994628906,-0.10466138273477554,1e-05,2096
16.06,2560,12.344292789999999,1121,46,52120,-12.111342430114746,0.9791786074638367,13.090736389160156,-0.10550839453935623,1e-05,2105
16.11,2570,12.41692014,1121,46,52220,-11.862039566040039,0.9791298508644104,13.284843444824219,-0.10556775331497192,1e-05,2110
16.15,2580,12.426797230000004,1120,46,52460,-12.121662139892578,0.9790127873420715,14.399957656860352,-0.10678505152463913,1e-05,2122
16.26,2590,12.93678111,1120,46,52580,-12.222566604614258,0.9789541363716125,17.81372833251953,-0.10707835853099823,1e-05,2128
16.39,2600,13.015902500000003,1119,47,52740,-12.18175220489502,0.9788761138916016,18.921459197998047,-0.10689803957939148,1e-05,2136
16.38,2610,12.866463830000002,1119,47,52880,-12.256507873535156,0.9788079261779785,16.001279830932617,-0.1068921908736229,1e-05,2143
16.1,2620,12.50824555,1118,47,53040,-12.075752258300781,0.9787300229072571,11.124274253845215,-0.10759463906288147,1e-05,2151
16.04,2630,12.357248550000001,1118,47,53180,-12.469805717468262,0.978661835193634,13.956217765808105,-0.10762195289134979,1e-05,2158
15.38,2640,11.52805777,1117,47,53320,-12.212173461914062,0.9785937070846558,17.652095794677734,-0.10759306699037552,1e-05,2165
15.15,2650,11.023111960000001,1117,47,53480,-11.96644401550293,0.9785158634185791,11.302407264709473,-0.10804449021816254,1e-05,2173
15.06,2660,10.871924530000001,1116,48,53600,-12.201740264892578,0.978457510471344,13.787338256835938,-0.10919380187988281,1e-05,2179
15.13,2670,11.044167230000001,1115,48,53840,-12.18437385559082,0.9783406853675842,14.806589126586914,-0.1110093891620636,1e-05,2191
15.46,2680,11.2357956,1114,48,53960,-12.315250396728516,0.9782822132110596,15.256830215454102,-0.109447181224823,1e-05,2197
15.22,2690,10.467260900000001,1114,48,54140,-12.26896858215332,0.9781945943832397,9.646406173706055,-0.11028434336185455,1e-05,2206
15.28,2700,10.33931667,1113,48,54280,-12.584118843078613,0.9781264662742615,12.853422164916992,-0.1110357791185379,1e-05,2213
15.47,2710,10.19000255,1112,48,54440,-12.77304744720459,0.97804856300354,22.087322235107422,-0.11128129065036774,1e-05,2221
15.64,2720,10.59736768,1112,49,54620,-12.633247375488281,0.977961003780365,10.871917724609375,-0.11160858720541,1e-05,2230
15.66,2730,10.72749512,1111,49,54740,-13.00076675415039,0.9779025316238403,17.109283447265625,-0.11111868172883987,1e-05,2236
15.63,2740,10.815695530000001,1111,49,54900,-12.971912384033203,0.9778248071670532,16.612308502197266,-0.11251918971538544,1e-05,2244
16.02,2750,11.07373624,1109,49,55040,-12.703144073486328,0.9777567386627197,14.44691276550293,-0.11131813377141953,1e-05,2251
15.88,2760,10.864482570000002,1109,49,55200,-12.706278800964355,0.9776790142059326,19.378698348999023,-0.11216013878583908,1e-05,2259
15.88,2770,10.55798739,1108,49,55380,-13.06386947631836,0.9775915741920471,18.924325942993164,-0.11380615830421448,1e-05,2268
15.56,2780,10.29763039,1107,50,55460,-12.864294052124023,0.9775527119636536,16.27950096130371,-0.11493247002363205,1e-05,2272
15.23,2790,10.21315175,1106,50,55640,-12.954034805297852,0.9774652719497681,17.57064437866211,-0.11320006847381592,1e-05,2281
14.86,2800,10.05099144,1105,50,55800,-12.623575210571289,0.9773874878883362,10.745540618896484,-0.11277033388614655,1e-05,2289
14.85,2810,10.27004539,1105,50,55900,-12.738922119140625,0.977338969707489,16.849538803100586,-0.11420346796512604,1e-05,2294
14.97,2820,10.250067620000003,1104,50,56060,-13.000130653381348,0.9772613644599915,16.05217742919922,-0.11570430546998978,1e-05,2302
14.7,2830,9.994361119999999,1104,50,56220,-13.248008728027344,0.9771837592124939,12.57390022277832,-0.11498072743415833,1e-05,2310
14.64,2840,10.069238980000002,1103,51,56320,-13.390653610229492,0.9771353006362915,17.61341094970703,-0.1150362566113472,1e-05,2315
14.22,2850,9.7770866,1103,51,56480,-13.066015243530273,0.9770578145980835,12.089012145996094,-0.11567376554012299,1e-05,2323
14.3,2860,9.83193229,1102,51,56640,-12.96642017364502,0.9769802093505859,12.449836730957031,-0.11625169217586517,1e-05,2331
14.33,2870,9.80455371,1101,51,56800,-13.129955291748047,0.9769026637077332,15.724813461303711,-0.11627425253391266,1e-05,2339
14.2,2880,9.886202160000003,1100,51,57000,-13.240034103393555,0.9768056869506836,22.849613189697266,-0.11669051647186279,1e-05,2349
14.88,2890,10.366047019999998,1099,52,57200,-13.399282455444336,0.9767085909843445,18.825908660888672,-0.11800801008939743,1e-05,2359
15.09,2900,10.28622207,1099,52,57280,-13.125595092773438,0.9766697883605957,16.604984283447266,-0.11671531945466995,1e-05,2363
15.26,2910,10.55955057,1098,52,57480,-13.338752746582031,0.9765726923942566,15.565898895263672,-0.11838608235120773,1e-05,2373
15.37,2920,10.62117253,1097,52,57580,-13.612279891967773,0.9765241742134094,13.339628219604492,-0.11812053620815277,1e-05,2378
15.33,2930,10.55881194,1096,52,57740,-13.362619400024414,0.9764466881752014,12.081892013549805,-0.11861257255077362,1e-05,2386
15.28,2940,10.403365110000003,1096,52,57840,-13.333446502685547,0.976398229598999,16.149715423583984,-0.11962141841650009,1e-05,2391
15.28,2950,10.558216380000001,1095,52,58000,-13.50339126586914,0.9763206243515015,13.481395721435547,-0.12142230570316315,1e-05,2399
15.4,2960,10.79042375,1094,53,58180,-13.717206954956055,0.9762333035469055,10.69331169128418,-0.11947478353977203,1e-05,2408
15.42,2970,10.91003607,1093,53,58300,-13.839064598083496,0.9761751294136047,15.239078521728516,-0.1207708865404129,1e-05,2414
15.46,2980,11.2547443,1091,53,58460,-13.699326515197754,0.9760977625846863,17.845199584960938,-0.1192229688167572,1e-05,2422
14.8,2990,10.803627440000003,1090,53,58540,-13.765972137451172,0.976059079170227,12.275485038757324,-0.11993247270584106,1e-05,2426
14.79,3000,10.817267529999999,1089,53,58760,-13.516090393066406,0.975952684879303,14.887514114379883,-0.11999717354774475,1e-05,2437
14.75,3010,10.56040929,1089,54,58880,-13.665080070495605,0.9758946299552917,23.491405487060547,-0.12111040949821472,1e-05,2443
14.25,3020,10.324527629999999,1088,54,58980,-13.843527793884277,0.9758462309837341,25.502155303955078,-0.1211499273777008,1e-05,2448
14.14,3030,10.26715566,1088,54,59180,-13.789396286010742,0.9757497310638428,19.624061584472656,-0.12182013690471649,1e-05,2458
14.19,3040,10.32102301,1087,54,59300,-13.651310920715332,0.9756917357444763,12.544469833374023,-0.12368924170732498,1e-05,2464
14.45,3050,10.42598247,1086,54,59480,-13.733492851257324,0.975604772567749,17.48229217529297,-0.12372763454914093,1e-05,2473
14.38,3060,10.22902288,1086,54,59580,-14.099645614624023,0.9755564332008362,17.42517852783203,-0.12258264422416687,1e-05,2478
14.34,3070,10.253917330000002,1086,55,59740,-13.811543464660645,0.9754791259765625,14.714889526367188,-0.12334251403808594,1e-05,2486
14.47,3080,10.14158543,1085,55,59900,-14.030726432800293,0.9754016995429993,17.64212989807129,-0.12377790361642838,1e-05,2494
14.17,3090,10.07251951,1085,55,60020,-13.673192977905273,0.9753437042236328,14.089303970336914,-0.1250046342611313,1e-05,2500
14.23,3100,10.1423432,1084,55,60180,-14.346729278564453,0.9752662777900696,21.624351501464844,-0.125893235206604,1e-05,2508
13.88,3110,9.88658381,1083,55,60280,-14.546957969665527,0.9752178192138672,18.01789665222168,-0.1249929815530777,1e-05,2513
14.04,3120,9.841884069999999,1083,55,60440,-14.115004539489746,0.9751403331756592,22.664581298828125,-0.1264975666999817,1e-05,2521
14.16,3130,9.91373798,1083,55,60580,-13.818401336669922,0.9750725626945496,16.969772338867188,-0.12618643045425415,1e-05,2528
14.27,3140,9.835843729999999,1082,56,60760,-13.999513626098633,0.9749854803085327,18.163890838623047,-0.12633296847343445,1e-05,2537
14.33,3150,9.75844206,1081,56,60940,-14.384321212768555,0.9748984575271606,19.75143814086914,-0.12538838386535645,1e-05,2546
14.33,3160,9.77601002,1081,56,61040,-14.1373291015625,0.9748501181602478,21.588823318481445,-0.12634915113449097,1e-05,2551
14.36,3170,9.82105209,1081,56,61180,-13.73723030090332,0.9747825264930725,13.375930786132812,-0.12855717539787292,1e-05,2558
14.03,3180,9.510006780000001,1080,56,61260,-14.032148361206055,0.9747439026832581,18.480209350585938,-0.1276656687259674,1e-05,2562
14.03,3190,9.436174620000001,1080,56,61420,-14.130029678344727,0.9746665358543396,18.34494400024414,-0.12773410975933075,1e-05,2570
13.98,3200,9.31967556,1080,56,61540,-14.323545455932617,0.9746086001396179,18.604257583618164,-0.12612797319889069,1e-05,2576
14.17,3210,9.61475089,1080,57,61700,-14.257431030273438,0.9745314121246338,19.55135726928711,-0.12745144963264465,1e-05,2584
13.88,3220,9.427609789999998,1080,57,61840,-14.391463279724121,0.9744640588760376,23.117572784423828,-0.12821336090564728,1e-05,2591
14.12,3230,9.54490575,1079,57,62020,-14.19006633758545,0.9743773341178894,23.196857452392578,-0.12976235151290894,1e-05,2600
14.17,3240,9.58741436,1078,57,62120,-14.552876472473145,0.9743291139602661,22.729751586914062,-0.12935569882392883,1e-05,2605
13.97,3250,9.51178047,1078,57,62240,-14.476591110229492,0.9742711782455444,24.688316345214844,-0.13095051050186157,1e-05,2611
13.61,3260,9.142576349999999,1078,57,62400,-14.432220458984375,0.9741939902305603,20.04273796081543,-0.130374938249588,1e-05,2619
13.57,3270,8.997550630000001,1077,58,62540,-14.495095252990723,0.9741264581680298,15.139854431152344,-0.12820546329021454,1e-05,2626
13.74,3280,9.218304219999998,1077,58,62680,-14.853252410888672,0.9740590453147888,20.461936950683594,-0.13091501593589783,1e-05,2633
13.77,3290,9.240589550000001,1076,58,62800,-14.513031005859375,0.9740011692047119,19.457645416259766,-0.13205263018608093,1e-05,2639
13.65,3300,9.097336100000001,1076,58,62920,-14.430225372314453,0.973943293094635,22.13794708251953,-0.13029250502586365,1e-05,2645
13.75,3310,9.208781450000002,1076,58,63040,-14.848697662353516,0.9738854765892029,22.215797424316406,-0.13167504966259003,1e-05,2651
13.81,3320,9.227955060000003,1076,58,63200,-14.735209465026855,0.9738084673881531,18.895517349243164,-0.13239741325378418,1e-05,2659
13.64,3330,9.151332700000001,1076,58,63360,-14.929323196411133,0.9737313985824585,14.777040481567383,-0.12985163927078247,1e-05,2667
13.77,3340,9.165260359999998,1076,59,63500,-15.006040573120117,0.9736641645431519,20.064308166503906,-0.13187474012374878,1e-05,2674
13.67,3350,9.378187389999999,1075,59,63680,-14.923460960388184,0.9735775589942932,20.200462341308594,-0.13251928985118866,1e-05,2683
13.83,3360,9.44998084,1075,59,63760,-14.906644821166992,0.9735390543937683,21.258277893066406,-0.13139113783836365,1e-05,2687
13.86,3370,9.641900199999998,1075,59,63940,-15.409266471862793,0.9734525084495544,28.067447662353516,-0.13240694999694824,1e-05,2696
14.01,3380,10.059998149999998,1074,59,64060,-14.966606140136719,0.9733947515487671,17.330636978149414,-0.1344848871231079,1e-05,2702
13.96,3390,10.03580078,1074,59,64200,-15.057320594787598,0.9733272790908813,20.124805450439453,-0.13410015404224396,1e-05,2709
14.13,3400,10.32320657,1073,59,64360,-14.915006637573242,0.9732502102851868,22.69302749633789,-0.13372942805290222,1e-05,2717
14.15,3410,10.286913419999998,1073,60,64480,-15.063850402832031,0.9731923937797546,24.385581970214844,-0.1353195458650589,1e-05,2723
14.12,3420,10.3536309,1072,60,64660,-14.826754570007324,0.9731057286262512,18.243196487426758,-0.136616513133049,1e-05,2732
14.17,3430,10.408911949999997,1072,60,64760,-15.143519401550293,0.9730574488639832,23.079011917114258,-0.1364126354455948,1e-05,2737
14.17,3440,10.4000441,1072,60,64920,-14.853464126586914,0.9729804396629333,15.772518157958984,-0.13690157234668732,1e-05,2745
14.22,3450,10.25409438,1072,60,65040,-15.320745468139648,0.9729225635528564,24.24806785583496,-0.13626909255981445,1e-05,2751
14.09,3460,10.261227809999998,1072,60,65220,-15.415876388549805,0.972835898399353,19.029312133789062,-0.1360735297203064,1e-05,2760
14.11,3470,10.117023509999997,1072,60,65320,-15.428018569946289,0.9727876782417297,12.67876148223877,-0.1382143199443817,1e-05,2765
13.9,3480,9.438989480000002,1072,61,65500,-14.976325035095215,0.9727008938789368,20.675537109375,-0.1372520625591278,1e-05,2774
14.1,3490,9.497380600000001,1072,61,65620,-15.11107349395752,0.9726431965827942,16.466190338134766,-0.1356789916753769,1e-05,2780
13.92,3500,9.18059265,1071,61,65740,-15.182350158691406,0.9725854396820068,17.35894203186035,-0.1372596174478531,1e-05,2786
14.11,3510,9.358137860000001,1071,61,65880,-15.103785514831543,0.9725181460380554,19.0986328125,-0.13742248713970184,1e-05,2793
13.94,3520,9.151721230000001,1071,61,66000,-15.373313903808594,0.9724605083465576,26.56618881225586,-0.13867804408073425,1e-05,2799
13.63,3530,8.96964104,1071,61,66160,-15.207752227783203,0.9723836183547974,22.332752227783203,-0.13789121806621552,1e-05,2807
13.6,3540,8.99140536,1071,61,66280,-15.482569694519043,0.9723259806632996,22.04104232788086,-0.1392436921596527,1e-05,2813
13.58,3550,8.96039457,1071,61,66400,-15.565618515014648,0.9722683429718018,17.764223098754883,-0.13775920867919922,1e-05,2819
13.31,3560,8.75174665,1071,62,66520,-15.488592147827148,0.972210705280304,15.610885620117188,-0.13774096965789795,1e-05,2825
13.38,3570,8.825827519999999,1071,62,66700,-15.578104019165039,0.9721242785453796,17.737457275390625,-0.13926370441913605,1e-05,2834
13.3,3580,8.96210599,1071,62,66820,-15.392464637756348,0.9720665216445923,22.30661392211914,-0.13731400668621063,1e-05,2840
13.29,3590,9.0082651,1071,62,66920,-15.696968078613281,0.9720184803009033,23.446287155151367,-0.14059486985206604,1e-05,2845
13.35,3600,9.141581510000002,1071,62,67080,-15.74158000946045,0.9719415307044983,16.194194793701172,-0.1410965621471405,1e-05,2853
13.07,3610,8.8592434,1071,62,67200,-15.703834533691406,0.9718838334083557,25.257164001464844,-0.13986656069755554,1e-05,2859
13.12,3620,8.99782584,1071,62,67320,-16.02044105529785,0.9718261361122131,22.453651428222656,-0.1424059122800827,1e-05,2865
13.28,3630,9.169743400000002,1071,62,67460,-15.697260856628418,0.9717589616775513,21.936260223388672,-0.14023582637310028,1e-05,2872
13.15,3640,8.85316608,1071,63,67580,-16.090822219848633,0.971701443195343,27.85050392150879,-0.13975200057029724,1e-05,2878
13.09,3650,8.764764309999999,1071,63,67680,-15.429206848144531,0.9716534614562988,17.487564086914062,-0.14208805561065674,1e-05,2883
13.21,3660,8.776420750000002,1071,63,67880,-15.526375770568848,0.9715574383735657,23.31231689453125,-0.14414434134960175,1e-05,2893
13.26,3670,8.75444116,1071,63,68000,-15.70932388305664,0.9714996814727783,17.846553802490234,-0.142217218875885,1e-05,2899
13.44,3680,8.93106107,1071,63,68160,-16.005626678466797,0.9714231491088867,26.72808074951172,-0.1425011307001114,1e-05,2907
13.51,3690,8.918833410000001,1070,63,68280,-15.910858154296875,0.9713656306266785,17.36383819580078,-0.14361245930194855,1e-05,2913
13.41,3700,8.87288858,1070,63,68380,-16.14101791381836,0.9713178277015686,26.234085083007812,-0.14367911219596863,1e-05,2918
13.23,3710,8.75486804,1070,64,68520,-15.760013580322266,0.9712508320808411,22.315799713134766,-0.1460016518831253,1e-05,2925
13.38,3720,8.72947987,1070,64,68680,-15.868762969970703,0.9711740612983704,19.967750549316406,-0.14360494911670685,1e-05,2933
13.59,3730,8.82224024,1070,64,68840,-16.286235809326172,0.9710972309112549,22.246976852416992,-0.1447131335735321,1e-05,2941
13.55,3740,8.9391482,1070,64,68940,-15.898101806640625,0.9710490703582764,19.484554290771484,-0.14580130577087402,1e-05,2946
13.55,3750,9.098435120000001,1071,64,69080,-15.94951057434082,0.9709818959236145,21.509103775024414,-0.14442110061645508,1e-05,2953
13.63,3760,9.23473141,1070,64,69240,-15.843966484069824,0.9709053039550781,20.332454681396484,-0.14513669908046722,1e-05,2961
13.23,3770,8.79620782,1070,64,69340,-16.185447692871094,0.9708573222160339,18.791305541992188,-0.14662852883338928,1e-05,2966
13.42,3780,8.876537500000001,1070,64,69500,-16.173542022705078,0.9707803726196289,17.691482543945312,-0.14807555079460144,1e-05,2974
13.26,3790,8.89722277,1069,65,69600,-15.915569305419922,0.9707322120666504,22.057167053222656,-0.14700044691562653,1e-05,2979
13.41,3800,8.93075057,1069,65,69760,-15.907164573669434,0.9706552624702454,20.257478713989258,-0.1490568369626999,1e-05,2987
13.46,3810,8.7596262,1069,65,69880,-16.08026123046875,0.9705976247787476,24.193696975708008,-0.1479349434375763,1e-05,2993
13.48,3820,8.91551333,1069,65,70020,-16.12106704711914,0.9705303907394409,20.480655670166016,-0.1470620036125183,1e-05,3000
13.33,3830,8.90988261,1069,65,70120,-16.291364669799805,0.9704824090003967,17.82853126525879,-0.14551034569740295,1e-05,3005
13.4,3840,8.75333277,1069,65,70320,-16.209272384643555,0.9703866839408875,19.7524356842041,-0.14917704463005066,1e-05,3015
13.46,3850,8.771899699999999,1069,65,70440,-16.611515045166016,0.970329225063324,19.652494430541992,-0.14716345071792603,1e-05,3021
13.74,3860,8.64734869,1069,66,70580,-16.228168487548828,0.9702622890472412,16.976171493530273,-0.1470387727022171,1e-05,3028
13.78,3870,8.75912013,1069,66,70720,-16.707439422607422,0.9701954126358032,23.765565872192383,-0.15002039074897766,1e-05,3035
13.68,3880,8.78421736,1069,66,70840,-16.585845947265625,0.9701380133628845,18.19860076904297,-0.14886248111724854,1e-05,3041
13.83,3890,8.90506957,1069,66,71000,-16.574851989746094,0.9700614809989929,28.99847984313965,-0.149765282869339,1e-05,3049
13.72,3900,8.7799066,1069,66,71120,-16.75162124633789,0.9700039625167847,22.369821548461914,-0.1512751430273056,1e-05,3055
13.91,3910,8.886034369999999,1068,66,71240,-16.663230895996094,0.9699464440345764,24.237239837646484,-0.15195362269878387,1e-05,3061
13.59,3920,8.638097270000001,1068,66,71360,-16.658361434936523,0.9698888659477234,29.014678955078125,-0.1503564566373825,1e-05,3067
13.52,3930,8.648100170000001,1067,66,71500,-16.519901275634766,0.9698217511177063,21.119525909423828,-0.15286687016487122,1e-05,3074
13.41,3940,8.71093362,1067,67,71640,-16.602703094482422,0.9697545170783997,18.85849952697754,-0.1505095511674881,1e-05,3081
13.59,3950,8.780265590000003,1066,67,71860,-16.878307342529297,0.9696491956710815,27.213592529296875,-0.15301810204982758,1e-05,3092
13.64,3960,9.012153230000001,1066,67,71940,-16.528099060058594,0.9696109294891357,24.150720596313477,-0.15201425552368164,1e-05,3096
13.76,3970,9.04406475,1066,67,72140,-16.820846557617188,0.9695150852203369,28.919193267822266,-0.15295512974262238,1e-05,3106
14.06,3980,9.060928520000003,1066,67,72280,-16.65097999572754,0.9694479703903198,22.172391891479492,-0.15135698020458221,1e-05,3113
14.04,3990,8.87145671,1066,67,72400,-16.897294998168945,0.9693905711174011,16.44110107421875,-0.1532905548810959,1e-05,3119
14.29,4000,8.999662059999999,1066,68,72520,-16.989036560058594,0.9693331122398376,29.57240104675293,-0.15537524223327637,1e-05,3125
14.04,4010,9.001911589999999,1065,68,72660,-16.76264190673828,0.9692658185958862,26.32909393310547,-0.15382280945777893,1e-05,3132
14.19,4020,9.016119439999997,1065,68,72800,-16.823829650878906,0.9691987037658691,24.557220458984375,-0.15475264191627502,1e-05,3139
14.49,4030,9.288075659999999,1065,68,72940,-16.88159942626953,0.9691315293312073,30.22970199584961,-0.15160077810287476,1e-05,3146
14.49,4040,9.255842320000001,1064,68,73080,-16.64266586303711,0.9690645337104797,16.550697326660156,-0.15497338771820068,1e-05,3153
14.23,4050,9.18026238,1064,68,73200,-17.17873764038086,0.969007134437561,25.79715347290039,-0.1558355689048767,1e-05,3159
14.11,4060,8.72144643,1063,68,73360,-16.98598861694336,0.9689304232597351,23.40562629699707,-0.15476097166538239,1e-05,3167
13.87,4070,8.578430050000001,1062,69,73480,-17.220317840576172,0.9688729047775269,23.13884925842285,-0.15629011392593384,1e-05,3173
13.52,4080,8.4874155,1062,69,73620,-16.874366760253906,0.968805730342865,23.656902313232422,-0.15490537881851196,1e-05,3180
13.48,4090,8.62311172,1061,69,73780,-17.117881774902344,0.9687290191650391,25.778806686401367,-0.15743929147720337,1e-05,3188
13.63,4100,8.82787775,1061,69,73860,-17.243003845214844,0.9686906337738037,24.830120086669922,-0.15496864914894104,1e-05,3192
13.57,4110,8.81819227,1060,69,74020,-16.869918823242188,0.9686140418052673,28.384334564208984,-0.15627780556678772,1e-05,3200
13.69,4120,8.8314963,1060,69,74200,-17.178089141845703,0.9685278534889221,20.304933547973633,-0.15723001956939697,1e-05,3209
13.63,4130,8.694702060000001,1060,70,74320,-17.23473358154297,0.9684703946113586,18.648822784423828,-0.1577093005180359,1e-05,3215
13.58,4140,8.55331799,1059,70,74460,-17.14132308959961,0.9684033989906311,20.030113220214844,-0.15818136930465698,1e-05,3222
13.71,4150,8.79371776,1059,70,74620,-17.510196685791016,0.9683269262313843,22.1676025390625,-0.15818320214748383,1e-05,3230
14.13,4160,9.39854923,1058,70,74820,-17.085012435913086,0.9682314991950989,24.572750091552734,-0.15838497877120972,1e-05,3240
14.34,4170,9.5191424,1058,70,74920,-17.299880981445312,0.968183696269989,23.2760009765625,-0.1619282066822052,1e-05,3245
14.44,4180,9.480249050000001,1058,70,75080,-16.99562644958496,0.9681071043014526,16.402748107910156,-0.16166876256465912,1e-05,3253
14.37,4190,9.4071552,1058,71,75160,-16.952850341796875,0.9680687785148621,16.733259201049805,-0.1602768898010254,1e-05,3257
14.3,4200,9.232458220000002,1058,71,75320,-17.476375579833984,0.9679921269416809,11.905221939086914,-0.15817245841026306,1e-05,3265
14.49,4210,9.26108274,1057,71,75460,-17.527324676513672,0.9679250717163086,25.01380157470703,-0.1576365828514099,1e-05,3272
14.62,4220,9.32439426,1056,71,75680,-17.394346237182617,0.96781986951828,24.565208435058594,-0.16240334510803223,1e-05,3283
14.7,4230,9.36871824,1056,71,75780,-17.292322158813477,0.9677719473838806,20.307373046875,-0.1616082787513733,1e-05,3288
14.7,4240,9.616979090000001,1056,71,75900,-17.47820281982422,0.9677145481109619,19.723543167114258,-0.16060876846313477,1e-05,3294
14.59,4250,9.48205373,1055,72,76060,-17.340557098388672,0.9676380157470703,24.571544647216797,-0.1634208709001541,1e-05,3302
14.33,4260,9.3239995,1055,72,76200,-17.658496856689453,0.9675710797309875,23.470396041870117,-0.16236627101898193,1e-05,3309
14.3,4270,9.14203386,1055,72,76340,-17.464336395263672,0.9675042033195496,18.259733200073242,-0.16360056400299072,1e-05,3316
14.15,4280,9.142937810000001,1054,72,76440,-17.277973175048828,0.9674562811851501,18.41785430908203,-0.16420578956604004,1e-05,3321
14.25,4290,9.08897519,1053,72,76620,-17.402585983276367,0.9673702120780945,24.842060089111328,-0.16204649209976196,1e-05,3330
14.14,4300,9.180542139999998,1052,72,76760,-17.481863021850586,0.9673033952713013,21.08094596862793,-0.16583117842674255,1e-05,3337
14.19,4310,9.26231778,1052,73,76900,-17.73899269104004,0.9672365784645081,26.48589324951172,-0.16502919793128967,1e-05,3344
14.26,4320,9.456966739999999,1051,73,77060,-17.694053649902344,0.9671599268913269,20.318952560424805,-0.16346462070941925,1e-05,3352
14.22,4330,9.6593064,1051,73,77200,-17.835243225097656,0.9670928716659546,29.195192337036133,-0.16139449179172516,1e-05,3359
14.27,4340,9.572780049999999,1050,73,77380,-17.673667907714844,0.9670069813728333,24.59195327758789,-0.16561903059482574,1e-05,3368
14.39,4350,9.64626253,1050,73,77480,-17.691604614257812,0.9669592976570129,26.213085174560547,-0.16627034544944763,1e-05,3373
14.26,4360,9.327956850000001,1049,73,77640,-17.337955474853516,0.9668828845024109,22.535606384277344,-0.16614818572998047,1e-05,3381
14.24,4370,9.41506183,1049,74,77780,-17.693302154541016,0.9668159484863281,20.882661819458008,-0.16863511502742767,1e-05,3388
14.36,4380,9.412806700000003,1048,74,77920,-17.703615188598633,0.9667490124702454,22.26343536376953,-0.16664572060108185,1e-05,3395
14.24,4390,9.247401519999999,1047,74,78040,-18.01422119140625,0.9666916728019714,19.766807556152344,-0.16733142733573914,1e-05,3401
14.58,4400,9.416277169999999,1047,74,78180,-17.805864334106445,0.9666247963905334,23.811981201171875,-0.16600289940834045,1e-05,3408
14.39,4410,9.120228070000001,1047,74,78340,-18.239582061767578,0.9665486812591553,20.707387924194336,-0.16920065879821777,1e-05,3416
14.32,4420,8.999751569999999,1047,74,78480,-17.745275497436523,0.9664818644523621,24.318531036376953,-0.165370374917984,1e-05,3423
14.23,4430,8.838535419999998,1046,75,78680,-18.445972442626953,0.9663865566253662,32.0532112121582,-0.16855396330356598,1e-05,3433
14.38,4440,9.00888132,1046,75,78800,-17.927032470703125,0.9663292169570923,29.50364112854004,-0.16832800209522247,1e-05,3439
14.59,4450,8.90709677,1046,75,78940,-18.16845703125,0.9662623405456543,27.396747589111328,-0.16837280988693237,1e-05,3446
14.59,4460,8.906572380000002,1046,75,79100,-18.22989273071289,0.9661857485771179,28.61470603942871,-0.16822944581508636,1e-05,3454
