rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,train/actor_loss,train/ent_coef,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/n_updates
15.87,2410,12.562382800000002,780,62,48500,-11.288053512573242,0.9809456467628479,19.15117073059082,-0.09530714154243469,1e-05,1924
15.78,2420,12.650508579999999,780,62,48700,-11.244929313659668,0.980847954750061,14.298200607299805,-0.09636425971984863,1e-05,1934
16.17,2430,13.251966789999999,780,62,48800,-11.482061386108398,0.9807991981506348,10.927270889282227,-0.09770014882087708,1e-05,1939
15.93,2440,13.1061641,780,62,48960,-11.680370330810547,0.9807211756706238,11.594671249389648,-0.09710516035556793,1e-05,1947
16.15,2450,13.630834649999999,781,62,49120,-11.78781795501709,0.980643093585968,16.34027862548828,-0.0980069637298584,1e-05,1955
16.2,2460,13.8511409,782,63,49280,-11.73446273803711,0.9805651903152466,12.258323669433594,-0.09769720584154129,1e-05,1963
16.35,2470,13.878380819999997,782,63,49440,-11.223695755004883,0.9804872274398804,9.584630966186523,-0.09879247844219208,1e-05,1971
15.84,2480,13.342917959999996,782,63,49600,-12.077977180480957,0.9804091453552246,15.434403419494629,-0.0988757535815239,1e-05,1979
15.82,2490,13.74533637,783,63,49740,-11.87645149230957,0.980340838432312,9.85108470916748,-0.09972894936800003,1e-05,1986
16.14,2500,14.038888370000002,783,63,49900,-11.9873046875,0.9802627563476562,16.70746612548828,-0.10026849061250687,1e-05,1994
15.74,2510,13.234070159999998,766,65,50040,-12.101350784301758,0.9801943898200989,16.715492248535156,-0.09983021765947342,1e-05,2001
15.85,2520,13.185198929999999,767,65,50240,-12.184717178344727,0.9800968766212463,16.164379119873047,-0.10091891884803772,1e-05,2011
15.27,2530,12.331226529999999,767,65,50320,-11.757673263549805,0.980057954788208,15.251461029052734,-0.10169990360736847,1e-05,2015
15.25,2540,12.20680352,768,65,50520,-12.216899871826172,0.9799603819847107,18.65207290649414,-0.10061481595039368,1e-05,2025
15.13,2550,12.173308590000001,768,65,50640,-12.022418975830078,0.979901909828186,15.941038131713867,-0.10219599306583405,1e-05,2031
15.26,2560,12.110987819999998,769,66,50780,-12.270052909851074,0.979833722114563,11.460186004638672,-0.10182569921016693,1e-05,2038
14.97,2570,11.972398099999998,769,66,50880,-12.155572891235352,0.9797849655151367,19.53008270263672,-0.1019953042268753,1e-05,2043
14.84,2580,11.753353879999997,770,66,51080,-12.089508056640625,0.9796876907348633,13.44675064086914,-0.10241179168224335,1e-05,2053
14.83,2590,11.35228045,770,66,51220,-12.457430839538574,0.9796195030212402,15.811986923217773,-0.10270130634307861,1e-05,2060
14.53,2600,11.31829825,771,66,51360,-12.344245910644531,0.9795513153076172,11.904460906982422,-0.10314320027828217,1e-05,2067
14.57,2610,11.471071999999998,771,66,51460,-12.433917045593262,0.9795025587081909,15.832157135009766,-0.10326269268989563,1e-05,2072
14.27,2620,11.2241064,772,66,51660,-12.834521293640137,0.9794052243232727,14.766865730285645,-0.10303287208080292,1e-05,2082
14.47,2630,11.45784059,772,67,51800,-12.689123153686523,0.9793370366096497,18.52419662475586,-0.10449068993330002,1e-05,2089
14.68,2640,11.55951464,773,67,52000,-12.460543632507324,0.9792397022247314,12.462482452392578,-0.10478011518716812,1e-05,2099
14.54,2650,11.221116759999997,773,67,52120,-12.626449584960938,0.9791812896728516,13.109478950500488,-0.10537722706794739,1e-05,2105
14.53,2660,11.413347449999998,774,67,52320,-12.766387939453125,0.9790840744972229,15.346793174743652,-0.10547946393489838,1e-05,2115
15.2,2670,12.50180486,774,67,52440,-12.633631706237793,0.9790257215499878,14.51655387878418,-0.10713069140911102,1e-05,2121
15.44,2680,12.65089355,775,67,52600,-13.038429260253906,0.9789478182792664,9.989715576171875,-0.10699620842933655,1e-05,2129
15.23,2690,12.48514512,775,68,52760,-12.727640151977539,0.9788698554039001,19.335636138916016,-0.10697305202484131,1e-05,2137
15.43,2700,12.87243011,775,68,52860,-12.83905029296875,0.9788211584091187,16.79798126220703,-0.10747291147708893,1e-05,2142
15.19,2710,12.480633859999998,776,68,53040,-12.976463317871094,0.9787336587905884,17.081939697265625,-0.10704287886619568,1e-05,2151
15.44,2720,12.672400160000002,776,68,53160,-12.880577087402344,0.978675365447998,16.226673126220703,-0.10807423293590546,1e-05,2157
15.22,2730,12.424270170000002,777,68,53320,-12.667984008789062,0.9785975813865662,13.847177505493164,-0.10829958319664001,1e-05,2165
15.5,2740,12.907504529999999,777,68,53480,-12.830382347106934,0.978519856929779,15.903274536132812,-0.10865218192338943,1e-05,2173
15.12,2750,12.43007882,777,68,53660,-13.185978889465332,0.9784324765205383,13.055915832519531,-0.10793343186378479,1e-05,2182
15.04,2760,12.0617101,778,69,53740,-13.239216804504395,0.9783935546875,19.940750122070312,-0.10902808606624603,1e-05,2186
14.96,2770,11.632919809999997,778,69,53900,-13.275701522827148,0.9783157706260681,19.32168960571289,-0.10958389937877655,1e-05,2194
14.41,2780,11.123115910000001,779,69,54060,-13.608238220214844,0.978238046169281,17.982379913330078,-0.10942661762237549,1e-05,2202
14.49,2790,11.2270204,779,69,54140,-13.212379455566406,0.9781992435455322,18.143535614013672,-0.10905355215072632,1e-05,2206
14.35,2800,10.97548421,780,69,54300,-12.93303108215332,0.9781215786933899,22.403268814086914,-0.11112609505653381,1e-05,2214
14.35,2810,10.91706178,780,69,54420,-13.35191535949707,0.9780632257461548,14.141668319702148,-0.11104196310043335,1e-05,2220
14.07,2820,10.77141895,780,69,54600,-13.063539505004883,0.9779757857322693,14.935888290405273,-0.10989293456077576,1e-05,2229
14.41,2830,11.134557670000001,780,70,54820,-13.346955299377441,0.9778690934181213,21.008277893066406,-0.11185630410909653,1e-05,2240
14.29,2840,10.880105089999997,780,70,54940,-13.764192581176758,0.9778109192848206,19.454513549804688,-0.11236050724983215,1e-05,2246
14.81,2850,11.38289052,781,70,55100,-13.442224502563477,0.9777333736419678,21.636211395263672,-0.11311480402946472,1e-05,2254
14.73,2860,11.55096765,781,70,55220,-13.455404281616211,0.977675199508667,17.42857551574707,-0.11322201788425446,1e-05,2260
14.54,2870,11.32238276,782,70,55420,-13.295858383178711,0.9775780439376831,7.876730918884277,-0.11308036744594574,1e-05,2270
15.06,2880,11.84906636,782,70,55540,-13.18646240234375,0.9775198101997375,16.63919448852539,-0.1128651350736618,1e-05,2276
15.14,2890,11.917705620000003,783,71,55720,-13.751583099365234,0.9774324893951416,16.669414520263672,-0.11335960030555725,1e-05,2285
15.07,2900,11.614198350000002,783,71,55820,-13.563676834106445,0.977384090423584,14.568771362304688,-0.11488944292068481,1e-05,2290
15.48,2910,11.891094669999996,783,71,56040,-13.319656372070312,0.9772775769233704,15.176553726196289,-0.11513809859752655,1e-05,2301
15.73,2920,12.032381780000003,784,71,56180,-13.739580154418945,0.9772096872329712,14.247335433959961,-0.11337220668792725,1e-05,2308
15.84,2930,12.145655620000003,784,71,56340,-13.792196273803711,0.9771323204040527,24.037029266357422,-0.11459411680698395,1e-05,2316
15.75,2940,12.38410729,784,72,56500,-13.733333587646484,0.9770548939704895,17.00945281982422,-0.11438113451004028,1e-05,2324
15.29,2950,12.07860319,784,72,56620,-14.203310012817383,0.976996898651123,20.985780715942383,-0.11662036925554276,1e-05,2330
15.12,2960,11.850174559999997,785,72,56740,-13.629074096679688,0.9769387245178223,18.471481323242188,-0.11605601012706757,1e-05,2336
15.29,2970,12.107159439999998,785,72,56860,-13.694358825683594,0.9768806099891663,14.675992965698242,-0.11657580733299255,1e-05,2342
15.05,2980,11.846764799999999,785,72,57060,-13.635468482971191,0.976783812046051,15.602363586425781,-0.11633338034152985,1e-05,2352
14.96,2990,11.64782173,785,72,57220,-14.024839401245117,0.9767065048217773,20.14948272705078,-0.11857691407203674,1e-05,2360
15.14,3000,11.77175474,785,72,57300,-13.816381454467773,0.9766678214073181,19.75373077392578,-0.1175621971487999,1e-05,2364
14.89,3010,11.71464461,786,73,57440,-13.840572357177734,0.9766000509262085,18.434581756591797,-0.11820278316736221,1e-05,2371
14.51,3020,11.51701551,786,73,57600,-13.796283721923828,0.9765225052833557,16.722145080566406,-0.11865505576133728,1e-05,2379
14.14,3030,11.02576007,786,73,57700,-14.354548454284668,0.9764740467071533,16.843509674072266,-0.11814463883638382,1e-05,2384
13.76,3040,10.6538283,787,73,57880,-14.210556983947754,0.9763867259025574,18.225833892822266,-0.11892913281917572,1e-05,2393
13.8,3050,10.621300369999998,787,73,58000,-13.96939468383789,0.9763285517692566,14.319482803344727,-0.119233138859272,1e-05,2399
13.59,3060,10.3830062,788,73,58180,-13.976027488708496,0.9762415885925293,14.201623916625977,-0.11960610747337341,1e-05,2408
13.88,3070,10.60427776,788,73,58320,-14.355205535888672,0.9761739373207092,15.465782165527344,-0.11953505873680115,1e-05,2415
14.07,3080,10.853773100000002,788,74,58440,-14.597026824951172,0.9761159420013428,20.23029899597168,-0.11968432366847992,1e-05,2421
13.8,3090,10.77191338,788,74,58600,-14.54387378692627,0.9760386347770691,18.853126525878906,-0.1205536499619484,1e-05,2429
13.48,3100,10.685246079999999,788,74,58740,-14.078454971313477,0.975970983505249,19.431447982788086,-0.11999068409204483,1e-05,2436
13.72,3110,10.918412270000001,788,74,58920,-14.255178451538086,0.9758840799331665,13.297775268554688,-0.12153349816799164,1e-05,2445
14.01,3120,11.321481,788,74,59080,-14.412290573120117,0.9758066534996033,16.781936645507812,-0.12067264318466187,1e-05,2453
14.06,3130,11.31498269,789,75,59240,-14.277689933776855,0.9757294654846191,20.63207244873047,-0.12209900468587875,1e-05,2461
14.3,3140,11.505522780000002,789,75,59420,-14.542813301086426,0.975642740726471,23.994884490966797,-0.12195786088705063,1e-05,2470
14.59,3150,11.95694302,789,75,59540,-14.868659973144531,0.9755849242210388,14.428229331970215,-0.12146076560020447,1e-05,2476
15.36,3160,13.7141071,790,75,59660,-14.495553970336914,0.9755272269248962,28.391454696655273,-0.12203997373580933,1e-05,2482
15.24,3170,13.627371619999998,790,75,59820,-14.414938926696777,0.9754501581192017,17.858570098876953,-0.12315061688423157,1e-05,2490
15.21,3180,13.552863379999998,790,75,59980,-14.38566780090332,0.9753730297088623,28.16606330871582,-0.12494295835494995,1e-05,2498
15.71,3190,14.052249209999998,779,77,60120,-14.66560173034668,0.975305438041687,12.231435775756836,-0.12327747792005539,1e-05,2505
15.57,3200,13.934352819999997,779,77,60280,-14.666427612304688,0.9752281904220581,15.447359085083008,-0.12394790351390839,1e-05,2513
15.64,3210,14.099512070000001,779,77,60460,-14.753921508789062,0.975141167640686,22.240436553955078,-0.12430617213249207,1e-05,2522
16.15,3220,14.289836879999998,779,77,60620,-14.744349479675293,0.9750639796257019,16.758390426635742,-0.12470895797014236,1e-05,2530
15.71,3230,13.810582980000001,779,77,60800,-14.984384536743164,0.9749770760536194,20.860559463500977,-0.1250167340040207,1e-05,2539
16.08,3240,14.495198749999995,780,78,60920,-14.905609130859375,0.9749191403388977,20.68535804748535,-0.12590229511260986,1e-05,2545
15.89,3250,14.031632239999999,780,78,61080,-14.996150016784668,0.974841833114624,21.152578353881836,-0.12747272849082947,1e-05,2553
15.37,3260,12.61072455,780,78,61220,-14.989662170410156,0.9747744202613831,20.4920597076416,-0.12761342525482178,1e-05,2560
15.39,3270,12.54200075,780,78,61320,-14.950315475463867,0.9747262597084045,24.158512115478516,-0.12688769400119781,1e-05,2565
15.08,3280,12.272090560000002,781,78,61520,-14.775070190429688,0.974629819393158,16.1629638671875,-0.12605053186416626,1e-05,2575
15.1,3290,12.067869829999998,781,78,61620,-15.172378540039062,0.9745816588401794,16.447492599487305,-0.12715408205986023,1e-05,2580
15.24,3300,12.09401062,781,79,61780,-14.93802261352539,0.9745047688484192,17.210575103759766,-0.12814873456954956,1e-05,2588
15.11,3310,11.948099110000001,782,79,61900,-14.842913627624512,0.9744468927383423,18.855815887451172,-0.12862658500671387,1e-05,2594
14.41,3320,11.304585630000002,782,79,62060,-15.277156829833984,0.9743697643280029,22.019866943359375,-0.1280544549226761,1e-05,2602
14.28,3330,11.24105974,782,79,62140,-15.131977081298828,0.9743312001228333,23.08932113647461,-0.12704192101955414,1e-05,2606
14.2,3340,10.7984224,782,79,62320,-15.155688285827637,0.9742446541786194,26.542667388916016,-0.12846115231513977,1e-05,2615
14.36,3350,10.865097130000002,783,79,62440,-15.427635192871094,0.9741868376731873,20.995094299316406,-0.12901316583156586,1e-05,2621
13.83,3360,10.0388556,783,79,62520,-15.100542068481445,0.9741482734680176,25.002321243286133,-0.13068976998329163,1e-05,2625
13.7,3370,10.10054426,783,79,62700,-15.400260925292969,0.9740616083145142,18.47147560119629,-0.1294851154088974,1e-05,2634
13.77,3380,10.15729363,784,80,62820,-14.991291046142578,0.974003791809082,17.753826141357422,-0.1312263160943985,1e-05,2640
13.44,3390,9.824833919999998,784,80,62940,-15.612621307373047,0.9739460349082947,18.57758140563965,-0.1309986710548401,1e-05,2646
13.11,3400,9.558148209999999,784,80,63100,-15.406438827514648,0.9738688468933105,21.40673828125,-0.1315826177597046,1e-05,2654
13.1,3410,9.642943280000003,785,80,63220,-15.642911911010742,0.9738110899925232,18.676198959350586,-0.13140492141246796,1e-05,2660
13.17,3420,9.8796487,785,80,63360,-15.333977699279785,0.9737436175346375,16.860363006591797,-0.13158372044563293,1e-05,2667
12.86,3430,9.625018149999999,785,80,63520,-15.030672073364258,0.9736666679382324,15.386627197265625,-0.13073569536209106,1e-05,2675
12.82,3440,9.577615400000001,786,80,63620,-15.833213806152344,0.9736185073852539,22.749990463256836,-0.1337699443101883,1e-05,2680
13.0,3450,10.04081849,786,81,63760,-15.637975692749023,0.9735512733459473,19.274246215820312,-0.13326558470726013,1e-05,2687
13.16,3460,10.21794588,786,81,63900,-15.38097095489502,0.9734839797019958,19.587596893310547,-0.1341111660003662,1e-05,2694
13.1,3470,10.06253421,786,81,64060,-15.123926162719727,0.9734070301055908,17.259328842163086,-0.13194334506988525,1e-05,2702
13.28,3480,10.37222503,786,81,64140,-15.562992095947266,0.9733687043190002,18.495853424072266,-0.13301900029182434,1e-05,2706
13.67,3490,10.699281849999998,787,81,64320,-15.873547554016113,0.9732823371887207,29.761882781982422,-0.13315755128860474,1e-05,2715
13.71,3500,10.80330135,787,81,64440,-15.749211311340332,0.9732246398925781,25.581871032714844,-0.1342979520559311,1e-05,2721
13.52,3510,10.410815009999999,787,82,64580,-15.2977294921875,0.9731572866439819,24.319766998291016,-0.13611763715744019,1e-05,2728
13.47,3520,10.322071720000002,787,82,64720,-15.769844055175781,0.9730896353721619,21.384620666503906,-0.13374197483062744,1e-05,2735
13.78,3530,10.90369652,787,82,64840,-15.844038963317871,0.9730318784713745,22.251331329345703,-0.13379764556884766,1e-05,2741
13.74,3540,10.77367648,787,82,64980,-16.26538848876953,0.9729645252227783,24.882762908935547,-0.13542364537715912,1e-05,2748
13.68,3550,10.73642772,787,82,65120,-15.574861526489258,0.9728971719741821,17.408254623413086,-0.13581201434135437,1e-05,2755
13.62,3560,10.815620740000002,787,82,65220,-15.710582733154297,0.9728490710258484,14.57618522644043,-0.1362004429101944,1e-05,2760
13.68,3570,10.93213018,787,83,65440,-15.904043197631836,0.9727433919906616,18.91445541381836,-0.13702797889709473,1e-05,2771
13.64,3580,10.87269091,788,83,65520,-16.25946044921875,0.972705066204071,22.818462371826172,-0.13517843186855316,1e-05,2775
13.48,3590,10.824196879999999,788,83,65700,-16.284645080566406,0.9726186394691467,24.042125701904297,-0.13786473870277405,1e-05,2784
13.69,3600,11.306855530000002,788,83,65840,-15.909283638000488,0.9725514650344849,21.92633819580078,-0.13529200851917267,1e-05,2791
13.98,3610,11.5279569,788,83,65960,-15.663688659667969,0.9724940061569214,28.173587799072266,-0.1397324800491333,1e-05,2797
13.9,3620,11.54534493,788,83,66100,-16.004138946533203,0.9724267721176147,19.99554443359375,-0.1364043653011322,1e-05,2804
13.63,3630,11.153950729999998,788,83,66240,-16.27923583984375,0.9723594188690186,28.041458129882812,-0.13884057104587555,1e-05,2811
13.57,3640,11.040977560000002,789,84,66380,-16.321311950683594,0.9722920656204224,23.026445388793945,-0.14090633392333984,1e-05,2818
13.71,3650,11.09569542,789,84,66520,-16.343265533447266,0.9722245931625366,24.291728973388672,-0.1392960101366043,1e-05,2825
13.87,3660,11.35262064,789,84,66680,-16.09323501586914,0.9721478223800659,23.835372924804688,-0.14003843069076538,1e-05,2833
14.04,3670,11.35298879,789,84,66780,-16.669105529785156,0.9720998406410217,28.357690811157227,-0.13942448794841766,1e-05,2838
14.17,3680,11.545514919999999,789,84,66940,-16.733135223388672,0.972023069858551,23.96338653564453,-0.13943040370941162,1e-05,2846
14.22,3690,11.54489918,789,84,67080,-15.97757339477539,0.9719557762145996,18.499399185180664,-0.13844576478004456,1e-05,2853
13.73,3700,10.805383589999998,789,85,67180,-15.9999418258667,0.9719077944755554,27.358196258544922,-0.1413610279560089,1e-05,2858
13.36,3710,10.501664030000002,790,85,67340,-16.47593116760254,0.9718310236930847,22.57953643798828,-0.14074565470218658,1e-05,2866
13.78,3720,10.72224619,790,85,67460,-16.287994384765625,0.9717735052108765,25.604955673217773,-0.1411334127187729,1e-05,2872
13.54,3730,10.375205470000001,790,85,67600,-15.969293594360352,0.9717063307762146,20.331323623657227,-0.14180466532707214,1e-05,2879
13.79,3740,10.65887344,790,85,67740,-16.25333023071289,0.9716393351554871,19.307437896728516,-0.1416422426700592,1e-05,2886
13.6,3750,10.70268171,790,85,67860,-16.50962257385254,0.9715816974639893,24.892854690551758,-0.14429235458374023,1e-05,2892
13.27,3760,10.40215238,791,85,67980,-16.4488525390625,0.9715241193771362,28.08517837524414,-0.14348416030406952,1e-05,2898
13.2,3770,10.345954089999998,790,86,68120,-16.479328155517578,0.9714568257331848,22.63103675842285,-0.14467301964759827,1e-05,2905
13.09,3780,10.140638589999998,791,86,68280,-16.50638198852539,0.9713799953460693,19.321704864501953,-0.14356964826583862,1e-05,2913
13.17,3790,10.13888225,791,86,68380,-16.658641815185547,0.9713320136070251,22.672958374023438,-0.14467623829841614,1e-05,2918
13.2,3800,10.09747773,791,86,68540,-16.364898681640625,0.9712552428245544,27.136280059814453,-0.14444148540496826,1e-05,2926
13.28,3810,10.13953132,791,86,68660,-16.54167938232422,0.9711975455284119,24.044166564941406,-0.14334389567375183,1e-05,2932
13.12,3820,10.15338159,791,86,68800,-16.82817268371582,0.97113037109375,29.187793731689453,-0.14406049251556396,1e-05,2939
13.47,3830,10.59496978,791,87,68940,-16.667329788208008,0.9710632562637329,19.914459228515625,-0.14632925391197205,1e-05,2946
13.37,3840,10.862715090000002,791,87,69040,-17.24987030029297,0.9710153937339783,29.344099044799805,-0.14462727308273315,1e-05,2951
13.25,3850,10.651129460000002,791,87,69180,-16.917850494384766,0.9709482192993164,20.51996612548828,-0.14632926881313324,1e-05,2958
13.27,3860,10.49962366,791,87,69260,-16.809497833251953,0.9709098935127258,12.222566604614258,-0.14700250327587128,1e-05,2962
13.06,3870,10.26530203,792,87,69420,-16.893341064453125,0.9708330035209656,26.14067840576172,-0.14453673362731934,1e-05,2970
12.97,3880,10.20259585,792,87,69600,-16.95532989501953,0.970746636390686,20.345870971679688,-0.14711198210716248,1e-05,2979
13.09,3890,10.504383340000002,792,87,69680,-16.829221725463867,0.9707081913948059,25.914094924926758,-0.14740285277366638,1e-05,2983
13.23,3900,10.711826380000002,792,88,69840,-16.95362663269043,0.9706314206123352,14.66012954711914,-0.14813783764839172,1e-05,2991
13.1,3910,10.62919136,792,88,69980,-16.999849319458008,0.9705642461776733,14.285747528076172,-0.14729981124401093,1e-05,2998
13.14,3920,10.454651859999998,782,89,70120,-17.3563232421875,0.9704971313476562,20.608909606933594,-0.14593100547790527,1e-05,3005
13.38,3930,10.761895059999999,783,89,70300,-17.331073760986328,0.9704110026359558,28.138076782226562,-0.14705343544483185,1e-05,3014
13.06,3940,9.97240318,783,89,70400,-17.156692504882812,0.9703631401062012,16.72553253173828,-0.14728400111198425,1e-05,3019
13.37,3950,10.25694834,783,90,70560,-16.729473114013672,0.97028648853302,26.90972137451172,-0.14805465936660767,1e-05,3027
13.56,3960,10.61647799,783,90,70720,-17.188987731933594,0.9702098965644836,23.01004409790039,-0.14864495396614075,1e-05,3035
13.73,3970,10.828124339999999,784,90,70860,-17.214702606201172,0.9701428413391113,26.718835830688477,-0.14980296790599823,1e-05,3042
13.81,3980,11.001568570000002,784,90,71000,-17.695114135742188,0.9700757265090942,24.274009704589844,-0.149316668510437,1e-05,3049
14.11,3990,11.910356170000002,784,90,71080,-17.43204116821289,0.9700373411178589,24.915138244628906,-0.15090812742710114,1e-05,3053
13.95,4000,11.746020510000001,784,90,71240,-17.210758209228516,0.9699605703353882,35.04517364501953,-0.15112939476966858,1e-05,3061
13.78,4010,11.50429961,785,90,71360,-17.013771057128906,0.9699029922485352,22.348173141479492,-0.15127408504486084,1e-05,3067
13.97,4020,12.029843709999998,785,91,71500,-17.30175018310547,0.9698357582092285,22.624237060546875,-0.15076643228530884,1e-05,3074
13.67,4030,11.488485129999999,785,91,71620,-17.352951049804688,0.9697782397270203,18.156696319580078,-0.15040618181228638,1e-05,3080
13.56,4040,11.406034220000002,785,91,71760,-17.41405487060547,0.9697112441062927,25.257843017578125,-0.15031582117080688,1e-05,3087
13.74,4050,11.673089950000001,785,91,71880,-17.09078598022461,0.9696537256240845,25.375699996948242,-0.1516939401626587,1e-05,3093
13.62,4060,11.475008550000002,785,91,72020,-17.57119369506836,0.9695865511894226,26.199447631835938,-0.15207862854003906,1e-05,3100
13.57,4070,11.322306290000002,786,91,72160,-17.671710968017578,0.9695196151733398,27.157207489013672,-0.14910465478897095,1e-05,3107
13.36,4080,10.993096389999998,786,92,72340,-17.402328491210938,0.9694335460662842,30.045894622802734,-0.15154321491718292,1e-05,3116
13.05,4090,10.10338543,786,92,72480,-17.696264266967773,0.9693664312362671,22.76767921447754,-0.15401053428649902,1e-05,3123
13.24,4100,10.301550880000002,786,92,72620,-17.43061637878418,0.9692991375923157,22.183034896850586,-0.1553698182106018,1e-05,3130
13.83,4110,11.112069410000002,786,92,72760,-17.738924026489258,0.9692317843437195,26.784934997558594,-0.15492379665374756,1e-05,3137
13.81,4120,10.861662970000003,787,92,72940,-18.107528686523438,0.9691452383995056,22.1156005859375,-0.15339693427085876,1e-05,3146
14.11,4130,11.542989710000004,787,92,73080,-17.424915313720703,0.9690781235694885,29.065959930419922,-0.15564481914043427,1e-05,3153
14.37,4140,12.005042459999997,787,92,73220,-17.381210327148438,0.9690109491348267,29.832618713378906,-0.15479448437690735,1e-05,3160
14.64,4150,12.522220169999999,787,93,73360,-17.691858291625977,0.9689439535140991,21.43107795715332,-0.15649789571762085,1e-05,3167
14.68,4160,12.361355799999997,787,93,73540,-17.902097702026367,0.9688576459884644,24.757526397705078,-0.15566864609718323,1e-05,3176
14.99,4170,12.896148159999997,787,93,73660,-17.731643676757812,0.9688001275062561,19.88785171508789,-0.15591928362846375,1e-05,3182
15.24,4180,13.40301942,788,93,73880,-17.966453552246094,0.9686946272850037,37.651588439941406,-0.15495622158050537,1e-05,3193
15.58,4190,13.986268260000001,788,93,73980,-17.792339324951172,0.9686467051506042,22.521888732910156,-0.15657390654087067,1e-05,3198
15.74,4200,14.25698484,788,94,74120,-17.547040939331055,0.9685796499252319,23.285533905029297,-0.15720991790294647,1e-05,3205
15.38,4210,13.708522300000004,788,94,74300,-18.10901641845703,0.9684934616088867,41.13037109375,-0.15600931644439697,1e-05,3214
15.47,4220,13.846932980000002,788,94,74460,-18.11245346069336,0.9684168100357056,22.224172592163086,-0.15673717856407166,1e-05,3222
15.51,4230,13.683668679999998,789,94,74580,-18.087787628173828,0.9683594107627869,22.220251083374023,-0.159624382853508,1e-05,3228
15.44,4240,13.449675730000001,789,94,74720,-18.1617431640625,0.9682923555374146,21.825605392456055,-0.15712392330169678,1e-05,3235
15.03,4250,12.844068669999999,789,94,74880,-17.98748016357422,0.968215823173523,31.62447738647461,-0.1599598377943039,1e-05,3243
15.28,4260,13.278345810000001,789,95,75060,-17.8748779296875,0.968129575252533,33.66872787475586,-0.15644633769989014,1e-05,3252
15.17,4270,13.165874850000002,789,95,75180,-18.202539443969727,0.9680722951889038,23.72022247314453,-0.1583392322063446,1e-05,3258
15.23,4280,13.137314800000004,789,95,75360,-18.388782501220703,0.9679861664772034,21.341968536376953,-0.15991869568824768,1e-05,3267
15.04,4290,12.721699209999999,790,95,75500,-18.400524139404297,0.9679193496704102,30.664133071899414,-0.1594977080821991,1e-05,3274
14.82,4300,12.35139514,790,95,75640,-18.18313217163086,0.9678522348403931,29.049570083618164,-0.16119755804538727,1e-05,3281
15.39,4310,13.339412869999999,790,95,75820,-18.218273162841797,0.9677661657333374,22.181629180908203,-0.15997765958309174,1e-05,3290
15.39,4320,13.616408589999997,791,96,75980,-18.60897445678711,0.9676896333694458,19.58281898498535,-0.1609787940979004,1e-05,3298
15.21,4330,13.400558369999999,791,96,76200,-18.134754180908203,0.9675841927528381,25.872745513916016,-0.16211605072021484,1e-05,3309
15.53,4340,13.531230249999998,791,96,76280,-18.302026748657227,0.9675459265708923,28.330781936645508,-0.16101160645484924,1e-05,3313
15.71,4350,13.756198969999998,791,96,76500,-18.474262237548828,0.9674407839775085,17.708526611328125,-0.16159048676490784,1e-05,3324
15.47,4360,13.58046338,791,96,76560,-18.342477798461914,0.9674121737480164,20.865243911743164,-0.1620071530342102,1e-05,3327
15.24,4370,12.978452400000002,792,96,76800,-18.58035659790039,0.967297375202179,25.577152252197266,-0.16329558193683624,1e-05,3339
15.45,4380,13.409902630000001,792,97,76960,-18.586345672607422,0.9672209024429321,31.15906524658203,-0.16343605518341064,1e-05,3347
15.94,4390,14.342260010000002,793,97,77120,-18.83612060546875,0.967144250869751,28.55459976196289,-0.16256040334701538,1e-05,3355
16.17,4400,14.636250779999997,793,97,77260,-18.42522430419922,0.9670773148536682,26.674863815307617,-0.1631951481103897,1e-05,3362
15.94,4410,14.15575764,793,97,77440,-18.461706161499023,0.9669910669326782,35.732093811035156,-0.16612492501735687,1e-05,3371
16.21,4420,14.41472159,794,97,77560,-18.65102767944336,0.96693354845047,37.283111572265625,-0.1626693606376648,1e-05,3377
16.02,4430,14.15971264,794,97,77700,-18.824878692626953,0.9668666124343872,33.06583786010742,-0.16586655378341675,1e-05,3384
15.63,4440,14.007452879999999,795,97,77880,-19.09311294555664,0.9667805433273315,36.88417053222656,-0.1660204529762268,1e-05,3393
15.38,4450,13.6206108,795,98,78040,-18.604488372802734,0.9667041897773743,30.664958953857422,-0.16546951234340668,1e-05,3401
15.56,4460,13.78049496,795,98,78180,-18.480833053588867,0.9666374325752258,19.41998291015625,-0.16695788502693176,1e-05,3408
16.05,4470,14.855573690000002,796,98,78400,-19.220138549804688,0.9665324091911316,36.911964416503906,-0.1667713075876236,1e-05,3419
16.22,4480,14.985377669999998,796,98,78600,-18.770397186279297,0.9664367437362671,26.57649040222168,-0.16752810776233673,1e-05,3429
15.96,4490,14.583291780000001,796,98,78740,-18.661521911621094,0.9663697481155396,31.228416442871094,-0.16498704254627228,1e-05,3436
16.18,4500,15.10754577,797,98,78900,-18.98366928100586,0.9662931561470032,25.116968154907227,-0.16999560594558716,1e-05,3444
16.33,4510,15.540062579999999,797,99,79080,-18.478961944580078,0.9662070870399475,23.640094757080078,-0.16665014624595642,1e-05,3453
16.31,4520,15.570376259999996,798,99,79260,-18.928115844726562,0.9661209583282471,31.243741989135742,-0.17024485766887665,1e-05,3462
17.03,4530,16.44252323,798,99,79440,-18.931425094604492,0.9660348892211914,21.872570037841797,-0.16898563504219055,1e-05,3471
