time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss,train/ent_coef_loss
963,184120,191,339.53683872,126.3,2190,0.057178109884262085,0.0016681005372000592,8705,5.185730457305908,-88.98870849609375,-0.8952541351318359
962,185180,192,342.97477413,126.98,2200,0.054689135402441025,0.0016681005372000592,8758,36.741268157958984,-88.10244750976562,-0.617824137210846
962,186660,193,343.35118486,127.43,2210,0.052175626158714294,0.0016681005372000592,8832,5.890081882476807,-90.07508850097656,-1.0471997261047363
962,187780,195,345.09829837999996,128.0,2220,0.04977313429117203,0.0016681005372000592,8888,5.760711193084717,-89.12794494628906,0.21768435835838318
962,189240,196,343.43673866000006,127.98,2230,0.04984038323163986,0.0016681005372000592,8961,17.08409309387207,-91.68063354492188,0.646507740020752
961,189860,197,340.25089254,126.98,2240,0.05144418030977249,0.0016681005372000592,8992,17.220420837402344,-86.15345764160156,0.9003938436508179
961,191740,199,340.13288411999997,126.86,2250,0.05381288006901741,0.0016681005372000592,9086,5.186732292175293,-91.17634582519531,0.3183521628379822
961,192560,200,340.31567673999996,127.26,2260,0.051736462861299515,0.0016681005372000592,9127,5.587621688842773,-93.14466857910156,-1.199123740196228
961,194380,202,341.8330027099999,127.72,2270,0.04930264502763748,0.0016681005372000592,9218,5.916213512420654,-93.59748077392578,0.09418526291847229
960,195140,203,341.05478322000005,127.32,2280,0.048381783068180084,0.0016681005372000592,9256,3.6468632221221924,-91.4565658569336,-0.39022356271743774
960,197000,205,341.03498945000007,127.33,2290,0.04641196131706238,0.0016681005372000592,9349,4.697056770324707,-95.76811981201172,-0.27699798345565796
960,197640,205,343.88250576999997,127.75,2300,0.046184636652469635,0.0016681005372000592,9381,8.272762298583984,-91.99419403076172,2.2037816047668457
959,199940,208,350.51810434,128.7,2310,0.05142635852098465,0.0016681005372000592,9496,27.482986450195312,-95.48805236816406,0.0976308286190033
958,200560,209,357.64052237,130.09,2320,0.0503559447824955,0.0016681005372000592,9527,5.398542881011963,-94.94193267822266,-0.9845530986785889
959,202880,211,364.75965681,131.28,2330,0.053116120398044586,0.0016681005372000592,9643,18.629112243652344,-95.197265625,0.2886132597923279
958,203480,212,377.41670765000003,134.29,2340,0.053990256041288376,0.0016681005372000592,9673,5.018668174743652,-95.62255859375,0.36013394594192505
957,205840,214,386.84441437999993,136.38,2350,0.054965198040008545,0.0016681005372000592,9791,4.345454692840576,-97.77621459960938,-2.1302249431610107
958,206360,215,393.01921131999995,137.75,2360,0.05285230651497841,0.0016681005372000592,9817,6.70897102355957,-96.11231994628906,0.3261711299419403
958,208500,217,398.49902152000004,138.64,2370,0.051747653633356094,0.0016681005372000592,9924,5.373243808746338,-100.75209045410156,0.27696365118026733
957,209140,218,403.44343132,139.85,2380,0.05196823924779892,0.0016681005372000592,9956,6.060313701629639,-94.48956298828125,0.5213783383369446
957,210600,219,398.37856074999996,138.73,2390,0.05248653516173363,0.0016681005372000592,10029,5.268074035644531,-96.72091674804688,0.29770714044570923
957,211840,221,394.72437213999996,137.94,2400,0.05166604369878769,0.0016681005372000592,10091,13.053993225097656,-101.6053695678711,-0.24754640460014343
957,213540,223,395.63217835999995,138.34,2410,0.05422983318567276,0.0016681005372000592,10176,3.4790196418762207,-99.48468017578125,-0.9162799715995789
956,214400,224,390.57703109,137.14,2420,0.05242447927594185,0.0016681005372000592,10219,10.826536178588867,-98.92204284667969,-0.0464015007019043
956,216260,226,387.1372005699999,136.41,2430,0.052537702023983,0.0016681005372000592,10312,5.352335453033447,-99.49437713623047,-0.6365800499916077
956,217320,227,387.36062274000005,136.27,2440,0.05744301155209541,0.0016681005372000592,10365,5.2983222007751465,-100.72714233398438,-1.0453921556472778
956,219140,229,387.7305916399999,136.33,2450,0.05553702637553215,0.0016681005372000592,10456,15.154035568237305,-105.47582244873047,0.1257520616054535
955,220140,230,384.32380308999996,135.57,2460,0.05312841758131981,0.0016681005372000592,10506,7.191932201385498,-106.11353302001953,0.7281674146652222
955,221760,232,386.43688633000005,136.03,2470,0.05389582738280296,0.0016681005372000592,10587,9.218372344970703,-105.75517272949219,-1.495106816291809
955,223020,233,386.87259194000006,136.08,2480,0.05414655804634094,0.0016681005372000592,10650,9.947251319885254,-106.68637084960938,-0.31973302364349365
954,224740,235,399.67882188000004,138.85,2490,0.052888695150613785,0.0016681005372000592,10736,10.873516082763672,-100.69146728515625,-1.7875452041625977
954,225940,236,405.87360115999996,140.34,2500,0.05324741080403328,0.0016681005372000592,10796,7.306483745574951,-104.67045593261719,-0.3023722767829895
954,227500,238,404.1855353399999,140.16,2510,0.052568089216947556,0.0016681005372000592,10874,6.90813684463501,-102.99632263183594,-0.7221170663833618
954,228620,239,408.67195198999997,141.35,2520,0.050751544535160065,0.0016681005372000592,10930,11.080642700195312,-104.1313247680664,1.8095011711120605
953,230320,241,414.1567604199999,142.58,2530,0.053692031651735306,0.0016681005372000592,11015,19.528366088867188,-105.51873016357422,-0.029235757887363434
953,231440,242,411.52494598000004,142.44,2540,0.05297129228711128,0.0016681005372000592,11071,6.4636125564575195,-107.39665985107422,-0.2709938585758209
953,233520,244,412.01942396999993,142.46,2550,0.050404973328113556,0.0016681005372000592,11175,33.83100891113281,-111.13352966308594,-0.2746179699897766
953,234640,246,418.24646331,143.78,2560,0.049095988273620605,0.0016681005372000592,11231,7.62396764755249,-108.59738159179688,1.0400968790054321
952,236400,248,420.01271598000005,144.25,2570,0.04891882464289665,0.0016681005372000592,11319,7.279033184051514,-106.30924987792969,1.506232500076294
952,237280,249,422.7882146400001,144.95,2580,0.04937748610973358,0.0016681005372000592,11363,7.13810920715332,-109.41267395019531,0.10475805401802063
952,239360,251,421.5759223699999,144.82,2590,0.05110098421573639,0.0016681005372000592,11467,19.613067626953125,-112.17723083496094,1.0714775323867798
952,240400,252,428.20259302000005,146.3,2600,0.051886703819036484,0.0016681005372000592,11519,114.44992065429688,-109.91940307617188,-0.706114649772644
952,241840,253,429.97250053000005,146.66,2610,0.052405521273612976,0.0016681005372000592,11591,10.806778907775879,-112.37464141845703,0.806242823600769
952,243100,255,421.71457695000004,145.29,2620,0.05515353009104729,0.0016681005372000592,11654,34.34990692138672,-109.17160034179688,-0.30544808506965637
952,244440,256,414.99391569999995,144.35,2630,0.05567008629441261,0.0016681005372000592,11721,5.723414421081543,-108.900634765625,0.3376961350440979
951,245840,258,412.18493157000006,143.9,2640,0.056608542799949646,0.0016681005372000592,11791,6.673347473144531,-112.18931579589844,0.5995278358459473
951,247580,260,410.4094772600001,144.08,2650,0.057959627360105515,0.0016681005372000592,11878,7.087575912475586,-114.2182388305664,0.372780442237854
951,248720,261,403.26156475999994,142.74,2660,0.05764484778046608,0.0016681005372000592,11935,16.958070755004883,-114.5512466430664,0.5217692852020264
951,250240,263,400.6605369,142.36,2670,0.05736973136663437,0.0016681005372000592,12011,14.47594165802002,-114.60418701171875,-0.4848226010799408
951,251660,264,395.61675141,141.09,2680,0.05184793472290039,0.0016681005372000592,12082,9.290032386779785,-116.10919952392578,-0.004483431577682495
951,253040,266,388.87407977000004,139.6,2690,0.05272630602121353,0.0016681005372000592,12151,10.423842430114746,-112.08645629882812,1.1035383939743042
951,254220,267,380.63009441,137.76,2700,0.053719840943813324,0.0016681005372000592,12210,7.15594482421875,-107.06161499023438,-0.7061562538146973
950,255720,269,377.7164698900001,137.13,2710,0.056673888117074966,0.0016681005372000592,12285,10.056567192077637,-118.44152069091797,-0.5919638276100159
950,256980,270,380.77863512999994,137.34,2720,0.0554082877933979,0.0016681005372000592,12348,8.950654983520508,-122.84500122070312,2.4555587768554688
949,258520,272,385.23657962,137.83,2730,0.056172098964452744,0.0016681005372000592,12425,6.3775954246521,-114.33778381347656,0.7684305906295776
949,259540,273,385.9602119499999,137.93,2740,0.05648987367749214,0.0016681005372000592,12476,6.517692565917969,-116.85578155517578,-0.6706993579864502
948,261320,275,383.27820522,136.99,2750,0.05458792671561241,0.0016681005372000592,12565,12.139273643493652,-115.39875793457031,0.17696234583854675
948,262360,276,388.45578624,138.06,2760,0.05579229071736336,0.0016681005372000592,12617,9.588948249816895,-126.81144714355469,-0.47746962308883667
947,263760,278,381.48610114999997,136.58,2770,0.057525597512722015,0.0016681005372000592,12687,19.34849739074707,-120.28288269042969,0.03697355091571808
947,265520,280,386.41856801999995,137.83,2780,0.05514531210064888,0.0016681005372000592,12775,7.980865478515625,-118.35968017578125,1.7356908321380615
947,266400,281,384.8079018600001,137.23,2790,0.05743817239999771,0.0016681005372000592,12819,12.355531692504883,-120.69344329833984,-0.7118521928787231
947,268300,283,383.49518040000004,136.93,2800,0.05893341824412346,0.0016681005372000592,12914,10.385400772094727,-124.76631927490234,-0.481225848197937
946,269240,284,384.37865579,137.3,2810,0.0591338686645031,0.0016681005372000592,12961,9.41777229309082,-121.70547485351562,-0.029614418745040894
946,270860,286,385.05440203,137.68,2820,0.057815346866846085,0.0016681005372000592,13042,16.404869079589844,-122.54782104492188,-0.3337382674217224
946,272240,287,381.8501671300002,136.92,2830,0.05854376032948494,0.0016681005372000592,13111,8.008119583129883,-121.26878356933594,1.1909372806549072
946,272800,288,371.62526026,134.06,2840,0.06020654737949371,0.0016681005372000592,13139,10.332119941711426,-121.9483413696289,-0.7027652263641357
946,274640,290,368.13338891,132.94,2850,0.05824659764766693,0.0016681005372000592,13231,14.066312789916992,-124.56520080566406,-0.48275434970855713
946,275920,291,363.76525258000004,131.77,2860,0.058851756155490875,0.0016681005372000592,13295,18.928363800048828,-120.92193603515625,0.22417433559894562
946,277220,293,368.77311499,132.73,2870,0.06018206477165222,0.0016681005372000592,13360,10.702377319335938,-127.52234649658203,-1.2113016843795776
946,278680,294,368.27017888999995,132.56,2880,0.056049834936857224,0.0016681005372000592,13433,46.97473907470703,-125.89988708496094,-0.4265297055244446
946,279940,295,370.27841621,133.04,2890,0.056236762553453445,0.0016681005372000592,13496,11.087594985961914,-124.40064239501953,-0.4225599467754364
946,280880,296,368.56304262,132.49,2900,0.055666740983724594,0.0016681005372000592,13543,5.413012981414795,-122.62994384765625,-0.401683509349823
945,282460,298,365.81860754,131.41,2910,0.052994534373283386,0.0016681005372000592,13622,10.921607971191406,-132.7801513671875,1.392997145652771
945,283240,299,362.3760434899999,130.19,2920,0.053912460803985596,0.0016681005372000592,13661,22.229503631591797,-124.97171020507812,-0.3724291920661926
945,285080,301,357.18330818000004,128.9,2930,0.05519329756498337,0.0016681005372000592,13753,6.980381488800049,-123.49127197265625,0.048176318407058716
945,285480,302,360.14361388,129.58,2940,0.05599205568432808,0.0016681005372000592,13773,9.05677318572998,-128.75021362304688,0.19730305671691895
945,288400,305,373.50829979,132.51,2950,0.06440883129835129,0.0016681005372000592,13919,10.427088737487793,-129.31710815429688,0.2816394567489624
945,289080,305,389.82643811,136.18,2960,0.06118747591972351,0.0016681005372000592,13953,9.210653305053711,-129.36172485351562,0.9729964733123779
945,291260,308,387.78391625000006,135.62,2970,0.05543240159749985,0.0016681005372000592,14062,9.285670280456543,-126.44114685058594,-0.5666666030883789
945,292120,309,390.32736153000013,136.05,2980,0.05547056719660759,0.0016681005372000592,14105,20.010478973388672,-134.60577392578125,-0.5810081958770752
944,293980,311,391.21580645,136.27,2990,0.05310683697462082,0.0016681005372000592,14198,6.560098648071289,-132.03738403320312,0.5719351768493652
944,294700,311,395.67955126,137.3,3000,0.05268922075629234,0.0016681005372000592,14234,20.126285552978516,-127.73287200927734,-1.0901851654052734
944,296420,313,397.39192543999997,137.71,3010,0.05326138064265251,0.0016681005372000592,14320,13.747272491455078,-129.8041229248047,-0.015831589698791504
944,297620,315,397.37348241,137.74,3020,0.05843053385615349,0.0016681005372000592,14380,9.149080276489258,-127.50479125976562,0.033502183854579926
944,298640,316,401.49984697,138.55,3030,0.06085086241364479,0.0016681005372000592,14431,10.554863929748535,-132.27484130859375,0.020055755972862244
944,300100,317,404.58596250000005,139.36,3040,0.0579717718064785,0.0016681005372000592,14504,13.765240669250488,-135.99734497070312,-1.3912642002105713
944,301500,319,391.58942188000003,136.56,3050,0.05728594586253166,0.0016681005372000592,14574,9.962635040283203,-132.00437927246094,0.03968822956085205
944,302900,320,377.2475551899999,133.28,3060,0.05571876838803291,0.0016681005372000592,14644,6.6741180419921875,-135.12908935546875,0.5155518054962158
943,304280,322,381.93965913,134.15,3070,0.05693129822611809,0.0016681005372000592,14713,13.860090255737305,-136.35992431640625,-0.37345635890960693
943,305340,323,376.16853100000003,132.9,3080,0.06103459373116493,0.0016681005372000592,14766,7.2901201248168945,-132.65594482421875,1.752243161201477
943,307220,325,375.5584117700001,132.67,3090,0.06319277733564377,0.0016681005372000592,14860,10.078470230102539,-133.06553649902344,1.9240249395370483
943,308000,326,376.93560249,132.99,3100,0.0641528069972992,0.0016681005372000592,14899,26.550979614257812,-133.29989624023438,-0.5293316841125488
943,309300,327,368.7674469599999,130.98,3110,0.0625334307551384,0.0016681005372000592,14964,9.096988677978516,-131.38699340820312,0.031237483024597168
943,310440,329,364.55505137999995,129.88,3120,0.06391848623752594,0.0016681005372000592,15021,10.936399459838867,-133.83633422851562,0.7025636434555054
943,311660,330,356.86089235,128.15,3130,0.06642267107963562,0.0016681005372000592,15082,14.573810577392578,-137.29542541503906,1.0961594581604004
943,312920,331,359.95363111000006,128.65,3140,0.06649096310138702,0.0016681005372000592,15145,11.89146614074707,-135.89453125,0.9990870952606201
943,314520,333,358.61098306999986,128.13,3150,0.0669165849685669,0.0016681005372000592,15225,13.17974853515625,-138.5650634765625,0.6061212420463562
943,315460,334,355.4937080600001,127.36,3160,0.06639853864908218,0.0016681005372000592,15272,6.027544021606445,-146.284423828125,1.1999964714050293
943,317480,336,350.92339293,126.28,3170,0.06978114694356918,0.0016681005372000592,15373,14.780027389526367,-137.973876953125,0.07565367221832275
943,317960,337,353.08977379,126.45,3180,0.06930380314588547,0.0016681005372000592,15397,54.079383850097656,-133.2948760986328,1.159085750579834
943,319380,338,348.67942273000006,125.35,3190,0.06605935096740723,0.0016681005372000592,15468,17.068639755249023,-137.06594848632812,0.38385728001594543
943,320120,339,330.83242493000006,121.1,3200,0.06533107906579971,0.0016681005372000592,15505,11.680503845214844,-136.22824096679688,0.41978690028190613
942,321620,341,331.67446892,121.32,3210,0.0692487359046936,0.0016681005372000592,15580,8.002134323120117,-137.73516845703125,-0.8289228081703186
942,322120,341,325.68067619,120.07,3220,0.06988860666751862,0.0016681005372000592,15605,13.684125900268555,-131.8916015625,-0.16808649897575378
942,324020,343,322.22013477,119.22,3230,0.06878453493118286,0.0016681005372000592,15700,15.195369720458984,-142.14109802246094,-0.05005110800266266
942,324320,343,315.71383018999995,117.71,3240,0.06976202875375748,0.0016681005372000592,15715,8.575428009033203,-136.33355712890625,-0.8232638239860535
942,326120,345,309.30175662,116.24,3250,0.07052662968635559,0.0016681005372000592,15805,9.160541534423828,-139.28915405273438,-0.36247700452804565
942,326660,346,299.33253623999997,114.01,3260,0.06972888857126236,0.0016681005372000592,15832,12.746036529541016,-138.46041870117188,0.30891674757003784
941,328200,348,292.93967359000004,112.65,3270,0.07194828242063522,0.0016681005372000592,15909,9.100958824157715,-134.62045288085938,0.31920379400253296
941,328860,349,280.81318317,109.87,3280,0.07578220963478088,0.0016681005372000592,15942,15.733378410339355,-132.9057159423828,-0.492293119430542
941,330480,350,278.69263482,109.44,3290,0.07587987929582596,0.0016681005372000592,16023,25.48956298828125,-140.9781951904297,0.6776823401451111
941,331260,351,285.70529589,111.05,3300,0.07646990567445755,0.0016681005372000592,16062,13.942779541015625,-140.81619262695312,0.2517058253288269
941,333080,353,296.50180706,113.46,3310,0.07829602807760239,0.0016681005372000592,16153,13.121509552001953,-135.55111694335938,0.019110769033432007
941,334060,354,308.42923731999997,116.22,3320,0.07781598716974258,0.0016681005372000592,16202,6.7001142501831055,-139.31698608398438,-0.14383351802825928
941,335720,356,314.97572796000003,117.75,3330,0.0779535099864006,0.0016681005372000592,16285,13.290833473205566,-139.51263427734375,0.07212579995393753
941,336560,357,319.52148954999996,118.87,3340,0.0824192613363266,0.0016681005372000592,16327,13.407113075256348,-137.4393310546875,0.004747182130813599
940,338000,359,330.02102785999995,121.1,3350,0.0797092542052269,0.0016681005372000592,16399,22.754690170288086,-141.0146484375,0.4071207046508789
940,339580,360,338.62826977,123.04,3360,0.07908696681261063,0.0016681005372000592,16478,35.037803649902344,-140.83233642578125,1.3272992372512817
940,340920,362,347.35639094,124.95,3370,0.08006212115287781,0.0016681005372000592,16545,17.184900283813477,-141.43678283691406,-0.21316248178482056
940,342400,364,364.38517724999997,129.15,3380,0.0801105871796608,0.0016681005372000592,16619,10.044904708862305,-143.95587158203125,-0.5820116400718689
939,343580,365,376.75014471000003,131.71,3390,0.0805976539850235,0.0016681005372000592,16678,11.647258758544922,-142.30587768554688,-0.825194239616394
939,344840,366,381.0454046,132.62,3400,0.07652870565652847,0.0016681005372000592,16741,72.92623901367188,-143.2845458984375,-1.7763516902923584
939,346180,368,375.58432038000007,131.35,3410,0.07533334940671921,0.0016681005372000592,16808,14.872615814208984,-141.27593994140625,0.38758593797683716
938,347800,370,390.4220889700001,134.39,3420,0.08004175871610641,0.0016681005372000592,16889,11.139506340026855,-147.49130249023438,0.5087500214576721
938,349220,372,406.34803236,137.81,3430,0.08296562731266022,0.0016681005372000592,16960,16.767107009887695,-142.4950714111328,-1.4798542261123657
938,350820,373,418.7682114600001,140.42,3440,0.08178829401731491,0.0016681005372000592,17040,8.32775592803955,-141.29293823242188,-0.639862060546875
938,352000,375,424.3647659900001,141.85,3450,0.07889767736196518,0.0016681005372000592,17099,25.158203125,-139.95443725585938,-0.16729548573493958
938,353680,376,432.47359115000006,143.92,3460,0.07727161049842834,0.0016681005372000592,17183,27.88245391845703,-143.78721618652344,0.044211238622665405
938,354940,378,433.22405973,144.31,3470,0.08020361512899399,0.0016681005372000592,17246,9.444449424743652,-143.38873291015625,0.2617418169975281
938,356760,380,432.57282667000004,144.38,3480,0.08180809020996094,0.0016681005372000592,17337,14.21568489074707,-149.0166015625,-0.1639825999736786
938,357760,381,434.6493126700001,144.79,3490,0.07878316938877106,0.0016681005372000592,17387,22.41276741027832,-146.10218811035156,1.492231845855713
938,359620,383,440.9340130400001,146.22,3500,0.08331368118524551,0.0016681005372000592,17480,7.7392578125,-144.7421875,-0.33548372983932495
937,360480,384,446.10660376999994,147.41,3510,0.08188648521900177,0.0016681005372000592,17523,14.438496589660645,-147.09259033203125,-0.16994643211364746
937,362740,386,438.70478964,146.07,3520,0.0838637426495552,0.0016681005372000592,17636,11.055118560791016,-148.65359497070312,-1.1659605503082275
937,363860,388,439.81839396000004,146.7,3530,0.08131277561187744,0.0016681005372000592,17692,15.624954223632812,-149.613525390625,0.012688875198364258
937,365760,390,439.86788955000003,147.36,3540,0.07897228002548218,0.0016681005372000592,17787,11.199906349182129,-151.54534912109375,-0.5423412322998047
937,366840,391,441.46716716000003,147.71,3550,0.07853535562753677,0.0016681005372000592,17841,10.87393569946289,-151.0076141357422,-1.3761975765228271
937,368640,393,442.20436889999996,147.73,3560,0.08006615191698074,0.0016681005372000592,17931,8.151444435119629,-149.79702758789062,-1.0351104736328125
937,370500,395,444.71235615000006,148.47,3570,0.0815059244632721,0.0016681005372000592,18024,17.30921745300293,-155.56922912597656,-0.13411083817481995
937,371680,396,449.21612255,150.75,3580,0.0801885649561882,0.0016681005372000592,18083,13.266850471496582,-151.66212463378906,0.5213159322738647
937,373440,398,451.1055863100001,152.84,3590,0.08263292163610458,0.0016681005372000592,18171,30.509796142578125,-148.2301025390625,0.8435367345809937
937,374880,400,452.99851888000006,154.16,3600,0.08520647138357162,0.0016681005372000592,18243,7.37877082824707,-146.06747436523438,0.6711416244506836
936,376360,401,458.38513589999985,155.88,3610,0.078069768846035,0.0016681005372000592,18317,32.311737060546875,-148.12954711914062,0.36732131242752075
936,377860,403,459.11150992999995,156.37,3620,0.080998495221138,0.0016681005372000592,18392,73.18942260742188,-159.4907684326172,0.4724322259426117
936,379400,405,453.5624488099999,155.15,3630,0.0792803168296814,0.0016681005372000592,18469,9.656484603881836,-152.8204345703125,-0.20773914456367493
936,381020,406,449.15960210000003,154.73,3640,0.08030091226100922,0.0016681005372000592,18550,15.202535629272461,-153.9970703125,0.4727754592895508
936,382280,408,446.78039107999996,155.12,3650,0.08073543757200241,0.0016681005372000592,18613,17.083518981933594,-150.04910278320312,-0.6924422383308411
936,383940,409,444.7665538099999,154.99,3660,0.07904457300901413,0.0016681005372000592,18696,13.754639625549316,-156.484375,0.9216477870941162
936,385200,411,442.1449862,154.37,3670,0.07891212403774261,0.0016681005372000592,18759,91.58900451660156,-155.2734832763672,1.6090338230133057
936,387440,413,435.9361798999999,152.17,3680,0.0795217901468277,0.0016681005372000592,18871,11.448400497436523,-153.57574462890625,0.944710373878479
936,388160,414,438.70255778,152.09,3690,0.07967813313007355,0.0016681005372000592,18907,12.407195091247559,-155.65679931640625,-0.560662031173706
936,390900,417,448.7950363499999,153.98,3700,0.079957515001297,0.0016681005372000592,19044,11.441373825073242,-151.81561279296875,0.11316178739070892
936,392040,418,463.66017825999995,158.07,3710,0.08094901591539383,0.0016681005372000592,19101,10.563594818115234,-158.69317626953125,-0.9523443579673767
936,394680,421,475.54312687000004,161.0,3720,0.08105707913637161,0.0016681005372000592,19233,5.843222618103027,-157.47030639648438,-0.021066099405288696
935,396400,423,491.2800513599999,165.91,3730,0.08056797087192535,0.0016681005372000592,19319,25.522724151611328,-157.8053436279297,0.3255653381347656
935,398380,425,511.09942921000004,170.78,3740,0.07794163376092911,0.0016681005372000592,19418,12.88786506652832,-161.70059204101562,0.7156242728233337
935,399980,427,517.66445855,171.84,3750,0.07475651055574417,0.0016681005372000592,19498,34.23474884033203,-151.87171936035156,-0.04974070191383362
935,401880,429,528.1655403699999,174.68,3760,0.07898148894309998,0.0016681005372000592,19593,10.120808601379395,-156.391845703125,-0.6293662190437317
935,403240,431,534.87152683,176.92,3770,0.07777862250804901,0.0016681005372000592,19661,28.064498901367188,-161.11383056640625,0.7326300740242004
934,405240,433,545.82561989,179.29,3780,0.0782671719789505,0.0016681005372000592,19761,12.493819236755371,-153.31259155273438,-1.1331430673599243
934,406720,435,549.76483805,179.94,3790,0.0781644955277443,0.0016681005372000592,19835,18.065757751464844,-160.5554656982422,0.4376170039176941
934,408460,436,545.4469922200001,179.08,3800,0.08138903975486755,0.0016681005372000592,19922,15.95625114440918,-158.98098754882812,1.0351332426071167
934,409600,438,528.37221709,174.55,3810,0.08205538988113403,0.0016681005372000592,19979,26.42913055419922,-167.4892578125,0.3901076018810272
934,411540,440,517.12185057,172.0,3820,0.08226746320724487,0.0016681005372000592,20076,9.213945388793945,-156.39437866210938,1.0768234729766846
934,412700,441,508.03084721,169.01,3830,0.08116436749696732,0.0016681005372000592,20134,60.282405853271484,-154.33358764648438,0.7752876877784729
934,415200,444,500.03741895,166.13,3840,0.079431913793087,0.0016681005372000592,20259,55.2855224609375,-159.88449096679688,-0.34609901905059814
934,416320,445,505.8952081400001,167.33,3850,0.07443158328533173,0.0016681005372000592,20315,7.421356201171875,-160.12554931640625,0.15684610605239868
934,419000,448,515.5367858899999,168.82,3860,0.0752350464463234,0.0016681005372000592,20449,14.648017883300781,-160.84716796875,-0.8350870609283447
934,420060,449,525.59837139,170.37,3870,0.07258737087249756,0.0016681005372000592,20502,19.374114990234375,-157.14178466796875,-0.8681821823120117
934,422640,452,530.357457,171.27,3880,0.06980658322572708,0.0016681005372000592,20631,13.056533813476562,-164.26589965820312,-1.0979986190795898
934,424100,453,535.86294576,172.79,3890,0.07093788683414459,0.0016681005372000592,20704,152.5230255126953,-163.42169189453125,1.8558144569396973
934,425900,455,539.10202819,174.09,3900,0.07301001250743866,0.0016681005372000592,20794,11.202247619628906,-161.7840576171875,-0.7988799810409546
934,427820,457,548.1680327599998,177.17,3910,0.06750738620758057,0.0016681005372000592,20890,10.976799011230469,-161.32354736328125,-0.6854344010353088
934,429900,460,564.9182324000001,181.92,3920,0.06953838467597961,0.0016681005372000592,20994,18.088937759399414,-156.35536193847656,-0.943588376045227
933,431800,462,574.35536879,184.62,3930,0.07024772465229034,0.0016681005372000592,21089,10.259777069091797,-163.6959228515625,0.8031361103057861
933,434960,465,583.24787216,188.09,3940,0.0746975690126419,0.0016681005372000592,21247,9.792373657226562,-165.481689453125,-0.5508554577827454
933,436960,467,605.4192456799999,195.22,3950,0.0670582577586174,0.0016681005372000592,21347,8.141708374023438,-169.1951141357422,-0.3106086850166321
933,438720,469,616.38481931,199.67,3960,0.06833773851394653,0.0016681005372000592,21435,19.89938735961914,-162.86343383789062,2.021461009979248
933,441440,472,623.03566931,202.39,3970,0.06710746884346008,0.0016681005372000592,21571,13.51954174041748,-159.74374389648438,1.3680610656738281
933,443660,475,641.56318788,208.09,3980,0.07179948687553406,0.0016681005372000592,21682,18.603078842163086,-168.33705139160156,1.6627917289733887
933,445580,477,656.5547969,213.02,3990,0.07492422312498093,0.0016681005372000592,21778,14.315404891967773,-161.84942626953125,0.7020608186721802
933,448760,480,681.2900207899999,220.34,4000,0.07318972051143646,0.0016681005372000592,21937,94.14653015136719,-158.80062866210938,1.8058390617370605
933,450960,482,709.7652523300001,227.81,4010,0.06938435137271881,0.0016681005372000592,22047,31.48740005493164,-160.01722717285156,-0.025913730263710022
934,452740,484,711.90524003,227.84,4020,0.06848187744617462,0.0016681005372000592,22136,6.9540252685546875,-162.39064025878906,-0.7426854968070984
934,455400,487,717.91278469,229.65,4030,0.06989743560552597,0.0016681005372000592,22269,15.272722244262695,-163.59307861328125,0.5891116261482239
934,457320,489,721.0037956799997,230.53,4040,0.06862036883831024,0.0016681005372000592,22365,7.986568927764893,-166.11431884765625,0.30651265382766724
934,459620,491,715.3229656799999,228.31,4050,0.06637460738420486,0.0016681005372000592,22480,10.56168270111084,-168.55203247070312,-0.13476133346557617
934,461440,493,710.6463900200001,226.81,4060,0.06569197028875351,0.0016681005372000592,22571,15.358607292175293,-160.36257934570312,1.8246867656707764
935,463760,495,709.1394547599999,226.57,4070,0.06681825965642929,0.0016681005372000592,22687,19.795188903808594,-164.5837860107422,-0.07112063467502594
935,465840,498,700.9763367200001,224.02,4080,0.06676574051380157,0.0016681005372000592,22791,10.566095352172852,-173.74993896484375,-0.4370289146900177
935,469920,502,706.0853205599998,226.03,4090,0.06626483052968979,0.0016681005372000592,22995,9.954078674316406,-167.43418884277344,-0.1313304454088211
935,471300,503,711.2981559699999,227.2,4100,0.06786609441041946,0.0016681005372000592,23064,15.850101470947266,-171.8040008544922,0.49986863136291504
936,474040,505,712.7393950300002,228.47,4110,0.0676673874258995,0.0016681005372000592,23201,13.651986122131348,-168.9314727783203,-0.22789400815963745
937,476320,508,728.54378152,232.38,4120,0.0703662857413292,0.0016681005372000592,23315,9.638240814208984,-172.09140014648438,-0.4602392911911011
938,478680,510,748.4000103300001,236.94,4130,0.06749433279037476,0.0016681005372000592,23433,21.21377944946289,-166.40643310546875,-0.1527900993824005
939,481240,512,761.8927332199997,239.22,4140,0.06662212312221527,0.0016681005372000592,23561,10.817785263061523,-168.11114501953125,0.4995495080947876
939,483740,514,762.1808204199998,238.83,4150,0.06501924246549606,0.0016681005372000592,23686,25.277347564697266,-175.82049560546875,0.538080096244812
940,486000,516,776.2901213,241.69,4160,0.06817204505205154,0.0016681005372000592,23799,26.620346069335938,-174.38787841796875,-0.22016429901123047
941,488260,518,786.99356005,243.76,4170,0.06471231579780579,0.0016681005372000592,23912,7.3958330154418945,-174.90447998046875,1.167343258857727
