time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss,train/ent_coef_loss
544,177020,325,345.73991356,129.12,2200,0.053526271134614944,0.0016681005372000592,8350,11.704126358032227,-88.01228332519531,0.45629531145095825
545,177920,326,341.82397805999994,127.99,2210,0.05585309863090515,0.0016681005372000592,8395,13.540584564208984,-87.57939147949219,0.5263510942459106
548,179840,328,344.0625558199999,128.31,2220,0.05519445613026619,0.0016681005372000592,8491,6.040767669677734,-87.99819946289062,0.047013044357299805
531,180480,339,343.80842636999995,128.25,2230,0.05453864112496376,0.0016681005372000592,8523,13.769702911376953,-90.25938415527344,0.3503125011920929
534,182580,341,346.5052619099999,128.43,2240,0.05003529414534569,0.0016681005372000592,8628,6.965743064880371,-86.5973892211914,1.6277220249176025
536,183620,342,348.98516716,129.07,2250,0.05104076862335205,0.0016681005372000592,8680,5.302433967590332,-89.10234832763672,-0.5410548448562622
537,185100,344,361.17204491999996,132.15,2260,0.05212901532649994,0.0016681005372000592,8754,7.520489692687988,-89.83856201171875,-0.844031035900116
539,186260,345,356.70085630999995,130.91,2270,0.05333138257265091,0.0016681005372000592,8812,20.147811889648438,-90.57440185546875,0.17222505807876587
540,187540,346,352.4783237699999,129.59,2280,0.05084933713078499,0.0016681005372000592,8876,15.333784103393555,-91.29463958740234,-0.2099044919013977
542,188500,347,352.0523342999999,129.78,2290,0.05315697565674782,0.0016681005372000592,8924,5.609652519226074,-90.31330871582031,-1.2463281154632568
543,189780,349,342.6057539799999,127.69,2300,0.04959753155708313,0.0016681005372000592,8988,7.486968040466309,-94.3502197265625,0.11055569350719452
533,190120,356,340.31927707999995,126.86,2310,0.04962622746825218,0.0016681005372000592,9005,8.018932342529297,-92.52184295654297,-0.6045092940330505
535,191600,357,324.11109323999995,122.48,2320,0.049036044627428055,0.0016681005372000592,9079,6.905025482177734,-93.50387573242188,-0.12165482342243195
536,192220,358,313.24361641999997,119.31,2330,0.04869550094008446,0.0016681005372000592,9110,26.3179931640625,-91.31385803222656,0.21493911743164062
537,193280,359,295.32588654,114.52,2340,0.051417961716651917,0.0016681005372000592,9163,26.194679260253906,-91.40618896484375,0.8110975027084351
539,194360,360,281.52618932,110.46,2350,0.05148410424590111,0.0016681005372000592,9217,13.3475980758667,-96.39947509765625,0.3903094530105591
539,194980,361,256.68776218,103.73,2360,0.051561299711465836,0.0016681005372000592,9248,31.748823165893555,-94.38386535644531,0.8905382752418518
541,196440,362,251.28497150000004,102.02,2370,0.0545925498008728,0.0016681005372000592,9321,10.830113410949707,-91.84962463378906,-0.06705497205257416
542,197060,363,243.00208410999997,99.68,2380,0.05566348880529404,0.0016681005372000592,9352,12.758617401123047,-95.43872833251953,-0.8192537426948547
544,198380,364,231.94528758000004,96.68,2390,0.05462229996919632,0.0016681005372000592,9418,7.88682222366333,-94.20471954345703,1.8541622161865234
545,199140,365,229.55703309000003,95.99,2400,0.0566277951002121,0.0016681005372000592,9456,25.08974838256836,-96.7359848022461,-1.3269931077957153
532,200060,375,227.42063148,95.79,2410,0.057692889124155045,0.0016681005372000592,9502,12.19958782196045,-99.03296661376953,0.8082197904586792
533,201240,376,227.74031077000004,96.14,2420,0.06078359857201576,0.0016681005372000592,9561,10.925407409667969,-98.5565185546875,-0.45818838477134705
535,202340,377,229.28886827999997,96.76,2430,0.05737587437033653,0.0016681005372000592,9616,4.849360942840576,-95.43565368652344,0.020942598581314087
536,203240,378,234.54656436000002,98.49,2440,0.05667116120457649,0.0016681005372000592,9661,31.384136199951172,-100.29180145263672,-0.2663278877735138
537,204380,379,238.38490651999996,99.85,2450,0.05608747899532318,0.0016681005372000592,9718,5.669426918029785,-94.25570678710938,-0.5637222528457642
539,205540,381,249.89282387000003,102.87,2460,0.058945685625076294,0.0016681005372000592,9776,17.949716567993164,-98.84034729003906,-0.43834108114242554
540,206460,382,252.34956211,103.7,2470,0.05701301619410515,0.0016681005372000592,9822,6.815989017486572,-99.51695251464844,-0.4930579662322998
541,207500,383,249.97225492999993,103.28,2480,0.05549823120236397,0.0016681005372000592,9874,8.842924118041992,-99.5093765258789,-0.5371569395065308
543,208940,384,253.89257177999997,104.3,2490,0.05816582962870598,0.0016681005372000592,9946,17.787410736083984,-94.39425659179688,-0.08096560835838318
544,209500,385,257.54183855,105.3,2500,0.0583839938044548,0.0016681005372000592,9974,15.083086013793945,-99.61160278320312,0.5308722257614136
531,211080,397,258.23289237,105.4,2510,0.06449590623378754,0.0016681005372000592,10053,5.433096885681152,-100.46231842041016,-0.02903825044631958
532,211680,397,265.27611304,106.88,2520,0.06523280590772629,0.0016681005372000592,10083,5.292930603027344,-99.3665771484375,-0.6755942106246948
534,213280,399,266.79277854,107.23,2530,0.06737177819013596,0.0016681005372000592,10163,14.365629196166992,-102.52684020996094,0.8137503862380981
535,214060,399,269.71943057,107.95,2540,0.06784471124410629,0.0016681005372000592,10202,8.255317687988281,-102.38386535644531,-1.3144268989562988
537,215380,401,275.48603039,109.23,2550,0.06380315124988556,0.0016681005372000592,10268,99.64817810058594,-100.78328704833984,0.42729121446609497
