#{"t_start": 1686414198.9307287, "env_id": "CustomHopper-target-v0"}
r,l,t2593.104594,183,619.732717
20.318432,51,444.380745
591.571082,233,448.079545
530.205983,210,451.362001
381.047198,172,454.003412
394.724712,183,457.215044
471.916905,160,460.074719
431.739243,168,462.966545
491.949906,188,465.832993
459.701177,169,468.261373
508.794376,176,470.688481
684.210951,231,473.789279
515.929043,182,476.240361
554.068757,190,478.503947
492.90838,173,480.96222
513.185288,163,483.077603
560.274876,178,485.439455
548.587215,173,487.629902
592.209393,185,490.185212
577.644612,183,492.678319
507.460718,159,494.921107
578.311458,177,497.206502
566.315857,180,499.647568
446.764438,149,501.424627
495.274085,160,503.686361
357.38393,134,505.411028
503.565452,159,507.064873
570.868104,175,509.047946
362.147098,134,510.542246
559.976502,176,512.494266
354.441974,133,514.012747
589.037615,184,515.91969
439.568097,153,517.637035
569.313694,176,519.559921
534.642806,168,521.469269
560.805893,176,523.391088
524.837059,167,525.229783
532.379243,168,526.987797
486.12078,159,528.756906
559.440698,177,530.694008
581.518456,184,532.682109
574.71765,181,534.62858
605.519773,192,536.75578
605.325318,186,538.829992
637.39041,200,541.11062
568.41667,179,543.186545
588.777751,184,545.349088
553.439695,176,547.40682
612.046855,192,549.608031
662.611953,210,551.835964
586.309001,186,553.947928
199.780029,90,555.010366
582.876576,184,557.204618
632.05108,195,559.488505
592.907251,190,561.61576
591.006707,180,563.601273
224.555376,96,564.621015
601.033553,201,566.755015
619.567993,190,568.944285
605.924935,196,571.300017
612.025879,193,573.683862
596.69848,185,576.00736
610.311759,189,578.234709
724.53859,221,580.916078
642.969886,197,583.242923
667.566573,200,585.493205
625.17762,186,587.619798
678.641831,213,590.035152
539.319949,171,592.012642
600.698516,183,594.11961
619.330717,185,596.185034
580.929151,177,598.030895
557.263486,170,599.918025
568.411981,175,601.924938
487.308074,156,603.759346
592.701937,178,605.822534
643.735692,198,608.117585
614.872853,182,610.134124
638.698494,194,612.265124
591.186107,176,614.207433
637.346854,191,616.394877
646.246332,193,618.611598
