time/episodes,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef,train/actor_loss,train/ent_coef_loss
4090,974,119.12,295,285.95157149000005,287920,7.742636826811278e-05,13895,91.28868103027344,0.35152825713157654,-108.72222900390625,-3.354231357574463
4100,974,118.83,296,285.8191895,288620,7.742636826811278e-05,13930,36.95489501953125,0.35060417652130127,-110.52574920654297,-3.61458683013916
4110,975,118.62,297,286.08291098,290320,7.742636826811278e-05,14015,7.604643821716309,0.3483520448207855,-110.90908813476562,-3.474177122116089
4120,975,118.65,298,286.32397441000006,290920,7.742636826811278e-05,14045,3.411365032196045,0.347564697265625,-110.28274536132812,-3.532752513885498
4130,976,118.56,299,286.43567634000004,292640,7.742636826811278e-05,14131,55.03382873535156,0.34535858035087585,-105.31605529785156,-3.278831958770752
4140,977,118.49,300,286.51822828999997,293340,7.742636826811278e-05,14166,23.77391815185547,0.3444598317146301,-113.69921875,-3.638927698135376
4150,977,118.27,301,285.75169854999996,295020,7.742636826811278e-05,14250,8.655847549438477,0.34231558442115784,-111.56294250488281,-3.3235459327697754
4160,978,117.9,302,285.18840690999997,295660,7.742636826811278e-05,14282,48.40620040893555,0.34149807691574097,-109.05305480957031,-3.3776535987854004
4170,979,117.49,303,284.37594365999996,297360,7.742636826811278e-05,14367,7.976241111755371,0.3393072485923767,-107.98871612548828,-3.505746364593506
4180,979,117.5,304,284.85671289000004,298100,7.742636826811278e-05,14404,7.668666362762451,0.3383582532405853,-111.30978393554688,-3.343109607696533
4190,980,117.4,305,284.59294465000005,299720,7.742636826811278e-05,14485,14.835700988769531,0.336294949054718,-108.33218383789062,-3.550387144088745
4200,980,117.39,306,284.47535904000006,300500,7.742636826811278e-05,14524,60.226409912109375,0.3353134095668793,-111.35916900634766,-3.3019766807556152
4210,981,117.49,307,284.93792657,302020,7.742636826811278e-05,14600,80.53724670410156,0.3334132134914398,-112.60771179199219,-3.7304153442382812
4220,981,117.95,308,286.233391,303020,7.742636826811278e-05,14650,41.68130874633789,0.3321608603000641,-112.29605102539062,-3.4254589080810547
4230,982,118.25,309,286.94307217,304480,7.742636826811278e-05,14723,49.19150161743164,0.3303541839122772,-110.76622009277344,-3.482290506362915
4240,983,118.38,310,287.61487970999997,305400,7.742636826811278e-05,14769,40.353538513183594,0.3292105495929718,-112.94440460205078,-3.53482723236084
4250,984,118.32,311,287.59527524000003,306880,7.742636826811278e-05,14843,9.523581504821777,0.3274049460887909,-108.16761779785156,-3.5409581661224365
4260,984,118.48,312,287.99628708000006,307740,7.742636826811278e-05,14886,71.15510559082031,0.32635173201560974,-110.50384521484375,-3.5625147819519043
4270,985,118.88,313,288.74376676,309340,7.742636826811278e-05,14966,18.95153045654297,0.3244030773639679,-112.17513275146484,-3.292955160140991
4280,985,119.1,314,289.09690538,310160,7.742636826811278e-05,15007,80.11216735839844,0.32342562079429626,-111.55154418945312,-3.4446377754211426
4290,986,119.29,316,289.64891496,311760,7.742636826811278e-05,15087,38.986717224121094,0.3214770257472992,-111.89785766601562,-3.559769868850708
4300,986,119.65,316,290.55462729,312560,7.742636826811278e-05,15127,11.962081909179688,0.32050415873527527,-113.26781463623047,-3.468315839767456
4310,987,119.78,318,290.62679426,314120,7.742636826811278e-05,15205,49.02264404296875,0.3186224400997162,-113.01685333251953,-3.5545814037323
4320,987,119.63,318,290.52191041000003,314920,7.742636826811278e-05,15245,12.616641998291016,0.31768226623535156,-112.4176025390625,-3.730670928955078
4330,988,119.99,320,291.19846665000006,316620,7.742636826811278e-05,15330,64.17051696777344,0.3156745433807373,-115.02467346191406,-3.584627866744995
4340,988,120.21,321,291.07121264999995,317360,7.742636826811278e-05,15367,52.448387145996094,0.314797580242157,-112.71015167236328,-3.512068748474121
4350,989,120.41,322,291.81965701,319040,7.742636826811278e-05,15451,48.628082275390625,0.31280678510665894,-113.92035675048828,-3.6017708778381348
4360,989,120.59,323,292.17522747,319840,7.742636826811278e-05,15491,7.410571098327637,0.3118686378002167,-113.05011749267578,-3.3014259338378906
4370,990,120.69,324,292.73051248999997,321440,7.742636826811278e-05,15571,93.12590026855469,0.3100212514400482,-115.36858367919922,-3.60507869720459
4380,990,120.82,325,293.07662345999995,322260,7.742636826811278e-05,15612,7.008033752441406,0.30907151103019714,-116.51445770263672,-3.7154760360717773
4390,991,121.05,326,293.34974638000006,323860,7.742636826811278e-05,15692,6.632441520690918,0.30725088715553284,-114.29194641113281,-3.5000758171081543
4400,992,121.46,327,294.23177265999993,324700,7.742636826811278e-05,15734,50.24982452392578,0.3063174784183502,-109.96174621582031,-3.4468886852264404
4410,992,121.85,328,295.0205629,326300,7.742636826811278e-05,15814,51.75152587890625,0.30451589822769165,-114.47855377197266,-3.4583499431610107
4420,993,122.24,329,296.09054778000007,327140,7.742636826811278e-05,15856,22.865036010742188,0.3035561144351959,-117.0106201171875,-3.689889430999756
4430,994,122.17,330,296.68232082,328760,7.742636826811278e-05,15937,17.12574005126953,0.3017374575138092,-116.5318832397461,-3.485332489013672
4440,994,122.27,331,297.30932257,329640,7.742636826811278e-05,15981,9.78995132446289,0.3007596731185913,-111.88555145263672,-3.7489089965820312
4450,995,122.72,332,298.1563434,331300,7.742636826811278e-05,16064,8.329269409179688,0.2988821864128113,-117.0603256225586,-3.8285794258117676
4460,996,122.93,333,298.80283526000005,332160,7.742636826811278e-05,16107,71.96883392333984,0.29790791869163513,-115.43492126464844,-3.7412266731262207
4470,997,123.05,334,299.26164202999996,333660,7.742636826811278e-05,16182,4.52704381942749,0.29623785614967346,-115.29341125488281,-3.8538289070129395
4480,997,122.88,335,298.7616307800001,334580,7.742636826811278e-05,16228,143.48878479003906,0.29522573947906494,-118.16710662841797,-3.556020736694336
4490,997,122.93,336,298.90781116,336120,7.742636826811278e-05,16305,7.257961750030518,0.29352742433547974,-119.22105407714844,-3.702178478240967
4500,998,122.84,337,299.33704905999997,337080,7.742636826811278e-05,16353,57.61051559448242,0.2924666106700897,-115.94184112548828,-3.7020680904388428
4510,998,123.06,338,300.17320239000003,338560,7.742636826811278e-05,16427,7.867535591125488,0.2908446490764618,-114.06594848632812,-3.718019723892212
4520,999,123.28,339,300.5050097,339600,7.742636826811278e-05,16479,5.47943115234375,0.2896953523159027,-118.03982543945312,-3.6591382026672363
4530,999,123.43,341,300.30571026,340980,7.742636826811278e-05,16548,6.88948917388916,0.2882061004638672,-119.13645935058594,-3.7977893352508545
4540,999,123.15,342,299.59621719,341980,7.742636826811278e-05,16598,5.471800804138184,0.2871440351009369,-115.04029083251953,-3.846961498260498
4550,1000,122.64,343,298.62666405,343440,7.742636826811278e-05,16671,67.47322082519531,0.28558430075645447,-117.05276489257812,-3.7143290042877197
4560,1001,122.65,344,299.11626797,344480,7.742636826811278e-05,16723,64.49772644042969,0.2844814956188202,-115.80615234375,-3.530734062194824
4570,1001,122.76,345,299.16896346000004,345860,7.742636826811278e-05,16792,7.0419721603393555,0.2830444574356079,-118.52558898925781,-3.837643623352051
4580,1002,123.28,346,300.42836013,346960,7.742636826811278e-05,16847,38.66729736328125,0.2818581461906433,-119.75845336914062,-3.858515739440918
4590,1003,123.12,347,301.09853988,348300,7.742636826811278e-05,16914,8.700244903564453,0.2804403305053711,-116.3622055053711,-3.839925527572632
4600,1004,123.14,347,301.08588657999996,349340,7.742636826811278e-05,16966,43.1503791809082,0.2793537974357605,-115.93643188476562,-3.799494504928589
4610,1005,123.11,348,301.08573843,350780,7.742636826811278e-05,17038,81.95307922363281,0.2778555154800415,-119.7229995727539,-3.721073865890503
4620,1006,123.28,349,300.91451127000005,351760,7.742636826811278e-05,17087,46.02961349487305,0.2768390476703644,-118.05960083007812,-3.6773905754089355
4630,1007,123.31,350,300.96056015,353260,7.742636826811278e-05,17162,7.258790969848633,0.2753123939037323,-120.99938201904297,-3.724809169769287
4640,1007,123.64,351,302.17863672,354300,7.742636826811278e-05,17214,13.014978408813477,0.2742697596549988,-117.31605529785156,-3.522709369659424
4650,1007,124.72,353,304.25945934000003,355840,7.742636826811278e-05,17291,33.487037658691406,0.27275535464286804,-118.38687133789062,-3.8297412395477295
4660,1008,125.27,353,304.4554018999999,356840,7.742636826811278e-05,17341,70.62969970703125,0.27173182368278503,-118.52166748046875,-3.630312442779541
4670,1009,125.56,354,304.90237113,358460,7.742636826811278e-05,17422,127.57357025146484,0.2700980305671692,-119.70231628417969,-3.6406192779541016
4680,1010,125.32,355,304.3830105100001,359280,7.742636826811278e-05,17463,8.305850982666016,0.26928097009658813,-115.63385772705078,-3.62451171875
4690,1011,125.44,356,304.39793963000005,360980,7.742636826811278e-05,17548,22.58618927001953,0.26759177446365356,-120.47296142578125,-3.4844892024993896
4700,1012,125.49,357,304.5290781,361820,7.742636826811278e-05,17590,14.851974487304688,0.26676100492477417,-116.23300170898438,-3.4804928302764893
4710,1013,125.35,358,304.15713979,363460,7.742636826811278e-05,17672,115.04383850097656,0.26518604159355164,-120.57258605957031,-4.012507438659668
4720,1014,125.23,359,304.2786938,364400,7.742636826811278e-05,17719,17.068939208984375,0.2642633318901062,-116.86495971679688,-3.4371984004974365
4730,1015,125.59,360,305.13021252000004,366080,7.742636826811278e-05,17803,12.414104461669922,0.2626100480556488,-123.0556869506836,-3.5783557891845703
4740,1016,126.19,361,305.74118265,366900,7.742636826811278e-05,17844,8.11442756652832,0.26180779933929443,-120.38419342041016,-4.122016906738281
4750,1017,125.96,362,305.19084568,368660,7.742636826811278e-05,17932,11.245845794677734,0.26011455059051514,-119.65604400634766,-3.8712871074676514
4760,1017,125.96,362,305.793279,369440,7.742636826811278e-05,17971,79.83268737792969,0.2593690752983093,-121.96541595458984,-3.925994873046875
4770,1019,126.34,364,306.24628384,371200,7.742636826811278e-05,18059,87.01698303222656,0.2576855719089508,-120.94400024414062,-3.740375280380249
4780,1019,126.63,364,306.51891518,372040,7.742636826811278e-05,18101,120.40623474121094,0.2568826675415039,-118.36724090576172,-3.857576608657837
4790,1021,127.18,365,307.57793804,373800,7.742636826811278e-05,18189,14.496979713439941,0.2552207112312317,-124.06185913085938,-3.806403875350952
4800,1021,128.11,366,309.32045353,374620,7.742636826811278e-05,18230,10.353120803833008,0.2544407248497009,-124.15480041503906,-3.615170955657959
4810,1023,128.26,367,309.90462537999997,376380,7.742636826811278e-05,18318,8.633905410766602,0.2527928650379181,-120.88795471191406,-3.6932406425476074
4820,1023,128.38,368,310.23372246,377140,7.742636826811278e-05,18356,13.297185897827148,0.25208836793899536,-125.96893310546875,-3.621621608734131
4830,1024,128.05,369,308.97485022000006,378820,7.742636826811278e-05,18440,42.91656494140625,0.2505367696285248,-120.94499206542969,-3.3841540813446045
4840,1025,127.57,370,308.37868145,379620,7.742636826811278e-05,18480,80.90617370605469,0.24982209503650665,-122.48098754882812,-3.5427989959716797
4850,1026,127.26,371,307.51971475,381320,7.742636826811278e-05,18565,20.0721435546875,0.24827095866203308,-121.59548950195312,-3.816380023956299
4860,1026,126.7,372,305.32738721,382100,7.742636826811278e-05,18604,12.073999404907227,0.24757078289985657,-120.15003967285156,-3.6357779502868652
4870,1028,126.1,373,304.52013652999995,383760,7.742636826811278e-05,18687,53.849403381347656,0.24610929191112518,-122.10295104980469,-3.8544974327087402
4880,1029,126.19,373,304.20254835000003,384760,7.742636826811278e-05,18737,11.8734130859375,0.24522677063941956,-122.94390869140625,-3.477670431137085
4890,1030,126.0,375,301.73450969000004,386340,7.742636826811278e-05,18816,55.722618103027344,0.2438696324825287,-122.0023193359375,-3.6420116424560547
4900,1030,125.58,375,299.76832679,387340,7.742636826811278e-05,18866,18.10828399658203,0.24301525950431824,-126.031005859375,-3.4051828384399414
4910,1031,125.97,376,298.42557198000003,388760,7.742636826811278e-05,18937,61.73016357421875,0.2417791783809662,-123.5948486328125,-3.4655849933624268
4920,1032,126.15,377,298.26660757999997,390080,7.742636826811278e-05,19003,55.3302001953125,0.24064204096794128,-120.24478149414062,-3.5261266231536865
4930,1033,127.79,378,300.12708562999995,391460,7.742636826811278e-05,19072,54.3936653137207,0.23945242166519165,-123.97634887695312,-3.7319564819335938
4940,1034,128.46,379,299.49277682,392600,7.742636826811278e-05,19129,7.700229167938232,0.23847274482250214,-120.69709777832031,-3.8949828147888184
4950,1035,129.0,380,299.44727174999997,394080,7.742636826811278e-05,19203,14.828184127807617,0.23720882833003998,-119.667236328125,-3.5747127532958984
4960,1036,129.59,381,300.19303544,395040,7.742636826811278e-05,19251,8.606939315795898,0.23637749254703522,-125.90110778808594,-3.403639316558838
4970,1037,130.08,382,299.2219562,396540,7.742636826811278e-05,19326,64.53809356689453,0.2350996434688568,-125.75383758544922,-3.9715535640716553
4980,1038,130.22,383,298.19380424999997,398120,7.742636826811278e-05,19405,65.3099365234375,0.23372872173786163,-123.85455322265625,-3.562065362930298
4990,1038,130.49,384,298.63182800000004,399300,7.742636826811278e-05,19464,137.65943908691406,0.23271159827709198,-126.77298736572266,-3.829622745513916
5000,1038,131.11,385,299.62993452,400520,7.742636826811278e-05,19525,10.814170837402344,0.2316625863313675,-124.19377136230469,-3.4967026710510254
5010,1039,130.96,386,300.39212948,401780,7.742636826811278e-05,19588,4.675628185272217,0.23058874905109406,-127.51530456542969,-3.9931559562683105
5020,1040,130.88,387,300.33276515000006,403220,7.742636826811278e-05,19660,26.622360229492188,0.2293795645236969,-120.46589660644531,-3.712327718734741
5030,1041,128.62,388,297.05444229,404320,7.742636826811278e-05,19715,16.75516128540039,0.2284809798002243,-121.89032745361328,-3.3166637420654297
5040,1042,127.98,389,296.8380445,405800,7.742636826811278e-05,19789,33.65172576904297,0.2272559553384781,-124.33447265625,-3.567450523376465
5050,1042,127.68,390,297.88901052999995,407080,7.742636826811278e-05,19853,13.64200496673584,0.22620435059070587,-124.61410522460938,-3.9224634170532227
5060,1043,128.28,391,298.61539151999995,408400,7.742636826811278e-05,19919,7.982160568237305,0.22510723769664764,-120.57563018798828,-3.4646387100219727
5070,1044,128.38,392,299.775326,409480,7.742636826811278e-05,19973,82.63899993896484,0.22423774003982544,-127.3394775390625,-3.490220546722412
5080,1045,128.19,393,300.58164051999995,410920,7.742636826811278e-05,20045,5.2954559326171875,0.2230498343706131,-126.63863372802734,-3.735870599746704
5090,1046,127.86,393,300.29608977,412280,7.742636826811278e-05,20113,12.64339828491211,0.22194509208202362,-125.44569396972656,-3.8980894088745117
5100,1047,127.79,394,300.39158924000003,413220,7.742636826811278e-05,20160,13.228782653808594,0.22119736671447754,-123.11837005615234,-3.5882186889648438
5110,1048,127.7,395,298.15030422,414600,7.742636826811278e-05,20229,12.760108947753906,0.22011196613311768,-125.84989929199219,-3.754243850708008
5120,1049,127.28,396,296.06003403,415860,7.742636826811278e-05,20292,32.2358512878418,0.21910205483436584,-124.6753158569336,-3.3406291007995605
5130,1049,128.52,397,298.31661977,417080,7.742636826811278e-05,20353,13.460474014282227,0.21814917027950287,-125.36746215820312,-3.7104523181915283
5140,1050,128.9,398,298.29614116000005,418300,7.742636826811278e-05,20414,37.138092041015625,0.21719108521938324,-123.06693267822266,-3.3917484283447266
5150,1051,128.21,398,295.51485848,419540,7.742636826811278e-05,20476,6.537118434906006,0.21621395647525787,-128.78086853027344,-3.949179172515869
5160,1052,126.77,399,294.34740571000003,420740,7.742636826811278e-05,20536,38.21406173706055,0.21526482701301575,-128.3419189453125,-3.126175880432129
5170,1053,126.19,400,292.81185013000004,422060,7.742636826811278e-05,20602,9.292948722839355,0.21423444151878357,-122.99838256835938,-3.7879855632781982
5180,1053,125.78,401,291.01218156,423020,7.742636826811278e-05,20650,17.648887634277344,0.21349148452281952,-129.47634887695312,-3.6562886238098145
5190,1054,125.86,402,290.02124817,424680,7.742636826811278e-05,20733,82.26673889160156,0.21222232282161713,-123.72532653808594,-3.2897677421569824
5200,1055,125.16,403,287.02228966,425720,7.742636826811278e-05,20785,41.95745086669922,0.2114401012659073,-124.78771209716797,-3.36765193939209
5210,1056,124.82,404,286.45351706,427260,7.742636826811278e-05,20862,28.05755043029785,0.210285946726799,-130.5721893310547,-3.238055467605591
5220,1057,125.23,405,286.19748789,428460,7.742636826811278e-05,20922,58.375091552734375,0.20938627421855927,-127.33338165283203,-3.5881762504577637
5230,1058,124.59,406,283.11531671,429780,7.742636826811278e-05,20988,72.03495788574219,0.2083844244480133,-126.08010864257812,-3.3023762702941895
5240,1059,124.2,406,280.80053776000005,430860,7.742636826811278e-05,21042,12.960413932800293,0.20758606493473053,-128.2578887939453,-3.717529773712158
5250,1060,124.47,407,279.77438943,432380,7.742636826811278e-05,21118,80.37346649169922,0.20643123984336853,-127.45925903320312,-3.6148905754089355
5260,1060,124.98,408,278.08708851000006,433260,7.742636826811278e-05,21162,7.775757312774658,0.20577505230903625,-132.1219940185547,-3.2320728302001953
5270,1061,125.2,409,276.83443565000005,434800,7.742636826811278e-05,21239,17.637697219848633,0.2046447992324829,-124.90438842773438,-3.7950193881988525
5280,1062,125.03,410,275.58479325999997,435600,7.742636826811278e-05,21279,12.127734184265137,0.20405638217926025,-128.28900146484375,-3.356097936630249
5290,1063,124.26,411,274.35963276999996,437220,7.742636826811278e-05,21360,11.491559982299805,0.2028474360704422,-129.31671142578125,-3.674030303955078
5300,1063,123.76,411,273.04135487,438020,7.742636826811278e-05,21400,81.27161407470703,0.20224717259407043,-125.56610107421875,-3.492112159729004
5310,1064,123.47,412,272.9788325900001,439620,7.742636826811278e-05,21480,16.57492446899414,0.20105744898319244,-127.45988464355469,-3.577549457550049
5320,1065,122.91,413,274.27828474,440380,7.742636826811278e-05,21518,8.859162330627441,0.20050674676895142,-131.24253845214844,-3.7058262825012207
5330,1066,122.68,414,276.9501866,442020,7.742636826811278e-05,21600,80.00274658203125,0.19931139051914215,-130.17332458496094,-3.632399082183838
5340,1066,122.86,415,278.31688393,442860,7.742636826811278e-05,21642,12.536396026611328,0.1986948847770691,-126.64456939697266,-3.4072861671447754
5350,1067,122.88,416,280.64815064999993,444520,7.742636826811278e-05,21725,35.80879211425781,0.19748327136039734,-129.75369262695312,-3.4221770763397217
5360,1068,122.97,416,283.40172352,445400,7.742636826811278e-05,21769,12.057571411132812,0.19684998691082,-128.7982177734375,-3.3275856971740723
5370,1069,122.83,417,286.07047635,446940,7.742636826811278e-05,21846,12.412351608276367,0.1958177238702774,-130.65626525878906,-3.791503429412842
5380,1070,123.53,418,287.37604276999997,447960,7.742636826811278e-05,21897,110.11219787597656,0.1951056718826294,-131.61268615722656,-3.3763370513916016
5390,1071,123.57,419,287.70021939000003,449440,7.742636826811278e-05,21971,73.36883544921875,0.1940862089395523,-124.70232391357422,-3.5465779304504395
5400,1071,123.8,420,290.42005504,450320,7.742636826811278e-05,22015,37.477638244628906,0.19345548748970032,-130.34722900390625,-3.7112317085266113
5410,1072,124.09,421,291.20083578,451960,7.742636826811278e-05,22097,23.671403884887695,0.19230371713638306,-135.8612518310547,-3.227564811706543
5420,1073,124.2,421,291.53518713,452840,7.742636826811278e-05,22141,53.161354064941406,0.19168508052825928,-124.92147827148438,-3.5755116939544678
5430,1074,124.96,423,291.11438964,454440,7.742636826811278e-05,22221,45.716590881347656,0.19060954451560974,-132.29623413085938,-3.7540197372436523
5440,1074,124.85,423,292.9551540599999,455380,7.742636826811278e-05,22268,9.102716445922852,0.18996493518352509,-131.71664428710938,-3.149658679962158
5450,1075,124.84,424,292.68505783000006,456840,7.742636826811278e-05,22341,22.099952697753906,0.18898190557956696,-126.870361328125,-3.2831549644470215
5460,1076,124.49,425,292.29323659,457840,7.742636826811278e-05,22391,8.613517761230469,0.1883215457201004,-130.45626831054688,-3.9416210651397705
5470,1077,124.39,426,291.30266617999996,459440,7.742636826811278e-05,22471,35.88871765136719,0.18725167214870453,-127.99581909179688,-3.427184581756592
5480,1078,124.64,427,293.2379818,460560,7.742636826811278e-05,22527,17.90867042541504,0.1865164339542389,-128.2444610595703,-2.8677425384521484
5490,1078,125.41,428,296.15768582000004,461940,7.742636826811278e-05,22596,67.83900451660156,0.1855783313512802,-128.57154846191406,-3.488278865814209
5500,1079,125.99,428,298.03763549999996,463080,7.742636826811278e-05,22653,51.738468170166016,0.18482425808906555,-129.23497009277344,-3.443915367126465
5510,1080,126.52,429,300.58133801,464460,7.742636826811278e-05,22722,10.919914245605469,0.1838984489440918,-133.21484375,-3.155973196029663
5520,1081,127.03,430,301.33249588999996,465760,7.742636826811278e-05,22787,42.77379608154297,0.18304432928562164,-129.49472045898438,-3.3096842765808105
5530,1081,126.58,431,301.45613298,466980,7.742636826811278e-05,22848,20.60462188720703,0.18224944174289703,-130.20123291015625,-3.1992175579071045
5540,1082,126.94,432,302.59767704999996,468320,7.742636826811278e-05,22915,10.097057342529297,0.18137966096401215,-130.6137237548828,-3.614600658416748
5550,1083,127.47,433,303.14827764999995,469360,7.742636826811278e-05,22967,16.62805938720703,0.18069498240947723,-127.4406967163086,-3.3333444595336914
5560,1084,127.71,434,304.89946242999997,470920,7.742636826811278e-05,23045,6.259219646453857,0.17971830070018768,-129.01956176757812,-3.389094352722168
5570,1084,128.29,435,306.80592785000005,472020,7.742636826811278e-05,23100,8.536416053771973,0.17901231348514557,-125.72653198242188,-3.108800172805786
5580,1085,127.58,436,306.78815902,473260,7.742636826811278e-05,23162,50.58964538574219,0.17822197079658508,-128.97900390625,-3.045654058456421
5590,1085,126.99,436,306.51831691,474420,7.742636826811278e-05,23220,11.587395668029785,0.17750592529773712,-128.4867706298828,-3.3893604278564453
5600,1086,126.95,438,306.84736707,476080,7.742636826811278e-05,23303,131.3840789794922,0.176461860537529,-135.29452514648438,-3.822984218597412
5610,1087,126.86,438,307.3702409,477200,7.742636826811278e-05,23359,73.28068542480469,0.17575980722904205,-128.7804718017578,-3.176870584487915
5620,1088,126.43,439,307.52526393,478520,7.742636826811278e-05,23425,18.82802963256836,0.1749296933412552,-129.6474609375,-3.022214889526367
5630,1088,127.21,440,309.23664957,479820,7.742636826811278e-05,23490,150.22891235351562,0.17412841320037842,-130.09776306152344,-3.2828493118286133
5640,1089,127.52,441,309.13086612,481040,7.742636826811278e-05,23551,116.23351287841797,0.1734132319688797,-131.79107666015625,-3.222567558288574
5650,1090,127.54,442,310.84856741000004,482360,7.742636826811278e-05,23617,60.546546936035156,0.17259709537029266,-126.61083984375,-3.2698943614959717
5660,1090,127.53,443,310.02447150999996,483540,7.742636826811278e-05,23676,121.3633804321289,0.17188425362110138,-129.835205078125,-3.3733925819396973
5670,1091,126.71,444,309.02314288,484820,7.742636826811278e-05,23740,49.63785934448242,0.17108461260795593,-131.57745361328125,-3.8176186084747314
5680,1092,126.79,445,309.96413144999997,485980,7.742636826811278e-05,23798,11.174043655395508,0.17039074003696442,-130.88946533203125,-3.0334553718566895
5690,1092,126.96,445,310.06528500999997,487300,7.742636826811278e-05,23864,10.889078140258789,0.1696251630783081,-135.43324279785156,-3.5143375396728516
5700,1093,126.63,446,309.38833135,488720,7.742636826811278e-05,23935,42.691314697265625,0.1687765121459961,-136.93630981445312,-3.2343595027923584
5710,1093,126.6,447,309.46335034000003,489820,7.742636826811278e-05,23990,8.7527494430542,0.1681310534477234,-127.09813690185547,-2.9701976776123047
5720,1094,126.81,448,310.39207799,491280,7.742636826811278e-05,24063,33.799476623535156,0.16728101670742035,-127.64968872070312,-3.0171713829040527
5730,1095,126.46,449,309.79431748,492340,7.742636826811278e-05,24116,5.735862731933594,0.1666748970746994,-135.28146362304688,-3.5425703525543213
5740,1095,126.13,450,309.82395182,493820,7.742636826811278e-05,24190,9.346575736999512,0.16581855714321136,-130.79461669921875,-2.775357484817505
5750,1096,125.81,451,309.04869263,494840,7.742636826811278e-05,24241,92.67649841308594,0.16522933542728424,-134.9462890625,-2.945972442626953
5760,1097,125.98,452,310.23738642999996,496340,7.742636826811278e-05,24316,70.54917907714844,0.16438105702400208,-134.69378662109375,-3.109072208404541
5770,1097,126.46,453,311.3295845,497420,7.742636826811278e-05,24370,14.426033020019531,0.16374853253364563,-130.99154663085938,-3.292508602142334
5780,1098,126.72,454,311.97145647,498860,7.742636826811278e-05,24442,29.16952133178711,0.1629379540681839,-129.3656005859375,-2.9770030975341797
5790,1098,126.95,455,313.06803458999997,499980,7.742636826811278e-05,24498,13.392821311950684,0.16230785846710205,-132.90296936035156,-3.275350570678711
