time/episodes,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef,train/actor_loss,train/ent_coef_loss
2230,671,85.93,148,190.52265321,99800,7.742636826811278e-05,4489,37.87260437011719,0.7160261273384094,-54.184478759765625,-1.3162025213241577
2240,641,85.68,156,189.95305802000001,100620,7.742636826811278e-05,4530,49.45675277709961,0.7138280272483826,-54.751373291015625,-1.3881618976593018
2250,643,85.44,157,189.16305688000003,101520,7.742636826811278e-05,4575,23.175762176513672,0.7114486694335938,-55.97734832763672,-1.3768248558044434
2260,644,85.41,158,188.80626499000002,102320,7.742636826811278e-05,4615,34.38487243652344,0.7093321084976196,-55.98980712890625,-1.3482024669647217
2270,646,85.69,159,190.04104860999996,103200,7.742636826811278e-05,4659,10.08487606048584,0.7070071697235107,-56.562095642089844,-1.3344497680664062
2280,648,85.45,160,189.28331181999994,103980,7.742636826811278e-05,4698,23.102718353271484,0.7049499154090881,-57.200172424316406,-1.400436282157898
2290,649,85.37,161,188.93230469,104900,7.742636826811278e-05,4744,41.338680267333984,0.7025406360626221,-57.46466827392578,-1.3552998304367065
2300,651,85.4,162,189.14862977,105700,7.742636826811278e-05,4784,31.609909057617188,0.7004445791244507,-58.3756103515625,-1.4211180210113525
2310,653,84.84,163,187.54999762,106620,7.742636826811278e-05,4830,42.298431396484375,0.698023796081543,-57.593101501464844,-1.4148197174072266
2320,654,84.71,164,187.404134,107360,7.742636826811278e-05,4867,39.36285400390625,0.6960862278938293,-58.235347747802734,-1.4340709447860718
2330,656,84.26,164,186.03049844,108260,7.742636826811278e-05,4912,5.921547889709473,0.6937361359596252,-59.928558349609375,-1.4466701745986938
2340,657,84.12,165,185.82765516,109040,7.742636826811278e-05,4951,18.357894897460938,0.6917086243629456,-59.007232666015625,-1.370465874671936
2350,659,84.15,166,186.03810224,109920,7.742636826811278e-05,4995,25.659709930419922,0.6894349455833435,-60.74708557128906,-1.443739891052246
2360,632,84.23,174,186.65827094000005,110740,7.742636826811278e-05,5036,27.935096740722656,0.6873320937156677,-61.82171630859375,-1.5406832695007324
2370,634,84.06,175,186.39425531,111600,7.742636826811278e-05,5079,45.209896087646484,0.685096800327301,-60.374000549316406,-1.4456095695495605
2380,636,84.33,176,187.39509619999998,112560,7.742636826811278e-05,5127,55.33766174316406,0.6826130747795105,-60.88434600830078,-1.5129743814468384
2390,637,84.81,177,188.5754327,113340,7.742636826811278e-05,5166,49.97502517700195,0.6806079745292664,-62.03023910522461,-1.5094537734985352
2400,639,84.69,178,188.38270057000003,114240,7.742636826811278e-05,5211,21.657695770263672,0.6782862544059753,-62.68787384033203,-1.525026798248291
2410,641,84.8,179,188.79969891000002,114980,7.742636826811278e-05,5248,14.832650184631348,0.6764111518859863,-62.7238655090332,-1.5231949090957642
2420,642,84.66,180,188.27411414000002,115960,7.742636826811278e-05,5297,44.7919921875,0.6739268898963928,-62.63408660888672,-1.555920958518982
2430,644,84.82,181,189.07503422,116760,7.742636826811278e-05,5337,69.1387710571289,0.6718841195106506,-63.18830108642578,-1.5911179780960083
2440,645,84.83,182,188.78755331999994,117600,7.742636826811278e-05,5379,46.67913055419922,0.6697447896003723,-63.9761962890625,-1.5203907489776611
2450,647,84.81,182,188.86175814000006,118480,7.742636826811278e-05,5423,7.755985260009766,0.6675248742103577,-64.50770568847656,-1.6439001560211182
2460,648,84.89,183,189.10781183,119280,7.742636826811278e-05,5463,14.750738143920898,0.6655106544494629,-64.74549865722656,-1.6113567352294922
2470,622,85.09,193,189.62162049999998,120220,7.742636826811278e-05,5510,33.712554931640625,0.6631428003311157,-65.45840454101562,-1.6034306287765503
2480,623,85.09,193,188.87949490000003,121020,7.742636826811278e-05,5550,50.30975341796875,0.6611526012420654,-66.34341430664062,-1.6464718580245972
2490,625,84.88,194,188.69589051,121940,7.742636826811278e-05,5596,53.78881072998047,0.6588612198829651,-66.21185302734375,-1.569864273071289
2500,627,85.0,195,189.19575647,122680,7.742636826811278e-05,5633,18.656269073486328,0.6570168733596802,-66.79786682128906,-1.6770397424697876
2510,628,85.16,196,189.55830324,123600,7.742636826811278e-05,5679,39.229705810546875,0.654718279838562,-66.49266052246094,-1.6897597312927246
2520,630,85.34,197,189.97089695000003,124420,7.742636826811278e-05,5720,59.5305290222168,0.6526898741722107,-67.12326049804688,-1.7100698947906494
2530,631,85.37,198,190.10453718999995,125280,7.742636826811278e-05,5763,60.28995132446289,0.6505694389343262,-67.26219177246094,-1.6900274753570557
2540,633,85.42,199,190.50780408,126200,7.742636826811278e-05,5809,6.902898788452148,0.6483064293861389,-69.23876953125,-1.7040815353393555
2550,634,85.44,200,190.48198069999998,126980,7.742636826811278e-05,5848,38.203147888183594,0.6463926434516907,-68.65446472167969,-1.705538272857666
2560,636,85.2,200,189.82572978,127840,7.742636826811278e-05,5891,33.78050231933594,0.6442884206771851,-68.16496276855469,-1.6402461528778076
2570,637,84.93,201,189.25535430999992,128740,7.742636826811278e-05,5936,23.06106948852539,0.6421056389808655,-68.24122619628906,-1.7117189168930054
2580,638,84.84,202,189.55134921000004,129480,7.742636826811278e-05,5973,40.005252838134766,0.6402997374534607,-68.4962387084961,-1.7219123840332031
2590,617,84.74,211,189.18458363,130380,7.742636826811278e-05,6018,35.64506530761719,0.6381273865699768,-68.55723571777344,-1.681187629699707
2600,618,84.75,212,189.42044957,131180,7.742636826811278e-05,6058,14.668532371520996,0.636195182800293,-70.54025268554688,-1.7775962352752686
2610,619,84.56,213,188.8553089,132120,7.742636826811278e-05,6105,11.010626792907715,0.6339255571365356,-71.57929992675781,-1.7846107482910156
2620,621,84.85,214,189.62338736,132940,7.742636826811278e-05,6146,38.94329071044922,0.6319655776023865,-70.32706451416016,-1.8079090118408203
2630,622,84.76,214,189.40289982000002,133780,7.742636826811278e-05,6188,22.889957427978516,0.6299678087234497,-69.37525939941406,-1.8119382858276367
2640,624,84.61,215,189.00447286999994,134620,7.742636826811278e-05,6230,14.29208755493164,0.6279357671737671,-72.29023742675781,-1.810797929763794
2650,625,84.7,216,189.32681257000004,135480,7.742636826811278e-05,6273,62.55438995361328,0.6258881688117981,-71.60250091552734,-1.7334312200546265
2660,627,84.81,217,189.65111418,136300,7.742636826811278e-05,6314,22.41543960571289,0.6239690184593201,-71.56880950927734,-1.8446061611175537
2670,628,84.79,218,189.57373652,137200,7.742636826811278e-05,6359,65.49960327148438,0.6218467354774475,-71.0208969116211,-1.85238516330719
2680,629,84.78,219,189.43277371,138000,7.742636826811278e-05,6399,32.621421813964844,0.6199702024459839,-73.275146484375,-1.8146555423736572
2690,631,84.94,219,189.71513,138880,7.742636826811278e-05,6443,44.685943603515625,0.6178853511810303,-73.45830535888672,-1.8851802349090576
2700,632,85.1,220,190.01439186,139700,7.742636826811278e-05,6484,66.26200866699219,0.6159605383872986,-73.935302734375,-1.7617074251174927
2710,613,85.26,229,190.32655519,140580,7.742636826811278e-05,6528,57.93407440185547,0.6139316558837891,-73.33740997314453,-1.704391360282898
2720,614,84.84,230,189.28776657999998,141380,7.742636826811278e-05,6568,25.13837432861328,0.6121050119400024,-74.05255126953125,-1.8809043169021606
2730,615,84.95,230,189.45608861999997,142240,7.742636826811278e-05,6611,9.02029037475586,0.6101195216178894,-75.06582641601562,-1.9125913381576538
2740,617,85.15,231,190.0368235,143100,7.742636826811278e-05,6654,9.95522689819336,0.6081526279449463,-74.88764953613281,-1.9523932933807373
2750,618,85.13,232,190.00225441999999,144000,7.742636826811278e-05,6699,12.277532577514648,0.6061259508132935,-75.66215515136719,-1.8915350437164307
2760,619,85.17,233,189.88247092,144820,7.742636826811278e-05,6740,30.17899513244629,0.6042484045028687,-73.54531860351562,-1.9710034132003784
2770,621,85.51,234,190.75893836,145820,7.742636826811278e-05,6790,99.71858215332031,0.6019571423530579,-76.24435424804688,-2.009132146835327
2780,622,85.97,235,191.94917378,146560,7.742636826811278e-05,6827,11.678383827209473,0.6002706289291382,-76.6279067993164,-1.9118986129760742
2790,624,86.08,236,192.62104911000003,147500,7.742636826811278e-05,6874,41.88139343261719,0.5981387495994568,-78.53668212890625,-1.918187141418457
2800,625,86.02,237,192.59646777,148260,7.742636826811278e-05,6912,16.958898544311523,0.5964227318763733,-76.68685150146484,-1.9787569046020508
2810,626,85.84,238,192.48018057000002,149200,7.742636826811278e-05,6959,14.015237808227539,0.5942984819412231,-77.50775909423828,-1.9332873821258545
2820,608,85.8,246,192.46265180000003,150000,7.742636826811278e-05,6999,23.728851318359375,0.5925188064575195,-78.21395111083984,-1.9679633378982544
2830,610,85.77,247,192.46939597000005,150840,7.742636826811278e-05,7041,6.366801738739014,0.5906502604484558,-77.37650299072266,-2.042383909225464
2840,611,85.53,248,192.08548634,151700,7.742636826811278e-05,7084,82.86624145507812,0.5887198448181152,-77.45388793945312,-2.0534143447875977
2850,612,85.62,249,192.37959762000006,152520,7.742636826811278e-05,7125,18.354869842529297,0.5869048833847046,-76.97990417480469,-2.016439437866211
2860,613,85.59,250,192.66388368999998,153360,7.742636826811278e-05,7167,22.630352020263672,0.5850285887718201,-76.28494262695312,-2.068802833557129
2870,614,85.32,250,192.09664119,154200,7.742636826811278e-05,7209,27.476821899414062,0.5831685066223145,-78.68421936035156,-2.0943527221679688
2880,615,84.94,251,191.36212650000002,155040,7.742636826811278e-05,7251,32.583984375,0.5812958478927612,-78.83848571777344,-2.188434600830078
2890,617,84.87,252,191.06522644000003,155940,7.742636826811278e-05,7296,109.3740234375,0.5792855024337769,-77.83618927001953,-2.101705312728882
2900,618,84.96,253,191.23572953000001,156740,7.742636826811278e-05,7336,29.66802215576172,0.5775030851364136,-79.49937438964844,-2.175381660461426
2910,619,85.31,254,192.21386715,157780,7.742636826811278e-05,7388,73.68482971191406,0.575233519077301,-80.78668212890625,-2.1026320457458496
2920,620,85.71,255,193.22006588999997,158440,7.742636826811278e-05,7421,10.994266510009766,0.5737854838371277,-80.03826904296875,-2.0636744499206543
2930,622,86.1,256,194.31355522,159480,7.742636826811278e-05,7473,58.03732681274414,0.5715113878250122,-80.4781494140625,-2.145967483520508
2940,604,86.43,264,195.19309505,160140,7.742636826811278e-05,7506,43.164302825927734,0.5700604915618896,-80.55323028564453,-2.080953598022461
2950,606,86.75,266,196.02603377000003,161400,7.742636826811278e-05,7569,28.707897186279297,0.5673249363899231,-80.22135162353516,-2.187744617462158
2960,606,87.31,267,197.5479147,162100,7.742636826811278e-05,7604,48.86009216308594,0.56581050157547,-82.13746643066406,-2.2891719341278076
2970,608,87.97,268,199.11492943000002,163100,7.742636826811278e-05,7654,25.279285430908203,0.5636550188064575,-81.42813110351562,-2.1512253284454346
2980,609,88.24,268,200.20534945,163820,7.742636826811278e-05,7690,33.53974151611328,0.562102735042572,-81.87472534179688,-2.1916728019714355
2990,610,88.72,270,201.61994518999995,164920,7.742636826811278e-05,7745,32.28033447265625,0.5597416758537292,-81.52700805664062,-2.231675624847412
3000,611,89.08,270,203.00636926000004,165620,7.742636826811278e-05,7780,9.130001068115234,0.5582499504089355,-83.10285949707031,-2.1766111850738525
3010,613,89.15,271,203.26122013,166620,7.742636826811278e-05,7830,32.5491828918457,0.5561330914497375,-84.02012634277344,-2.273604393005371
3020,614,89.24,272,203.78175906,167380,7.742636826811278e-05,7868,18.531997680664062,0.554518461227417,-81.35354614257812,-2.1847944259643555
3030,615,89.37,273,204.18870424000005,168540,7.742636826811278e-05,7926,4.379064559936523,0.5520550012588501,-85.00657653808594,-2.346546173095703
3040,616,89.93,274,205.79547455999997,169220,7.742636826811278e-05,7960,22.807363510131836,0.5506343245506287,-84.24327087402344,-2.237048625946045
3050,601,90.02,283,206.15051535999999,170220,7.742636826811278e-05,8010,20.899635314941406,0.5485459566116333,-84.27381896972656,-2.1816253662109375
3060,602,89.74,283,205.51617025999997,171040,7.742636826811278e-05,8051,59.5506591796875,0.5468361973762512,-85.71528625488281,-2.326244354248047
3070,603,89.78,285,205.85227897000001,172020,7.742636826811278e-05,8100,29.00568389892578,0.5447986721992493,-84.22166442871094,-2.2318079471588135
3080,604,90.32,285,207.20214766,172900,7.742636826811278e-05,8144,14.490689277648926,0.5429829955101013,-85.72964477539062,-2.304398536682129
3090,606,90.74,287,208.36476680000004,173960,7.742636826811278e-05,8197,99.33560180664062,0.5408000946044922,-84.88427734375,-2.1844334602355957
3100,607,90.76,287,208.22916223000004,174700,7.742636826811278e-05,8234,99.26905822753906,0.5392957329750061,-86.39350891113281,-2.312480926513672
3110,608,91.16,288,209.64644601000003,175880,7.742636826811278e-05,8293,9.529410362243652,0.536904513835907,-87.10491943359375,-2.301337718963623
3120,609,92.1,289,212.27700463000002,176580,7.742636826811278e-05,8328,7.5172247886657715,0.5354806184768677,-84.91851043701172,-2.356041431427002
3130,611,92.42,290,213.11451637000002,177880,7.742636826811278e-05,8393,73.80582427978516,0.5328406095504761,-83.81735229492188,-2.309295177459717
3140,612,92.58,291,213.53634609999997,178460,7.742636826811278e-05,8422,29.010520935058594,0.531682014465332,-85.98281860351562,-2.3515701293945312
3150,613,92.78,292,214.30874703000006,179660,7.742636826811278e-05,8482,31.006635665893555,0.5292725563049316,-87.0234603881836,-2.312828302383423
3160,597,93.34,301,216.03635193999997,180260,7.742636826811278e-05,8512,61.687599182128906,0.5280748009681702,-89.14456176757812,-2.3380398750305176
3170,599,93.02,302,215.31065968,181400,7.742636826811278e-05,8569,28.738929748535156,0.5258052945137024,-87.97509002685547,-2.3600971698760986
3180,599,92.53,303,214.00526379,182060,7.742636826811278e-05,8602,5.683740139007568,0.5244866013526917,-88.91853332519531,-2.3911900520324707
3190,601,92.09,304,213.05405691000004,183340,7.742636826811278e-05,8666,23.596435546875,0.5219411849975586,-87.71078491210938,-2.3893473148345947
3200,602,91.95,305,212.65505215000002,183860,7.742636826811278e-05,8692,57.26250457763672,0.5209258794784546,-89.7504653930664,-2.4675140380859375
3210,603,91.7,306,211.66316582000002,185060,7.742636826811278e-05,8752,61.84920883178711,0.5185657143592834,-86.11520385742188,-2.3532819747924805
3220,604,90.75,307,209.09965799999998,185620,7.742636826811278e-05,8780,17.418045043945312,0.517462432384491,-86.72433471679688,-2.394070625305176
3230,606,90.49,308,208.77158318000002,186940,7.742636826811278e-05,8846,34.23211669921875,0.5149082541465759,-89.05476379394531,-2.365121364593506
3240,607,90.47,308,208.77822237000004,187500,7.742636826811278e-05,8874,11.153770446777344,0.5138158202171326,-90.56140899658203,-2.436218500137329
3250,608,90.49,310,208.81083129,188720,7.742636826811278e-05,8935,10.579961776733398,0.5114458203315735,-89.673583984375,-2.4328479766845703
3260,609,90.2,310,208.01982048000002,189360,7.742636826811278e-05,8967,16.153518676757812,0.5101990699768066,-88.31863403320312,-2.480623245239258
3270,593,90.44,320,208.74449307000003,190600,7.742636826811278e-05,9029,29.835716247558594,0.5078108906745911,-89.05099487304688,-2.486790180206299
3280,594,90.98,321,210.42219902000008,191220,7.742636826811278e-05,9060,85.64839935302734,0.5066223740577698,-91.54043579101562,-2.6154890060424805
3290,595,91.52,323,211.96584241999997,192540,7.742636826811278e-05,9126,29.409759521484375,0.5040921568870544,-89.31153869628906,-2.5044167041778564
3300,596,92.29,323,214.22642132000001,193140,7.742636826811278e-05,9156,89.69226837158203,0.5029472708702087,-92.02288818359375,-2.4261045455932617
3310,597,92.44,325,214.91256699999997,194340,7.742636826811278e-05,9216,14.434751510620117,0.5006601214408875,-91.86659240722656,-2.5099611282348633
3320,598,92.96,325,216.61162482000003,195040,7.742636826811278e-05,9251,77.73026275634766,0.4993395507335663,-89.71920013427734,-2.5519986152648926
3330,599,93.35,327,217.70341811999995,196160,7.742636826811278e-05,9307,6.230861186981201,0.49722999334335327,-93.91262817382812,-2.567751407623291
3340,600,93.41,327,218.11410001000004,196860,7.742636826811278e-05,9342,9.900217056274414,0.49591636657714844,-92.45821380615234,-2.5432322025299072
3350,601,93.66,328,219.04881054999998,198000,7.742636826811278e-05,9399,16.635791778564453,0.4937816262245178,-91.53733825683594,-2.4408986568450928
3360,603,94.88,329,222.72172892999995,198920,7.742636826811278e-05,9445,12.56998348236084,0.49207359552383423,-91.37943267822266,-2.621330738067627
3370,587,96.03,340,226.26158036,200120,7.742636826811278e-05,9505,21.258079528808594,0.48984044790267944,-90.10873413085938,-2.63740873336792
3380,588,96.51,341,227.51112856000003,200880,7.742636826811278e-05,9543,39.94563293457031,0.488433837890625,-94.18119049072266,-2.532583236694336
3390,589,96.74,342,228.46797633999998,202100,7.742636826811278e-05,9604,73.31605529785156,0.4861801266670227,-92.80506134033203,-2.6041979789733887
3400,590,97.04,343,229.68741301999998,202940,7.742636826811278e-05,9646,39.01276397705078,0.4846336841583252,-92.3976821899414,-2.6793019771575928
3410,591,97.95,345,232.23327097,204140,7.742636826811278e-05,9706,48.56294250488281,0.4824296832084656,-92.42124938964844,-2.5800161361694336
3420,592,98.6,345,233.78682065,204860,7.742636826811278e-05,9742,46.79290771484375,0.48111435770988464,-91.29713439941406,-2.4974024295806885
3430,594,99.0,347,235.12309871000005,206240,7.742636826811278e-05,9811,13.356820106506348,0.47861629724502563,-94.19023132324219,-2.672013759613037
3440,594,99.92,347,238.05616240999996,206980,7.742636826811278e-05,9848,43.71427917480469,0.4772927165031433,-93.8700180053711,-2.543490409851074
3450,596,100.31,349,239.12488214999996,208180,7.742636826811278e-05,9908,50.2087287902832,0.47513288259506226,-96.06288146972656,-2.71608829498291
3460,597,100.26,349,238.82852348,208960,7.742636826811278e-05,9947,47.07841491699219,0.47372910380363464,-95.61573791503906,-2.5849812030792236
3470,583,99.99,360,238.37863743000003,210200,7.742636826811278e-05,10009,24.4644775390625,0.47150126099586487,-95.04876708984375,-2.797429084777832
3480,584,100.14,361,238.78768649999998,211020,7.742636826811278e-05,10050,6.5105180740356445,0.4700455367565155,-96.81040954589844,-2.7149887084960938
3490,585,100.59,362,239.82471226,212280,7.742636826811278e-05,10113,27.71365737915039,0.4678395390510559,-96.24446868896484,-2.7659811973571777
3500,586,101.5,363,241.94520931,213220,7.742636826811278e-05,10160,71.1526107788086,0.466204971075058,-96.66355895996094,-2.592132091522217
3510,587,102.49,364,244.96394069,214420,7.742636826811278e-05,10220,71.47269439697266,0.4641202390193939,-95.88497924804688,-2.7892260551452637
3520,588,103.22,365,247.71457256999994,215380,7.742636826811278e-05,10268,17.24276351928711,0.46243855357170105,-97.83859252929688,-2.6651828289031982
3530,590,104.58,366,252.12413094999997,216640,7.742636826811278e-05,10331,52.28656005859375,0.460248738527298,-96.5556640625,-2.76621413230896
3540,591,105.08,367,253.79362872000002,217620,7.742636826811278e-05,10380,39.1365966796875,0.45854488015174866,-96.79112243652344,-2.6938209533691406
3550,593,106.06,369,256.91640995,218960,7.742636826811278e-05,10447,35.48236083984375,0.45623403787612915,-97.77816772460938,-2.815739154815674
3560,577,107.63,381,261.84799993999997,220020,7.742636826811278e-05,10500,67.20866394042969,0.45443278551101685,-98.99472045898438,-2.814513683319092
3570,578,109.38,382,267.06179449,221320,7.742636826811278e-05,10565,7.448550701141357,0.4522290527820587,-97.68449401855469,-2.882417678833008
3580,579,111.07,383,271.97030381999997,222320,7.742636826811278e-05,10615,30.259241104125977,0.4505155086517334,-99.06204223632812,-2.7828569412231445
3590,581,112.55,384,276.56518437,223580,7.742636826811278e-05,10678,8.79924201965332,0.4483793079853058,-97.70222473144531,-2.748487949371338
3600,582,113.09,385,279.39362535999993,224740,7.742636826811278e-05,10736,29.00433349609375,0.44642800092697144,-97.3692855834961,-2.995861768722534
3610,583,113.76,386,281.36729727,225740,7.742636826811278e-05,10786,34.1263542175293,0.4447405934333801,-97.08916473388672,-2.725780963897705
3620,584,114.04,388,282.24448806,226980,7.742636826811278e-05,10848,83.51434326171875,0.4426615238189697,-99.23270416259766,-2.712698221206665
3630,585,114.7,389,283.88215555999994,228100,7.742636826811278e-05,10904,89.88999938964844,0.4408016800880432,-100.58177185058594,-2.788271427154541
3640,587,115.45,390,287.24518046000003,229320,7.742636826811278e-05,10965,45.45882034301758,0.4387725591659546,-100.90815734863281,-2.8649840354919434
3650,571,116.1,403,289.85179569,230320,7.742636826811278e-05,11015,47.793479919433594,0.4371333718299866,-100.63505554199219,-2.8284335136413574
3660,573,116.76,404,292.16221917,231780,7.742636826811278e-05,11088,41.784751892089844,0.4347587823867798,-99.36457824707031,-3.0145764350891113
3670,574,117.0,405,292.63239527,232780,7.742636826811278e-05,11138,44.690147399902344,0.43314969539642334,-101.44878387451172,-2.886406660079956
3680,576,117.49,406,294.85573355,234300,7.742636826811278e-05,11214,30.995052337646484,0.43070000410079956,-100.71115112304688,-3.028080940246582
3690,577,117.88,407,295.05135273,235080,7.742636826811278e-05,11253,9.380950927734375,0.4294491410255432,-101.1488265991211,-2.785533905029297
3700,579,118.68,408,296.58565738,236700,7.742636826811278e-05,11334,61.787410736083984,0.4268733263015747,-101.02569580078125,-2.629049777984619
3710,579,119.19,409,298.42646517000003,237600,7.742636826811278e-05,11379,48.588157653808594,0.42544353008270264,-103.67919158935547,-2.8204026222229004
3720,581,120.41,411,301.31708635,239120,7.742636826811278e-05,11455,9.471393585205078,0.42303216457366943,-103.52488708496094,-3.0511631965637207
3730,567,121.28,423,303.47073055,240040,7.742636826811278e-05,11501,8.358697891235352,0.42157840728759766,-102.47714233398438,-3.0108470916748047
3740,568,121.66,424,302.52128585,241440,7.742636826811278e-05,11571,34.508399963378906,0.41938766837120056,-100.53001403808594,-2.993067741394043
3750,569,122.05,425,302.74539988,242500,7.742636826811278e-05,11624,37.635135650634766,0.4177325665950775,-102.80618286132812,-2.9273343086242676
3760,570,122.52,427,303.89428616,243940,7.742636826811278e-05,11696,7.255760192871094,0.4155336916446686,-102.5208740234375,-2.8929176330566406
3770,571,122.32,428,302.79314279,244940,7.742636826811278e-05,11746,23.308368682861328,0.41400444507598877,-102.9472427368164,-2.852236747741699
3780,573,122.14,429,301.26506554,246420,7.742636826811278e-05,11820,6.750631809234619,0.4117445945739746,-102.66854858398438,-2.953122615814209
3790,573,122.08,431,302.36083886999995,247400,7.742636826811278e-05,11869,12.750102996826172,0.41025376319885254,-106.09101867675781,-2.9861316680908203
3800,575,121.79,432,301.78433479,248880,7.742636826811278e-05,11943,44.89238739013672,0.4080006182193756,-104.72015380859375,-2.9890565872192383
3810,576,121.46,433,300.13420253,249840,7.742636826811278e-05,11991,20.962276458740234,0.4065547287464142,-107.26203918457031,-2.944364070892334
3820,562,121.7,446,301.43148487999997,251260,7.742636826811278e-05,12062,44.00176239013672,0.40443703532218933,-105.65919494628906,-2.9824001789093018
3830,563,121.7,447,301.4813262999999,252400,7.742636826811278e-05,12119,23.247142791748047,0.4027118682861328,-103.1158447265625,-2.872642993927002
3840,564,122.03,449,302.82477838,253780,7.742636826811278e-05,12188,23.16948699951172,0.4006717801094055,-106.62272644042969,-3.024736166000366
3850,565,122.65,450,304.15318205000005,254880,7.742636826811278e-05,12243,52.581443786621094,0.39905115962028503,-105.96080017089844,-2.876673698425293
3860,567,123.02,451,303.83752612,256280,7.742636826811278e-05,12313,77.21483612060547,0.3969893753528595,-105.73613739013672,-3.1183457374572754
3870,567,123.95,453,306.33118392,257440,7.742636826811278e-05,12371,49.59635543823242,0.3952920138835907,-105.86988067626953,-2.8750970363616943
3880,569,125.19,455,309.24065578,259060,7.742636826811278e-05,12452,60.63172149658203,0.3929443061351776,-107.89161682128906,-2.9962353706359863
3890,556,126.35,467,311.36718678,260140,7.742636826811278e-05,12506,66.07246398925781,0.3913806080818176,-109.14567565917969,-3.044008731842041
3900,558,127.42,468,313.30891256,261700,7.742636826811278e-05,12584,17.898536682128906,0.389119952917099,-106.59230041503906,-3.155916213989258
3910,558,128.19,470,315.10446362,262840,7.742636826811278e-05,12641,19.465295791625977,0.3874830901622772,-107.13048553466797,-3.0907983779907227
3920,560,129.23,471,317.16499106,264380,7.742636826811278e-05,12718,8.958377838134766,0.3852718472480774,-108.91893005371094,-3.0382893085479736
3930,561,130.4,473,320.60788174000004,265440,7.742636826811278e-05,12771,30.010269165039062,0.38376572728157043,-108.84483337402344,-3.1083641052246094
3940,562,132.0,474,324.36894134,267140,7.742636826811278e-05,12856,11.255916595458984,0.38135379552841187,-108.61665344238281,-3.0798935890197754
3950,563,132.13,476,324.31917539999995,268100,7.742636826811278e-05,12904,13.666083335876465,0.38002270460128784,-110.19203186035156,-3.043527126312256
3960,564,132.76,477,326.25554556,269920,7.742636826811278e-05,12995,23.152877807617188,0.37748196721076965,-112.21875762939453,-3.1950623989105225
3970,551,133.61,490,327.49395945,270920,7.742636826811278e-05,13045,8.035648345947266,0.37609612941741943,-110.68001556396484,-2.9617199897766113
3980,553,134.54,492,330.70412553,272860,7.742636826811278e-05,13142,121.24169921875,0.373432457447052,-108.59544372558594,-2.82125186920166
3990,554,135.53,493,333.28178526000005,273620,7.742636826811278e-05,13180,16.442516326904297,0.3723982572555542,-113.16055297851562,-2.8592207431793213
4000,555,136.91,495,337.01389832999996,275640,7.742636826811278e-05,13281,24.316741943359375,0.36967146396636963,-109.8863525390625,-3.022824764251709
4010,556,137.94,496,339.49765669999994,276340,7.742636826811278e-05,13316,12.460418701171875,0.3687368333339691,-109.29984283447266,-2.9307045936584473
4020,558,138.33,498,340.34398178000004,278480,7.742636826811278e-05,13423,34.42750930786133,0.3658953011035919,-113.26221466064453,-2.910731792449951
4030,559,138.15,499,338.45526866,279380,7.742636826811278e-05,13468,58.78087615966797,0.36470597982406616,-111.90664672851562,-3.2491445541381836
4040,546,138.87,514,339.47110270999997,281300,7.742636826811278e-05,13564,7.780760288238525,0.36214011907577515,-111.93034362792969,-3.1276931762695312
4050,547,140.18,515,342.55936528999996,282220,7.742636826811278e-05,13610,8.577098846435547,0.3609112501144409,-112.64363861083984,-3.0754852294921875
4060,549,141.45,516,346.30489029000006,283900,7.742636826811278e-05,13694,66.07185363769531,0.358703076839447,-116.8570785522461,-3.2273688316345215
4070,550,141.85,517,347.18832022000004,284940,7.742636826811278e-05,13746,22.822097778320312,0.35734301805496216,-115.42210388183594,-3.153439521789551
4080,552,140.73,519,342.55780625000006,286860,7.742636826811278e-05,13842,76.00236511230469,0.3548758029937744,-114.54438781738281,-2.843977451324463
4090,553,142.14,520,344.2733799300001,287980,7.742636826811278e-05,13898,85.27978515625,0.35343092679977417,-114.39146423339844,-3.203331470489502
4100,554,143.5,522,345.64696696000004,289820,7.742636826811278e-05,13990,36.942405700683594,0.351065069437027,-114.47988891601562,-2.946338176727295
4110,542,144.37,536,346.2798778,291140,7.742636826811278e-05,14056,63.278663635253906,0.3493660092353821,-118.1268539428711,-3.1111745834350586
4120,544,146.56,538,348.73008668,292980,7.742636826811278e-05,14148,113.3065185546875,0.34705227613449097,-113.47579956054688,-2.7940452098846436
4130,545,148.73,539,351.80624338,294220,7.742636826811278e-05,14210,105.19638061523438,0.34555181860923767,-118.32518768310547,-2.8429813385009766
4140,546,150.07,541,351.48054145000003,295920,7.742636826811278e-05,14295,15.450067520141602,0.3434184193611145,-111.5780258178711,-2.7666380405426025
4150,548,150.76,542,351.06094134,297520,7.742636826811278e-05,14375,44.375946044921875,0.34144917130470276,-118.34382629394531,-3.183732509613037
4160,549,153.12,545,355.0247131899999,299640,7.742636826811278e-05,14481,53.965087890625,0.3388436734676361,-117.73475646972656,-3.017327070236206
4170,536,153.83,560,356.32759399,301040,7.742636826811278e-05,14551,233.3770294189453,0.33715471625328064,-118.5355224609375,-3.061784267425537
4180,537,158.46,562,367.13229625000014,302500,7.742636826811278e-05,14624,129.24908447265625,0.3353969156742096,-117.5926742553711,-2.8342103958129883
4190,538,154.64,563,355.22650887,303820,7.742636826811278e-05,14690,74.99668884277344,0.3338281810283661,-120.21143341064453,-2.848639488220215
