time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/n_updates,train/critic_loss
176900,933,4620,28.25,44.1658648,189,0.09,-55.04944610595703,-4.703869819641113,0.29642453789711,8344,147.09776306152344
177060,933,4630,25.03,36.91283369,189,0.09,-56.932411193847656,-5.994972229003906,0.10860760509967804,8352,184.54986572265625
177180,933,4640,19.65,24.96849462,189,0.09,-56.32427215576172,-7.255324363708496,0.05676514282822609,8358,96.6172866821289
177440,933,4650,16.94,18.85341027,189,0.09,-56.84143829345703,-7.245016098022461,0.018368473276495934,8371,124.34185791015625
177700,934,4660,17.29,19.859203089999998,190,0.09,-60.496070861816406,-5.050543785095215,0.008144744671881199,8384,93.75733184814453
178500,935,4670,16.54,18.33775014,190,0.09,-59.20687484741211,-7.2399725914001465,0.001751533942297101,8424,106.47566223144531
178800,935,4680,19.57,25.16614916,191,0.09,-59.51241683959961,-6.783599376678467,0.001038439106196165,8439,98.28399658203125
179020,935,4690,22.93,32.62234726,191,0.09,-57.93507766723633,-4.289046287536621,0.000747850863263011,8450,48.64765930175781
179220,936,4700,24.51,36.77315782,191,0.09,-58.657958984375,-5.008676528930664,0.000577973376493901,8460,74.88602447509766
179440,936,4710,25.36,39.4671339,191,0.09,-58.06854248046875,-6.4136199951171875,0.0004461604985408485,8471,64.86183166503906
179640,936,4720,26.28,42.42483873000001,191,0.09,-59.5941276550293,-7.0488762855529785,0.00034568531555123627,8481,75.2475814819336
179920,937,4730,27.18,45.30913417,192,0.09,-61.16559600830078,-6.383060455322266,0.00023265332856681198,8495,55.284278869628906
180120,931,4740,28.44,48.84533969000001,193,0.09,-60.0450553894043,2.4292211532592773,0.00019032938871532679,8505,94.79497528076172
180800,932,4750,30.38,53.85863828000001,193,0.09,-63.75882339477539,27.1605281829834,0.0011502790730446577,8539,23.532470703125
181040,932,4760,32.86,60.23988826000001,194,0.09,-62.96894836425781,22.514564514160156,0.0040827649645507336,8551,77.00165557861328
181660,933,4770,33.88,63.647729369999986,194,0.09,-60.99309158325195,7.674770832061768,0.15943633019924164,8582,57.97557830810547
181920,933,4780,33.55,63.79393682999999,194,0.09,-51.85839080810547,0.22130152583122253,0.8705001473426819,8595,74.25938415527344
182360,934,4790,31.67,60.261126529999984,195,0.09,-44.84846115112305,-0.9852200746536255,3.7379143238067627,8617,969.4713134765625
182480,934,4800,32.82,61.72529004000001,195,0.09,-41.37987518310547,-0.7401858568191528,4.167318820953369,8623,1154.1409912109375
182580,934,4810,32.23,59.31339061,195,0.09,-38.906070709228516,-0.4826856851577759,4.473057270050049,8628,1634.8165283203125
182720,934,4820,31.4,56.394665279999984,195,0.09,-53.2844123840332,0.5526755452156067,4.809799671173096,8635,1297.22265625
182860,934,4830,30.38,53.088156760000004,195,0.09,-61.903045654296875,4.4091033935546875,4.629602432250977,8642,821.72314453125
182980,934,4840,29.46,50.26578417,195,0.09,-62.90547180175781,3.697749614715576,3.5734193325042725,8648,393.75653076171875
183140,934,4850,27.14,44.08351507999999,195,0.09,-63.00654220581055,2.0870938301086426,1.9765084981918335,8656,156.5718231201172
183300,935,4860,24.47,37.23782935999999,196,0.09,-59.9466438293457,-0.33233779668807983,0.9105491638183594,8664,123.380615234375
183480,935,4870,21.68,29.71521994999999,196,0.09,-59.82831573486328,-2.7379631996154785,0.35032981634140015,8673,119.01412963867188
184000,935,4880,19.86,25.44872382,196,0.09,-62.785423278808594,-3.414724349975586,0.03097030520439148,8699,81.26480102539062
184200,936,4890,20.47,26.550351610000003,196,0.09,-59.257537841796875,-6.887474060058594,0.016886252909898758,8709,77.90982055664062
184440,936,4900,19.6,25.498000759999996,196,0.09,-60.75233459472656,-10.553484916687012,0.008347968570888042,8721,51.84659194946289
184640,936,4910,20.59,28.668726800000005,197,0.09,-60.399253845214844,-11.208971977233887,0.004379768390208483,8731,95.07363891601562
185200,937,4920,21.32,31.123351469999992,197,0.09,-59.45243835449219,-11.604839324951172,0.0007688220939598978,8759,66.65592956542969
185520,937,4930,23.97,37.5386388,197,0.09,-61.64295196533203,-8.908516883850098,0.0003270057786721736,8775,50.026329040527344
185680,937,4940,26.15,43.13207183999999,198,0.09,-62.639373779296875,-10.980636596679688,0.00022630645253229886,8783,68.27932739257812
186020,937,4950,27.52,47.14556192,198,0.09,-63.47573471069336,-2.1708428859710693,0.00011280870239716023,8800,36.59422302246094
186500,938,4960,28.54,50.37893923000001,198,0.09,-59.582435607910156,115.80843353271484,0.0029087229631841183,8824,130.09536743164062
186660,938,4970,30.19,55.18385559,198,0.09,-56.37751007080078,45.32112121582031,0.06947686523199081,8832,106.67391967773438
186800,939,4980,29.68,54.123835910000004,198,0.09,-42.61272430419922,1.3506484031677246,0.8245380520820618,8839,133.43896484375
186940,939,4990,27.6,49.821892909999995,199,0.09,37.52911376953125,-12.346834182739258,4.882687568664551,8846,4498.80029296875
187080,939,5000,26.92,47.85359334999999,199,0.09,-66.6665267944336,10.315683364868164,17.59794044494629,8853,10199.681640625
187220,939,5010,26.11,45.1055646,199,0.09,-129.85414123535156,14.957261085510254,25.894088745117188,8860,13702.08203125
187400,939,5020,25.24,42.0635462,199,0.09,-119.93247985839844,14.36423110961914,19.112646102905273,8869,1759.994873046875
187660,940,5030,23.07,36.14224617999999,199,0.09,-71.14677429199219,8.34521198272705,6.268664360046387,8882,496.2301025390625
187880,940,5040,21.83,32.032754080000004,199,0.09,-57.402366638183594,3.273636817932129,2.09383487701416,8893,128.21429443359375
188080,940,5050,20.94,28.78700736999999,199,0.09,-56.9872932434082,-1.005528450012207,0.7802575826644897,8903,105.20103454589844
188340,940,5060,20.34,26.67848235,200,0.09,-55.897193908691406,-4.410226821899414,0.2344397008419037,8916,87.79790496826172
188720,941,5070,19.72,24.785470339999996,200,0.09,-57.05511474609375,-4.330829620361328,0.056521568447351456,8935,89.3796615600586
189160,941,5080,21.49,27.8410434,200,0.09,-56.213897705078125,-2.881714344024658,0.02078464813530445,8957,52.14179992675781
189400,942,5090,22.78,29.547994359999997,201,0.09,-57.34367370605469,-1.797290563583374,0.015159651637077332,8969,70.40414428710938
189600,942,5100,23.86,30.73997538,201,0.09,-54.95334243774414,-0.842301607131958,0.012738957069814205,8979,40.18507385253906
189780,942,5110,25.23,33.047324090000004,201,0.09,-54.79074478149414,1.2278541326522827,0.011478633619844913,8988,83.31053161621094
189980,942,5120,25.41,33.63182429,201,0.09,-58.64045333862305,4.446994781494141,0.011561530642211437,8998,46.750030517578125
190180,937,5130,25.72,34.51373705,202,0.09,-55.640419006347656,4.880843639373779,0.013371355831623077,9008,58.43257141113281
190560,937,5140,25.63,34.536985640000005,203,0.09,-56.96491622924805,3.5363404750823975,0.024007972329854965,9027,32.620975494384766
190880,937,5150,26.38,36.039245959999995,203,0.09,-57.53975296020508,5.16126823425293,0.042126402258872986,9043,58.427284240722656
191100,937,5160,27.79,38.39041621999999,203,0.09,-55.543975830078125,2.9597160816192627,0.06560912728309631,9054,74.66584777832031
191360,938,5170,27.74,37.5792529,203,0.09,-56.89086151123047,4.474947452545166,0.10728240013122559,9067,75.20477294921875
191720,938,5180,26.41,34.45712590000001,204,0.09,-52.85447311401367,2.333043336868286,0.21246282756328583,9085,76.92918395996094
192540,937,5190,28.4,39.084415050000004,205,0.09,-53.391380310058594,-0.9695916175842285,0.40676426887512207,9126,75.06776428222656
192940,937,5200,30.0,42.07855336999999,205,0.09,-53.62397384643555,-1.527338981628418,0.26149484515190125,9146,132.46609497070312
193200,937,5210,31.69,44.81238634,206,0.09,-55.0862922668457,-4.990725994110107,0.14555542171001434,9159,63.632781982421875
193400,937,5220,32.48,45.73313458,206,0.09,-56.85962677001953,-4.593544006347656,0.07874467223882675,9169,64.20108795166016
193600,937,5230,33.86,47.74521467999999,206,0.09,-55.77714538574219,-8.652441024780273,0.0403779037296772,9179,70.51399993896484
193820,937,5240,34.27,48.08503129,206,0.09,-51.80433654785156,-7.971565246582031,0.01873481459915638,9190,46.3583984375
194020,938,5250,33.48,46.35123089999998,206,0.09,-55.54931640625,-10.436850547790527,0.010116511024534702,9200,62.188018798828125
194300,938,5260,32.03,43.57698793,207,0.09,-57.52322006225586,-7.2597150802612305,0.004897841718047857,9214,47.43240737915039
194500,938,5270,31.31,42.14819757,207,0.09,-55.79547882080078,-10.958839416503906,0.0032488349825143814,9224,33.877601623535156
194720,939,5280,31.46,42.30910043,207,0.09,-53.148345947265625,-7.058527946472168,0.002127370098605752,9235,81.46331024169922
194860,939,5290,28.37,35.64653644,207,0.09,-52.757850646972656,-5.58289909362793,0.0016735008684918284,9242,36.4273681640625
195180,939,5300,24.96,29.45684699,207,0.09,-54.76422119140625,-5.284494400024414,0.0010190022876486182,9258,54.36631774902344
195380,939,5310,23.36,26.74751508,207,0.09,-54.2115478515625,-11.275571823120117,0.0007549248402938247,9268,27.911739349365234
195760,940,5320,23.73,27.697977330000004,208,0.09,-56.449249267578125,-8.695098876953125,0.0004241738934069872,9287,36.24761962890625
196640,941,5330,25.1,31.444017730000006,208,0.09,-56.27667236328125,-6.793103218078613,0.00017482922703493387,9331,37.85841369628906
197100,942,5340,27.12,36.459882060000005,209,0.09,-55.345314025878906,0.8463866710662842,0.00013847708760295063,9354,51.55262756347656
197880,943,5350,31.58,44.939456289999995,209,0.09,-55.519405364990234,-0.036185383796691895,0.00013310265785548836,9393,27.027145385742188
198280,944,5360,35.52,50.14215716,210,0.09,-54.76811981201172,6.056377410888672,0.00014964721049182117,9413,50.15031051635742
198660,944,5370,37.92,52.856460049999995,210,0.09,-57.447540283203125,12.722808837890625,0.00018022619769908488,9432,60.77186584472656
199000,945,5380,40.49,55.481220410000006,210,0.09,-54.093589782714844,3.3424956798553467,0.00024188494717236608,9449,33.46830368041992
199280,945,5390,43.1,57.132013879999995,210,0.09,-54.04608154296875,-1.5749303102493286,0.00029603089205920696,9463,42.836971282958984
199580,945,5400,44.07,55.901207379999995,211,0.09,-55.63285446166992,2.192202568054199,0.00037228508153930306,9478,50.51377868652344
199860,946,5410,44.63,54.259748310000006,211,0.09,-54.65330123901367,7.543400764465332,0.00044802375487051904,9492,51.224029541015625
200160,931,5420,44.74,51.37053527999999,214,0.09,-55.693458557128906,4.296971321105957,0.0005555215757340193,9507,52.20232009887695
200640,931,5430,44.28,46.19557202,215,0.09,-56.7110595703125,6.937070846557617,0.0009970070095732808,9531,57.103981018066406
200820,932,5440,42.79,38.63569576,215,0.09,-57.59320068359375,2.1513586044311523,0.0012702513486146927,9540,33.13819885253906
201440,933,5450,40.38,30.237907070000002,215,0.09,-56.34856033325195,11.233166694641113,0.0033285997342318296,9571,61.70661544799805
201940,933,5460,38.51,24.87909475,216,0.09,-56.2767448425293,9.896114349365234,0.009724403731524944,9596,117.7061767578125
202900,935,5470,37.89,24.065342950000005,217,0.09,-50.47297668457031,4.09110164642334,0.37719807028770447,9644,30.44529914855957
203680,935,5480,38.23,26.80465126,217,0.09,-51.95347213745117,3.462726593017578,3.46049165725708,9683,370.0022888183594
203860,936,5490,44.42,41.05542391,217,0.09,-49.954952239990234,1.7995660305023193,1.8856838941574097,9692,153.971435546875
203980,936,5500,45.08,45.158612520000005,217,0.09,-53.40058898925781,0.4403529763221741,1.1307051181793213,9698,161.84747314453125
204360,936,5510,44.25,46.051524089999994,218,0.09,-54.035152435302734,-5.6055803298950195,0.1885857880115509,9717,50.48421096801758
204920,937,5520,44.84,50.82632144000001,218,0.09,-56.93574142456055,-4.227929592132568,0.024411747232079506,9745,59.91033935546875
205300,937,5530,45.04,55.83389699,218,0.09,-56.5644416809082,-4.756531715393066,0.011863214895129204,9764,37.93210983276367
206020,938,5540,47.58,64.91606181,219,0.09,-53.32561492919922,3.0521769523620605,0.008421000093221664,9800,41.97834396362305
206240,939,5550,48.86,72.54069233000001,219,0.09,-52.83182907104492,1.7308564186096191,0.009387923404574394,9811,64.33317565917969
206760,939,5560,49.26,79.05877954,220,0.09,-56.8089599609375,7.567354202270508,0.020307064056396484,9837,63.572689056396484
207000,939,5570,48.86,82.16651765,220,0.09,-55.740966796875,4.83964729309082,0.03588230535387993,9849,59.12497329711914
207560,940,5580,47.3,81.28406253,220,0.09,-57.492095947265625,1.5725046396255493,0.14009501039981842,9877,13.122373580932617
207800,940,5590,41.55,73.33985105,220,0.09,-55.110931396484375,2.743722915649414,0.23069846630096436,9889,54.175445556640625
208300,941,5600,40.92,73.8707386,221,0.09,-53.21509552001953,-0.890586793422699,0.39989614486694336,9914,29.871633529663086
208600,941,5610,42.94,79.63444503000001,221,0.09,-53.726295471191406,-1.4996612071990967,0.28503626585006714,9929,42.97299575805664
209100,942,5620,43.31,81.35956879,221,0.09,-54.987667083740234,-3.968905210494995,0.09041916579008102,9954,59.05211639404297
209500,942,5630,43.24,81.74047180999999,222,0.09,-55.21246337890625,-0.9521636962890625,0.04106634482741356,9974,73.85433959960938
209980,943,5640,41.9,80.53987189000001,222,0.09,-56.90646743774414,2.9297029972076416,0.025929225608706474,9998,26.216611862182617
210200,934,5650,40.26,77.58365582,224,0.09,-55.86996841430664,0.013692617416381836,0.02544672228395939,10009,49.545188903808594
210720,935,5660,39.58,76.10686856,225,0.09,-54.74522399902344,1.8267478942871094,0.02854055166244507,10035,50.753257751464844
210860,935,5670,39.24,75.17871343,225,0.09,-54.65776062011719,3.446993350982666,0.03355495259165764,10042,65.13621520996094
211500,936,5680,39.2,74.96095119,225,0.09,-53.86705780029297,1.134323000907898,0.08670976012945175,10074,52.761932373046875
212000,936,5690,39.77,75.98679392,226,0.09,-54.62776184082031,4.075108528137207,0.1628781110048294,10099,78.11273193359375
212540,937,5700,41.24,78.83307663000001,226,0.09,-51.40056228637695,-0.2598176598548889,0.26386064291000366,10126,74.70755767822266
212860,937,5710,42.03,80.42535656000001,227,0.09,-53.7721061706543,1.467971920967102,0.23654049634933472,10142,70.11317443847656
213380,936,5720,42.6,81.73301626,227,0.09,-54.0772819519043,0.02911365032196045,0.14721842110157013,10168,72.94499206542969
214020,936,5730,43.56,83.85700932,228,0.09,-53.97216796875,-3.6441848278045654,0.07364030927419662,10200,23.941770553588867
214140,936,5740,43.48,83.50034479,228,0.09,-53.05735778808594,-3.3834986686706543,0.05699363350868225,10206,73.84959411621094
214620,936,5750,43.42,83.31556874999998,229,0.09,-54.721778869628906,-1.4206525087356567,0.020895250141620636,10230,68.23710632324219
214720,936,5760,42.87,82.15130051999999,229,0.09,-53.89002227783203,-1.842934012413025,0.017651746049523354,10235,64.39849853515625
215420,937,5770,43.31,83.25566021,229,0.09,-53.547080993652344,-0.6696077585220337,0.0078791044652462,10270,50.40483093261719
215540,937,5780,43.44,83.54826576999999,229,0.09,-54.22465515136719,9.912633895874023,0.00821311492472887,10276,68.85427856445312
216220,938,5790,42.77,82.17887971,230,0.09,-50.27676010131836,4.567812919616699,0.020755840465426445,10310,67.94811248779297
216600,938,5800,40.07,76.46248164000001,230,0.09,-54.96248245239258,1.1190929412841797,0.040301498025655746,10329,49.595611572265625
216980,939,5810,40.98,78.27563095999999,231,0.09,-52.281681060791016,3.0812110900878906,0.08870203793048859,10348,31.495180130004883
217380,937,5820,40.08,76.40546511000001,231,0.09,-53.728492736816406,-0.42452025413513184,0.1622784584760666,10368,78.89664459228516
218000,938,5830,38.56,73.19368277999999,232,0.09,-53.10068130493164,-2.501436948776245,0.0866238921880722,10399,34.18284225463867
218060,938,5840,37.78,71.37693818000001,232,0.09,-50.846343994140625,-2.9188313484191895,0.07701712846755981,10402,157.02154541015625
218620,939,5850,39.15,74.18227327999999,232,0.09,-54.025272369384766,0.34766268730163574,0.030643874779343605,10430,73.3900375366211
218900,939,5860,39.72,74.92843304000002,233,0.09,-53.337501525878906,-1.3589749336242676,0.019595351070165634,10444,86.24992370605469
219740,940,5870,41.37,77.97894619,233,0.09,-53.32524871826172,1.6874443292617798,0.009974255226552486,10486,67.90388488769531
220060,934,5880,42.82,80.92653587,235,0.09,-51.26967239379883,0.9515673518180847,0.012515369802713394,10502,72.45714569091797
220520,934,5890,42.81,80.62792823999999,235,0.09,-54.626258850097656,1.0080329179763794,0.02099897339940071,10525,41.20026397705078
221040,935,5900,45.67,86.82929976999999,236,0.09,-51.595245361328125,1.9059187173843384,0.039630960673093796,10551,49.083431243896484
221320,935,5910,44.95,85.54600109,236,0.09,-52.15003967285156,3.015422821044922,0.05774661898612976,10565,48.508052825927734
221900,936,5920,44.37,84.68100113,236,0.09,-54.457069396972656,-0.41347843408584595,0.10638212412595749,10594,59.446922302246094
222060,936,5930,44.52,85.210827,237,0.09,-54.13607406616211,-0.6988211870193481,0.09139159321784973,10602,25.854347229003906
222580,936,5940,45.15,87.02224052,237,0.09,-55.71072769165039,-0.2326977252960205,0.04206649214029312,10628,23.260074615478516
223180,937,5950,43.9,84.57021827999999,238,0.09,-52.13263702392578,-1.4514340162277222,0.021001668646931648,10658,32.210018157958984
223340,937,5960,44.63,86.47363524000001,238,0.09,-52.5699348449707,-3.517662763595581,0.018285322934389114,10666,36.10765075683594
223900,938,5970,43.61,84.56815322,238,0.09,-52.441650390625,3.9906809329986572,0.01092240959405899,10694,81.18505859375
224160,937,5980,41.89,80.99146802000001,238,0.09,-54.73895263671875,0.3452346920967102,0.011373376473784447,10707,57.51932907104492
224400,937,5990,39.82,76.54732338,239,0.09,-54.06315612792969,2.5973241329193115,0.01502195280045271,10719,62.83506774902344
224840,938,6000,38.43,73.41638719000001,239,0.09,-52.37312698364258,-0.5250377655029297,0.025698771700263023,10741,53.89917755126953
225160,938,6010,36.55,69.15185446,239,0.09,-51.87101745605469,-1.1277735233306885,0.028599845245480537,10757,64.4661636352539
225660,938,6020,36.66,69.12184776,240,0.09,-52.32585906982422,-1.4565194845199585,0.019296474754810333,10782,59.96614074707031
225760,938,6030,35.46,66.18757842000001,240,0.09,-49.635032653808594,-2.9520020484924316,0.017796341329813004,10787,104.9766845703125
226060,939,6040,35.56,65.97976777,240,0.09,-52.59797286987305,1.1754984855651855,0.013961770571768284,10802,56.87444305419922
226200,939,6050,33.28,61.39502555999999,240,0.09,-54.602027893066406,1.2646310329437256,0.014418982900679111,10809,34.274658203125
226540,939,6060,29.95,54.36004293,241,0.09,-48.11653137207031,0.15704263746738434,0.015050424262881279,10826,50.32249450683594
226560,939,6070,28.91,52.01930393000001,241,0.09,-51.839744567871094,-0.4126967787742615,0.015098482370376587,10827,37.1198616027832
226960,939,6080,27.63,49.18554980000001,241,0.09,-52.397850036621094,5.566415786743164,0.023083526641130447,10847,55.767494201660156
227020,939,6090,27.33,49.30282467000001,241,0.09,-53.03096389770508,6.736791610717773,0.027935514226555824,10850,37.37358093261719
227420,939,6100,26.0,46.60187676,242,0.09,-53.49668884277344,2.6000609397888184,0.11638007313013077,10870,36.10942459106445
227480,939,6110,24.95,44.416622090000004,242,0.09,-53.35308837890625,1.983684778213501,0.1434989869594574,10873,47.7066650390625
227900,939,6120,24.07,42.45644138999999,242,0.09,-53.470157623291016,-1.7372181415557861,0.280331015586853,10894,53.35741424560547
228260,940,6130,24.21,42.8050052,242,0.09,-53.715293884277344,-7.355617046356201,0.09078796207904816,10912,44.67472457885742
228700,940,6140,25.15,44.84977263,243,0.09,-53.26404571533203,-14.531874656677246,0.005462998989969492,10934,47.46923828125
228960,940,6150,26.06,45.97406459,243,0.09,-50.786705017089844,-10.11826229095459,0.0011997298570349813,10947,55.44700622558594
229000,940,6160,25.63,44.58222412999999,243,0.09,-51.35002136230469,-12.540322303771973,0.000983998877927661,10949,55.2261962890625
229460,941,6170,26.95,47.473458650000005,243,0.09,-50.828643798828125,-4.353363513946533,0.00018409818585496396,10972,48.90885925292969
229900,941,6180,28.7,51.588992309999995,244,0.09,-52.467620849609375,1.9106000661849976,8.097597310552374e-05,10994,39.643310546875
230220,937,6190,30.05,54.36497899999999,245,0.09,-54.97937774658203,9.638204574584961,8.83843531482853e-05,11010,33.52062225341797
230620,937,6200,31.94,58.20399537,245,0.09,-51.34674072265625,8.767728805541992,0.0001788050722097978,11030,36.62838363647461
230880,937,6210,32.77,60.38257360000001,246,0.09,-54.704139709472656,11.470601081848145,0.00036106823245063424,11043,18.067697525024414
231380,938,6220,34.57,64.40660856,246,0.09,-54.202064514160156,6.808808326721191,0.0020957060623914003,11068,25.316608428955078
231660,938,6230,34.9,65.58280269999999,246,0.09,-51.3292236328125,10.349266052246094,0.0060630072839558125,11082,40.939937591552734
231940,939,6240,33.7,63.54309395999999,246,0.09,-51.582733154296875,4.996829509735107,0.018757423385977745,11096,36.27883529663086
232440,939,6250,33.39,63.39229154999999,247,0.09,-53.15533447265625,2.448335886001587,0.11410317569971085,11121,26.158416748046875
232700,940,6260,35.76,69.09284272999999,247,0.09,-53.08070373535156,0.22896990180015564,0.2608907222747803,11134,52.56258773803711
233220,940,6270,36.59,70.79487266000001,247,0.09,-54.263587951660156,-5.780223846435547,0.10616045445203781,11160,29.3260498046875
233880,941,6280,37.38,72.00988839,248,0.09,-52.77069854736328,-3.7176074981689453,0.002249731682240963,11193,36.47244644165039
234300,941,6290,38.6,74.37666298,248,0.09,-53.8788948059082,2.2805047035217285,0.0007664191070944071,11214,34.75884246826172
234620,942,6300,38.65,74.47851530999999,249,0.09,-54.39325714111328,8.217798233032227,0.0009058433352038264,11230,36.438438415527344
235160,942,6310,41.12,79.85428590000001,249,0.09,-52.35658264160156,10.777259826660156,0.003127222415059805,11257,22.312400817871094
235840,943,6320,42.46,82.54904361999999,249,0.09,-54.8527946472168,5.069838523864746,0.0728226825594902,11291,26.92333221435547
236240,943,6330,43.06,83.62484607999998,250,0.09,-49.151451110839844,-0.26393595337867737,0.6548620462417603,11311,33.863197326660156
236640,944,6340,44.29,85.31066778000002,250,0.09,-51.29676055908203,-5.792023181915283,0.22828081250190735,11331,64.26185607910156
236940,944,6350,45.26,86.48656753000002,250,0.09,-52.88770294189453,-10.982343673706055,0.020326420664787292,11346,46.283992767333984
237340,945,6360,45.45,86.43044735,251,0.09,-53.036277770996094,6.0719099044799805,0.0029949615709483624,11366,35.691593170166016
237960,945,6370,47.0,90.46224294,251,0.09,-53.961219787597656,12.363277435302734,0.024744614958763123,11397,48.59942626953125
238320,946,6380,46.12,88.51175321,251,0.09,-46.025718688964844,1.9792098999023438,0.4719695448875427,11415,51.51348114013672
238860,946,6390,45.57,86.54541152999998,252,0.09,-47.40790557861328,1.01852548122406,2.1969590187072754,11442,293.2001647949219
239040,946,6400,46.8,88.17200884999998,252,0.09,-50.88984680175781,0.17455509305000305,1.3856887817382812,11451,142.2750701904297
239300,945,6410,43.64,79.84477624,252,0.09,-49.16850662231445,0.06880268454551697,0.8043882846832275,11464,66.74020385742188
239380,945,6420,40.72,72.32334877000001,253,0.09,-49.84894561767578,0.5295901298522949,0.7341873645782471,11468,68.4561767578125
239780,945,6430,38.78,66.71730052999999,253,0.09,11.902429580688477,-4.770045280456543,10.359456062316895,11488,14268.984375
239920,946,6440,35.97,59.86832164,253,0.09,-34.351890563964844,5.841780662536621,26.952421188354492,11495,51064.40625
240040,942,6450,34.43,56.21335588,254,0.09,-88.2371826171875,11.248985290527344,31.339088439941406,11501,42046.2421875
240200,943,6460,31.23,48.98869837000001,254,0.09,-90.36685180664062,10.435197830200195,18.97914695739746,11509,14396.84375
240300,943,6470,27.26,38.92261291,254,0.09,-73.4598388671875,9.357831954956055,11.016866683959961,11514,3901.43798828125
240480,943,6480,24.67,32.86036963,254,0.09,-53.80298614501953,4.612449645996094,3.202953815460205,11523,295.1221923828125
240580,943,6490,21.89,26.684654800000004,255,0.09,-49.26688766479492,1.5809446573257446,1.455040693283081,11528,162.27105712890625
240780,943,6500,18.18,18.79183846,255,0.09,-53.33906555175781,-3.8690717220306396,0.28477343916893005,11538,167.65011596679688
241220,943,6510,18.12,18.731710760000002,255,0.09,-54.316322326660156,-0.47765159606933594,0.024674566462635994,11560,110.87466430664062
241400,943,6520,19.05,20.74817599,255,0.09,-54.088104248046875,1.203989863395691,0.018198367208242416,11569,60.71648025512695
241520,944,6530,19.01,20.956316219999998,255,0.09,-56.064849853515625,2.6305932998657227,0.017297672107815742,11575,61.391937255859375
241660,944,6540,18.51,20.35216192,255,0.09,-58.21973419189453,2.0859270095825195,0.018255023285746574,11582,57.57386779785156
241940,944,6550,17.71,18.887750229999998,256,0.09,-52.86301803588867,1.717221975326538,0.024360524490475655,11596,79.91178131103516
242400,943,6560,19.44,22.262789839999996,256,0.09,-53.70574951171875,2.328799247741699,0.05394645407795906,11619,39.99198913574219
242840,944,6570,21.82,27.999991960000003,257,0.09,-51.54777526855469,0.8764975666999817,0.1293315440416336,11641,48.13504409790039
243160,944,6580,25.49,36.29651313,257,0.09,-57.5208740234375,-1.255450963973999,0.17104007303714752,11657,28.612770080566406
244180,945,6590,28.47,42.73549329,258,0.09,-52.26821517944336,-1.8479373455047607,0.02013510651886463,11708,35.26380157470703
244580,945,6600,34.06,53.73626863,258,0.09,-54.576622009277344,1.8846654891967773,0.015154685825109482,11728,52.0013313293457
244860,945,6610,36.96,60.61370713,258,0.09,-55.13222122192383,3.099425792694092,0.020684359595179558,11742,40.83729553222656
245200,945,6620,36.74,61.644244320000006,259,0.09,-52.484046936035156,3.7667534351348877,0.03826140612363815,11759,38.847747802734375
245580,945,6630,37.7,65.05419702999998,259,0.09,-56.966041564941406,2.07177472114563,0.09183371067047119,11778,33.106170654296875
245840,945,6640,40.36,71.69005534999998,259,0.09,-51.76106643676758,0.5683497190475464,0.15683551132678986,11791,49.12266540527344
246080,946,6650,41.46,75.13131578000001,260,0.09,-52.964725494384766,-0.7743464708328247,0.2022697478532791,11803,49.684410095214844
246380,946,6660,41.05,75.54397841,260,0.09,-54.97478485107422,-3.170149564743042,0.14537928998470306,11818,47.565330505371094
246700,946,6670,39.62,73.06475756,260,0.09,-54.19334411621094,-4.235567092895508,0.04506359249353409,11834,35.61308288574219
247000,946,6680,38.03,70.18582484,260,0.09,-52.74787139892578,-1.7096056938171387,0.015414549969136715,11849,50.1282958984375
247540,947,6690,37.33,69.79181706,261,0.09,-54.328941345214844,4.775574684143066,0.008776376955211163,11876,44.70618438720703
247640,947,6700,33.24,63.29087734999999,261,0.09,-55.41543960571289,2.49501895904541,0.009645884856581688,11881,39.067405700683594
248300,948,6710,31.93,60.95297052000001,261,0.09,-55.19261169433594,4.776193618774414,0.040416207164525986,11914,41.958824157714844
248940,949,6720,33.74,64.31070608,262,0.09,-54.849857330322266,-0.28772732615470886,0.3039480745792389,11946,58.0984992980957
249260,949,6730,36.25,70.37552956000002,262,0.09,-54.448524475097656,-3.2567548751831055,0.24786879122257233,11962,40.21007537841797
249760,949,6740,37.09,72.58350349,262,0.09,-53.90082931518555,-3.8656623363494873,0.024858050048351288,11987,42.98058319091797
250240,945,6750,38.1,74.56667725999999,264,0.09,-53.27981185913086,4.743286609649658,0.008109429851174355,12011,42.23386764526367
250400,945,6760,40.48,79.42187381,264,0.09,-53.366737365722656,3.7249245643615723,0.008872326463460922,12019,46.339195251464844
250940,946,6770,41.77,82.07877537,265,0.09,-51.66743469238281,4.43186092376709,0.03581508994102478,12046,46.68586730957031
251440,947,6780,42.64,83.92615630999998,265,0.09,-55.25115966796875,0.9375138878822327,0.23849989473819733,12071,68.77000427246094
251940,947,6790,44.53,87.75683954,265,0.09,-56.059600830078125,-4.534708499908447,0.2104305624961853,12096,63.84894561767578
252320,947,6800,45.1,88.59198793999998,266,0.09,-54.44425964355469,-4.337778091430664,0.024917244911193848,12115,57.43870544433594
252580,948,6810,45.53,89.55268585000002,266,0.09,-53.49640655517578,-0.1958368569612503,0.009457854554057121,12128,52.46784210205078
