time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/critic_loss,train/learning_rate,train/ent_coef,train/ent_coef_loss,train/actor_loss,train/n_updates
494,365980,118.71,739,283.76158796999994,4120,47.0345458984375,0.00021544346900318823,0.09674287587404251,-1.2735023498535156,-160.83734130859375,17798
495,367780,118.57,741,282.00258257,4130,16.624597549438477,0.00021544346900318823,0.09621524810791016,0.07944968342781067,-162.1647491455078,17888
496,368300,118.52,742,281.20618257999996,4140,98.30996704101562,0.00021544346900318823,0.09603623300790787,1.2520744800567627,-154.32894897460938,17914
490,370120,118.54,754,281.0542599600001,4150,22.609230041503906,0.00021544346900318823,0.09592771530151367,-0.2927156090736389,-153.98135375976562,18005
490,370620,118.02,755,279.41842227999996,4160,18.217594146728516,0.00021544346900318823,0.09579227864742279,0.5104806423187256,-156.5474395751953,18030
491,372360,117.57,756,277.22660621,4170,12.91226577758789,0.00021544346900318823,0.09544972330331802,-0.5891812443733215,-156.2498016357422,18117
492,373000,117.07,757,275.56170321,4180,12.139419555664062,0.00021544346900318823,0.09551446884870529,-0.2715546488761902,-157.72634887695312,18149
493,374700,117.0,759,275.01889936,4190,13.791248321533203,0.00021544346900318823,0.09490544348955154,-0.14632605016231537,-161.52505493164062,18234
494,375440,117.42,759,276.27497081,4200,13.969791412353516,0.00021544346900318823,0.09507746249437332,0.2943478524684906,-157.19342041015625,18271
495,377060,117.36,761,275.59522024,4210,7.865911483764648,0.00021544346900318823,0.09462391585111618,-1.1819275617599487,-157.7740478515625,18352
495,377540,114.83,761,266.59946495,4220,13.042028427124023,0.00021544346900318823,0.09424370527267456,-0.4813859462738037,-154.93875122070312,18376
496,379260,112.99,763,261.78981790999995,4230,158.29803466796875,0.00021544346900318823,0.09417373687028885,0.22086292505264282,-159.22042846679688,18462
497,379800,112.65,764,261.50561005,4240,63.270286560058594,0.00021544346900318823,0.09426891803741455,-0.18880918622016907,-153.87802124023438,18489
491,381520,112.18,776,260.12168988999997,4250,18.11278533935547,0.00021544346900318823,0.09468623995780945,0.9565377235412598,-161.55615234375,18575
491,382100,111.77,776,259.36821630000003,4260,91.42971801757812,0.00021544346900318823,0.09512253850698471,0.7355383634567261,-159.11073303222656,18604
