time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,train/ent_coef_loss,train/critic_loss,train/learning_rate,train/ent_coef,train/n_updates
509,513,261780,2930,407.91519353,140.35,-124.98812866210938,-0.886425256729126,30.17783546447754,0.0005994842503189409,0.06259303539991379,12588
510,514,262720,2940,397.3281762099999,137.86,-120.48686218261719,0.3381161391735077,19.960485458374023,0.0005994842503189409,0.06191394105553627,12635
511,516,264540,2950,390.99649999000013,136.74,-118.61593627929688,0.5289934873580933,19.971729278564453,0.0005994842503189409,0.062082454562187195,12726
512,517,265320,2960,385.5424232799999,135.59,-122.07511138916016,-1.0062696933746338,52.41022872924805,0.0005994842503189409,0.06255241483449936,12765
514,519,267260,2970,383.2792196099999,135.07,-118.2147216796875,-0.3323926329612732,71.26260375976562,0.0005994842503189409,0.06346376985311508,12862
515,520,268160,2980,378.79018001,134.33,-122.25199127197266,0.7966792583465576,10.574493408203125,0.0005994842503189409,0.06380242854356766,12907
516,522,269940,2990,375.8771693799999,133.75,-123.5194091796875,1.8969781398773193,9.16735553741455,0.0005994842503189409,0.06411426514387131,12996
505,535,271140,3000,377.26991329,134.24,-123.40133666992188,1.547032117843628,80.18537902832031,0.0005994842503189409,0.0648084208369255,13056
507,537,272440,3010,376.09873574000005,133.99,-126.28824615478516,0.4205332398414612,50.90563201904297,0.0005994842503189409,0.06572532653808594,13121
508,538,273700,3020,372.42000503,133.24,-125.90678405761719,0.3251942992210388,7.596756935119629,0.0005994842503189409,0.0660756379365921,13184
509,539,274740,3030,367.20483108,132.27,-123.40011596679688,0.06959161162376404,14.79061508178711,0.0005994842503189409,0.06690586358308792,13236
510,541,276500,3040,369.97448124000005,133.11,-125.1070556640625,0.2267993688583374,7.851837158203125,0.0005994842503189409,0.06667274981737137,13324
511,542,277300,3050,371.7209116799999,133.47,-124.79043579101562,0.5184581279754639,7.984640121459961,0.0005994842503189409,0.06708963215351105,13364
512,544,279100,3060,375.4201714399999,134.45,-125.51899719238281,1.0775068998336792,10.438420295715332,0.0005994842503189409,0.06703770160675049,13454
506,553,280040,3070,370.57188740000004,133.28,-123.63772583007812,0.3952401876449585,11.71950912475586,0.0005994842503189409,0.06758644431829453,13501
507,555,281820,3080,369.5634312599999,133.1,-124.82982635498047,0.4344710409641266,14.961000442504883,0.0005994842503189409,0.06800344586372375,13590
508,556,282840,3090,370.8271754700001,133.37,-129.3455352783203,-1.2706658840179443,9.086675643920898,0.0005994842503189409,0.06752458959817886,13641
509,559,285020,3100,371.42096782,133.31,-129.5512237548828,-0.8652592897415161,7.761985778808594,0.0005994842503189409,0.06771674007177353,13750
510,559,285540,3110,378.56674117999995,135.09,-128.28958129882812,-0.2205767035484314,7.447723388671875,0.0005994842503189409,0.06779740005731583,13776
511,562,287600,3120,380.94961831000006,135.52,-132.92691040039062,-0.3174408972263336,22.656600952148438,0.0005994842503189409,0.0683518648147583,13879
512,562,288340,3130,387.80608199999995,136.83,-129.47283935546875,-0.12843921780586243,17.913700103759766,0.0005994842503189409,0.06787309050559998,13916
503,576,290120,3140,388.6739344,136.92,-130.52499389648438,0.4124129116535187,30.70697784423828,0.0005994842503189409,0.067450612783432,14005
503,577,290840,3150,389.36420552999994,136.94,-129.37481689453125,0.0776824951171875,8.421658515930176,0.0005994842503189409,0.0669114738702774,14041
505,579,292620,3160,380.15340487000003,134.59,-131.57351684570312,-1.349777102470398,13.07519817352295,0.0005994842503189409,0.06494038552045822,14130
506,580,293680,3170,384.15984698999983,135.55,-125.78663635253906,-0.590581476688385,45.483055114746094,0.0005994842503189409,0.06405023485422134,14183
507,581,295280,3180,381.70893836999994,134.71,-132.1686553955078,0.7595489621162415,19.178661346435547,0.0005994842503189409,0.06466519832611084,14263
