time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,train/ent_coef_loss,train/critic_loss,train/learning_rate,train/ent_coef,train/n_updates
937,454,425920,4220,537.7156128000001,178.38,-144.46612548828125,-0.3496822714805603,5.8339948654174805,0.0005994842503189409,0.07822052389383316,20795
937,455,426760,4230,529.2269026,176.66,-146.47653198242188,0.36312389373779297,12.947303771972656,0.0005994842503189409,0.07937922328710556,20837
936,458,429440,4240,520.66967817,174.65,-150.1337890625,-0.4411228895187378,8.673337936401367,0.0005994842503189409,0.07859503477811813,20971
936,459,430600,4250,524.02297629,175.12,-154.09393310546875,-0.20450356602668762,6.472306728363037,0.0005994842503189409,0.08006498217582703,21029
936,462,433000,4260,525.31236333,175.17,-145.84124755859375,0.8559939861297607,5.951606750488281,0.0005994842503189409,0.08025005459785461,21149
936,463,433760,4270,515.09819204,172.6,-151.61172485351562,1.2523834705352783,27.60430908203125,0.0005994842503189409,0.08040978759527206,21187
936,465,436560,4280,515.65916586,171.73,-143.8726348876953,-0.2654624581336975,15.396207809448242,0.0005994842503189409,0.0808008685708046,21327
936,466,437140,4290,518.65791752,173.61,-150.2244415283203,0.01936618983745575,25.014196395874023,0.0005994842503189409,0.08019518107175827,21356
936,468,439240,4300,509.77905885000007,172.25,-149.306640625,-0.5618157982826233,9.30966567993164,0.0005994842503189409,0.07865995168685913,21461
936,469,440120,4310,493.05872591,168.27,-143.6436309814453,0.052423954010009766,43.00208282470703,0.0005994842503189409,0.07886294275522232,21505
936,471,441920,4320,474.30079411000014,163.4,-148.50067138671875,0.1175517812371254,44.420997619628906,0.0005994842503189409,0.07859300822019577,21595
936,472,442860,4330,464.25898635,161.01,-149.70596313476562,1.160099983215332,21.780546188354492,0.0005994842503189409,0.0782875046133995,21642
937,475,445900,4340,471.7877189999999,162.89,-151.0926513671875,-0.5497010350227356,7.453862190246582,0.0005994842503189409,0.07869675010442734,21794
937,476,446600,4350,470.16145008,163.09,-151.5360870361328,-0.5762414932250977,8.337409019470215,0.0005994842503189409,0.07766552269458771,21829
938,479,449440,4360,470.05821639999994,163.57,-153.639892578125,-0.916637659072876,31.921621322631836,0.0005994842503189409,0.07521291077136993,21971
938,479,450120,4370,477.79948363000005,165.59,-153.07696533203125,-0.8150668740272522,9.958259582519531,0.0005994842503189409,0.0744391605257988,22005
938,482,453440,4380,478.57713676,165.99,-154.9116668701172,0.2821638584136963,9.675683975219727,0.0005994842503189409,0.07330892980098724,22171
938,483,454000,4390,483.49957937000005,167.63,-151.33157348632812,-0.34467482566833496,6.1107258796691895,0.0005994842503189409,0.07333555072546005,22199
939,486,457240,4400,496.94794623999985,171.26,-152.2847137451172,1.7363165616989136,20.210254669189453,0.0005994842503189409,0.07315294444561005,22361
939,487,458000,4410,523.12832872,177.86,-150.14730834960938,-0.12054365128278732,12.470893859863281,0.0005994842503189409,0.07370906323194504,22399
939,490,460860,4420,542.2287277,182.56,-158.27825927734375,-0.8232787251472473,18.231740951538086,0.0005994842503189409,0.07101471722126007,22542
939,491,461660,4430,558.6870207,186.18,-159.00796508789062,-0.850491464138031,6.186196327209473,0.0005994842503189409,0.06995894014835358,22582
940,493,464320,4440,560.9554848600001,186.6,-151.11929321289062,0.9358869791030884,7.190228462219238,0.0005994842503189409,0.06978707015514374,22715
941,494,465320,4450,561.00045286,186.03,-155.48150634765625,-0.4482908248901367,20.760711669921875,0.0005994842503189409,0.06970465928316116,22765
941,497,468080,4460,561.6814094299999,185.6,-157.03521728515625,1.5003912448883057,8.631099700927734,0.0005994842503189409,0.06894052028656006,22903
942,498,469180,4470,569.4269248600001,187.42,-151.92796325683594,-0.7188878059387207,8.375497817993164,0.0005994842503189409,0.0701218843460083,22958
942,499,471460,4480,562.0794536,185.67,-154.99151611328125,-0.008770495653152466,27.46537208557129,0.0005994842503189409,0.06894131004810333,23072
943,501,473260,4490,563.3982878,185.45,-151.85958862304688,0.5132603645324707,9.286819458007812,0.0005994842503189409,0.06936008483171463,23162
944,503,475940,4500,568.9008099800001,186.89,-153.4669647216797,-0.09856557101011276,8.513336181640625,0.0005994842503189409,0.0691455602645874,23296
945,505,477360,4510,571.39218598,187.32,-153.00250244140625,-0.40799590945243835,8.747953414916992,0.0005994842503189409,0.06882935017347336,23367
946,506,479600,4520,574.81702257,189.06,-156.63037109375,-1.7017545700073242,34.83373260498047,0.0005994842503189409,0.06795000284910202,23479
946,508,481340,4530,576.58663085,189.89,-158.5169219970703,-0.6450014710426331,4.723565101623535,0.0005994842503189409,0.06862354278564453,23566
946,510,483540,4540,580.1427781099999,191.13,-156.04827880859375,-0.3422239422798157,8.311062812805176,0.0005994842503189409,0.06819165498018265,23676
946,512,485180,4550,584.2558186,192.47,-154.63107299804688,-0.3387276828289032,53.41488265991211,0.0005994842503189409,0.06832264363765717,23758
947,514,487300,4560,584.0270663099999,192.69,-154.32754516601562,-0.1731690615415573,6.2750091552734375,0.0005994842503189409,0.07006426900625229,23864
947,515,488360,4570,577.20669869,191.1,-157.49612426757812,-0.16685286164283752,5.691492080688477,0.0005994842503189409,0.07016364485025406,23917
948,517,490780,4580,586.85319353,193.63,-154.32952880859375,-0.9856125712394714,7.75505256652832,0.0005994842503189409,0.0696314200758934,24038
948,518,492320,4590,581.1760962600001,192.08,-158.07334899902344,-1.4884681701660156,6.167951583862305,0.0005994842503189409,0.07009034603834152,24115
950,520,494620,4600,576.2229113300001,190.98,-162.37911987304688,-0.6114540696144104,9.076862335205078,0.0005994842503189409,0.06854837387800217,24230
951,521,495960,4610,568.35288312,189.03,-153.32244873046875,0.3249514698982239,125.91151428222656,0.0005994842503189409,0.06789795309305191,24297
952,522,497940,4620,560.32394374,186.28,-156.98446655273438,-0.27140307426452637,19.948871612548828,0.0005994842503189409,0.06688560545444489,24396
